,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,wFA/C,wSI/C,wSL/C,vFA,vSI,vSL,SI_ba,SL_ba,FF_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CH_ba,CU_ba,ST_ba,FS%,wFS/C,vFS,FS_ba
10,2023-08-27,716827,Strikeout,strikeout,True,656180,663773,Riley Adams,Bryan Hoeing,0,0,0,d9549ddc-8ded-4a3c-9a4c-98e583dd1623,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
11,2023-08-27,716827,Walk,walk,False,545121,663773,Ildemaro Vargas,Bryan Hoeing,0,0,1,dd33ce5f-0ad3-483d-9a31-ed56b3329dab,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
12,2023-08-27,716827,Groundout,field_out,True,696285,663773,Jacob Young,Bryan Hoeing,0,0,0,c61364b3-b451-43d1-9e54-950c0a547170,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
13,2023-08-27,716827,Strikeout,strikeout,True,669394,592866,Jake Burger,Trevor Williams,0,0,0,f5d738f2-3ac8-47f3-a757-d5251ed8cb3a,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
14,2023-08-27,716827,Groundout,field_out,True,650559,592866,Bryan De La Cruz,Trevor Williams,1,0,0,6a65feb4-0bae-4e0b-93d7-94b4c060dbfe,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
15,2023-08-27,716827,Walk,walk,False,660821,592866,Jesús Sánchez,Trevor Williams,0,0,0,1bd5af77-0bd6-4e47-9fab-f10c725b1a30,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
16,2023-08-27,716827,Single,single,False,607732,592866,Jacob Stallings,Trevor Williams,0,0,1,70b9f60e-2ee4-40a0-b472-6d03c51a224e,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
17,2023-08-27,716827,Groundout,field_out,True,542932,592866,Jon Berti,Trevor Williams,0,0,0,da0d29e9-9705-40a2-9b58-6fea4cd3642b,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
18,2023-08-27,716827,Single,single,False,682928,663773,CJ Abrams,Bryan Hoeing,0,0,0,bf354acc-5e49-4206-92b4-ea0095d83c25,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
19,2023-08-27,716827,Double,double,False,657041,663773,Lane Thomas,Bryan Hoeing,0,0,1,16ab540b-b1f9-4727-983c-091fcefde783,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
20,2023-08-27,716827,Strikeout,strikeout,True,608841,663773,Joey Meneses,Bryan Hoeing,0,0,0,a9213a84-a930-4afd-bfc7-6760d6ec42a2,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
21,2023-08-27,716827,Groundout,field_out,True,642086,663773,Dominic Smith,Bryan Hoeing,0,0,1,6f08f7ee-8720-465a-9d02-60dfc6a99a90,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
22,2023-08-27,716827,Groundout,field_out,True,666198,663773,Carter Kieboom,Bryan Hoeing,0,0,0,b3ff7918-405f-47e2-997f-5c650ba3143d,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
23,2023-08-27,716827,Single,single,False,650333,592866,Luis Arraez,Trevor Williams,0,0,0,144a9237-d488-43ca-8e52-ffcdda80be3a,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
24,2023-08-27,716827,Home Run,home_run,False,624585,592866,Jorge Soler,Trevor Williams,1,0,1,12608997-60e3-4178-addf-4c31ece1ecf1,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
25,2023-08-27,716827,Groundout,field_out,True,605137,592866,Josh Bell,Trevor Williams,0,0,0,b4601766-d523-4000-aa8e-5bca2c3ca370,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
26,2023-08-27,716827,Groundout,field_out,True,665862,592866,Jazz Chisholm Jr.,Trevor Williams,1,1,0,61b2d5c9-cb2e-4268-a177-30aa180981f6,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
27,2023-08-27,716827,Pop Out,field_out,True,669394,592866,Jake Burger,Trevor Williams,0,0,0,4004a092-9af7-496a-b210-cd3617552a3e,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
28,2023-08-27,716827,Strikeout,strikeout,True,666906,663773,Jake Alu,Bryan Hoeing,0,0,0,911ee515-fbae-4014-87f3-e64dd875ab76,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
29,2023-08-27,716827,Groundout,field_out,True,656180,663773,Riley Adams,Bryan Hoeing,0,0,0,c6fc9c60-98bb-48b1-9c83-22f823ce2f88,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
30,2023-08-27,716827,Groundout,field_out,True,545121,663773,Ildemaro Vargas,Bryan Hoeing,0,0,0,77b368b3-d946-4186-94a3-5f5677b9b372,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
31,2023-08-27,716827,Strikeout,strikeout,True,650559,592866,Bryan De La Cruz,Trevor Williams,0,0,0,abd472f5-ba21-479c-8763-0be3732e4488,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
32,2023-08-27,716827,Flyout,field_out,True,660821,592866,Jesús Sánchez,Trevor Williams,0,0,0,4bade7a1-528e-4c37-b60c-0241f56b6ca2,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
33,2023-08-27,716827,Double,double,False,607732,592866,Jacob Stallings,Trevor Williams,0,0,0,a247c39e-dab6-4607-9687-3f2152d8d677,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
34,2023-08-27,716827,Strikeout,strikeout,True,542932,592866,Jon Berti,Trevor Williams,0,0,0,8ef38fbe-3670-431d-8c65-140ca2b4eb72,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
35,2023-08-27,716827,Groundout,field_out,True,696285,663773,Jacob Young,Bryan Hoeing,1,0,0,a0408566-c0ab-4bf4-b308-d5cc5b0027bc,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
36,2023-08-27,716827,Groundout,field_out,True,682928,663773,CJ Abrams,Bryan Hoeing,1,0,0,205feb9f-4676-4bfe-a79f-15db3e468884,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
37,2023-08-27,716827,Strikeout,strikeout,True,657041,663773,Lane Thomas,Bryan Hoeing,0,0,0,83bf64df-98b1-4bf8-92b0-bc0507d059a0,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.318,-2.17,-0.76,0.98,93.9,94.1,83.2,0.275,0.179,0.333,87.2,41.0,99.0,76.0,,,,,0.026000000000000002,,-5.28,,0.6,,,0.042,-5.4,84.9,0.333
38,2023-08-27,716827,Lineout,field_out,True,650333,592866,Luis Arraez,Trevor Williams,0,0,0,4c4ae432-2e2b-4e1d-a621-26d7cf9f82e5,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
39,2023-08-27,716827,Groundout,field_out,True,624585,592866,Jorge Soler,Trevor Williams,1,0,0,37205bfd-b332-4615-9a6d-77cee3fe4978,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,-0.77,-0.45,-1.7,89.7,88.2,80.9,0.325,0.314,0.283,83.3,68.0,105.0,96.0,97.0,95.0,95.0,0.069,0.171,-1.93,-2.25,76.7,0.315,0.314,0.313,,,,
