,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,KC%,wFA/C,wFS/C,wKC/C,vFA,vFS,vKC,FF_ba,FC%,wFC/C,vFC,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,FS_ba
11,2023-07-30,717197,Hit By Pitch,hit_by_pitch,False,682641,657514,Luis Matos,Brennan Bernardino,0,0,1,3d1311dd-f4b0-4689-b687-c4f42dec3160,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,82.4,34.0,68.0,70.0,79.0,100.0,88.0,,,,0.5589999999999999,,0.013999999999999999,1.73,,-13.88,90.8,,0.252,,0.5,101.0,93.0,93.0,0.42700000000000005,-0.78,77.6,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-30,717197,Single,single,False,666165,657514,Blake Sabol,Brennan Bernardino,0,0,1,d750fe2e-39fa-4d4f-a6f3-52a4d6d11346,657514.0,brennanbernardino,Bernardino,Left,Brennan Bernardino,3.2,4.07,50.2,96.0,88.0,90.0,0.773,10.3,3.2,8.53,0.71,1.86,0.254,0.34299999999999997,0.149,0.321,0.457,82.4,34.0,68.0,70.0,79.0,100.0,88.0,,,,0.5589999999999999,,0.013999999999999999,1.73,,-13.88,90.8,,0.252,,0.5,101.0,93.0,93.0,0.42700000000000005,-0.78,77.6,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-30,717197,Forceout,force_out,True,669477,670167,Casey Schmitt,John Schreiber,1,1,1,e38f51a5-b6be-496c-a419-623ad5493a70,670167.0,johnschreiber,Schreiber,Right,John Schreiber,3.86,4.13,46.2,102.0,111.0,104.0,0.76,10.22,4.82,7.91,1.16,1.09,0.32799999999999996,0.336,0.18,0.344,0.415,88.1,71.0,104.0,109.0,106.0,102.0,96.0,125.0,99.0,111.0,0.253,0.375,0.08199999999999999,0.39,-0.19,-0.09,92.7,80.9,0.278,,0.167,,,,,,,,109.0,106.0,99.0,,,,,,,0.289,,,-0.15,,,93.2,,,0.264,0.001,7.1,90.0,0.185,,,,,
14,2023-07-30,717197,Double Play,double_play,True,543063,670167,Brandon Crawford,John Schreiber,0,0,1,f52fe7b2-5901-464c-8545-b4b572612f4b,670167.0,johnschreiber,Schreiber,Right,John Schreiber,3.86,4.13,46.2,102.0,111.0,104.0,0.76,10.22,4.82,7.91,1.16,1.09,0.32799999999999996,0.336,0.18,0.344,0.415,88.1,71.0,104.0,109.0,106.0,102.0,96.0,125.0,99.0,111.0,0.253,0.375,0.08199999999999999,0.39,-0.19,-0.09,92.7,80.9,0.278,,0.167,,,,,,,,109.0,106.0,99.0,,,,,,,0.289,,,-0.15,,,93.2,,,0.264,0.001,7.1,90.0,0.185,,,,,
15,2023-07-30,717197,Flyout,field_out,True,657077,548389,Alex Verdugo,Ross Stripling,1,0,0,96dfec2f-a89a-429c-9c29-e2ef82782ae1,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,0.248,-0.64,0.07,-2.35,90.3,87.2,0.325,0.274,0.305,,,,,,,0.2,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.275,,,,,,,,,
16,2023-07-30,717197,Groundout,field_out,True,622569,548389,Pablo Reyes,Ross Stripling,0,0,0,224ef5f1-9baf-4b91-b81b-ade56388d809,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,0.248,-0.64,0.07,-2.35,90.3,87.2,0.325,0.274,0.305,,,,,,,0.2,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.275,,,,,,,,,
17,2023-07-30,717197,Hit By Pitch,hit_by_pitch,False,595751,548389,Jorge Alfaro,Ross Stripling,0,0,0,c55bfb5a-a6a4-4592-9393-974a139f087e,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,0.248,-0.64,0.07,-2.35,90.3,87.2,0.325,0.274,0.305,,,,,,,0.2,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.275,,,,,,,,,
18,2023-07-30,717197,Flyout,field_out,True,608701,548389,Rob Refsnyder,Ross Stripling,1,0,0,722e3719-507a-49a3-bf98-7833898f1d00,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,0.248,-0.64,0.07,-2.35,90.3,87.2,0.325,0.274,0.305,,,,,,,0.2,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.275,,,,,,,,,
19,2023-07-30,717197,Double,double,False,573262,670167,Mike Yastrzemski,John Schreiber,0,0,0,5b8988a6-7d41-4d38-9cfe-5d9dcfb1bd7b,670167.0,johnschreiber,Schreiber,Right,John Schreiber,3.86,4.13,46.2,102.0,111.0,104.0,0.76,10.22,4.82,7.91,1.16,1.09,0.32799999999999996,0.336,0.18,0.344,0.415,88.1,71.0,104.0,109.0,106.0,102.0,96.0,125.0,99.0,111.0,0.253,0.375,0.08199999999999999,0.39,-0.19,-0.09,92.7,80.9,0.278,,0.167,,,,,,,,109.0,106.0,99.0,,,,,,,0.289,,,-0.15,,,93.2,,,0.264,0.001,7.1,90.0,0.185,,,,,
20,2023-07-30,717197,Groundout,field_out,True,527038,670167,Wilmer Flores,John Schreiber,0,0,1,444be7c7-e7c5-4c8c-9991-87ab19e6085e,670167.0,johnschreiber,Schreiber,Right,John Schreiber,3.86,4.13,46.2,102.0,111.0,104.0,0.76,10.22,4.82,7.91,1.16,1.09,0.32799999999999996,0.336,0.18,0.344,0.415,88.1,71.0,104.0,109.0,106.0,102.0,96.0,125.0,99.0,111.0,0.253,0.375,0.08199999999999999,0.39,-0.19,-0.09,92.7,80.9,0.278,,0.167,,,,,,,,109.0,106.0,99.0,,,,,,,0.289,,,-0.15,,,93.2,,,0.264,0.001,7.1,90.0,0.185,,,,,
21,2023-07-30,717197,Strikeout,strikeout,True,682617,670167,Marco Luciano,John Schreiber,0,0,0,8df4a4ef-438a-4e1b-a5c1-5e123fc4c907,670167.0,johnschreiber,Schreiber,Right,John Schreiber,3.86,4.13,46.2,102.0,111.0,104.0,0.76,10.22,4.82,7.91,1.16,1.09,0.32799999999999996,0.336,0.18,0.344,0.415,88.1,71.0,104.0,109.0,106.0,102.0,96.0,125.0,99.0,111.0,0.253,0.375,0.08199999999999999,0.39,-0.19,-0.09,92.7,80.9,0.278,,0.167,,,,,,,,109.0,106.0,99.0,,,,,,,0.289,,,-0.15,,,93.2,,,0.264,0.001,7.1,90.0,0.185,,,,,
22,2023-07-30,717197,Strikeout,strikeout,True,605204,670167,J.D. Davis,John Schreiber,0,0,0,0f9af6a9-38ff-4635-806b-08f0ac8fb8d1,670167.0,johnschreiber,Schreiber,Right,John Schreiber,3.86,4.13,46.2,102.0,111.0,104.0,0.76,10.22,4.82,7.91,1.16,1.09,0.32799999999999996,0.336,0.18,0.344,0.415,88.1,71.0,104.0,109.0,106.0,102.0,96.0,125.0,99.0,111.0,0.253,0.375,0.08199999999999999,0.39,-0.19,-0.09,92.7,80.9,0.278,,0.167,,,,,,,,109.0,106.0,99.0,,,,,,,0.289,,,-0.15,,,93.2,,,0.264,0.001,7.1,90.0,0.185,,,,,
23,2023-07-30,717197,Groundout,field_out,True,457759,548389,Justin Turner,Ross Stripling,1,1,0,efa75876-d14a-40bf-93d4-fb07dcc80266,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,0.248,-0.64,0.07,-2.35,90.3,87.2,0.325,0.274,0.305,,,,,,,0.2,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.275,,,,,,,,,
24,2023-07-30,717197,Double,double,False,646240,548389,Rafael Devers,Ross Stripling,1,0,0,f919f8d5-4790-4361-9da8-90729872087c,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,0.248,-0.64,0.07,-2.35,90.3,87.2,0.325,0.274,0.305,,,,,,,0.2,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.275,,,,,,,,,
25,2023-07-30,717197,Lineout,field_out,True,594807,548389,Adam Duvall,Ross Stripling,0,0,0,68d335c2-4011-41a0-ac39-958f30e0224e,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,0.248,-0.64,0.07,-2.35,90.3,87.2,0.325,0.274,0.305,,,,,,,0.2,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.275,,,,,,,,,
26,2023-07-30,717197,Strikeout,strikeout,True,807799,548389,Masataka Yoshida,Ross Stripling,0,0,0,c4609c8f-2fa4-4f34-8631-81db1a75d076,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,0.248,-0.64,0.07,-2.35,90.3,87.2,0.325,0.274,0.305,,,,,,,0.2,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.275,,,,,,,,,
27,2023-07-30,717197,Groundout,field_out,True,624424,669684,Michael Conforto,Chris Murphy,1,0,0,978d21e3-701c-45f7-b066-2ba7ca09757b,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,,,,104.0,96.0,102.0,,0.36700000000000005,0.063,,-0.7,3.21,,86.8,,0.298,0.0,95.0,100.0,102.0,0.183,2.77,75.8,0.121,96.0,92.0,88.0,,,,,,,0.387,,,-1.49,,,93.9,,,0.338,,,,0.3,,,,,
28,2023-07-30,717197,Groundout,field_out,True,682641,669684,Luis Matos,Chris Murphy,1,1,0,fe354ab6-2560-4089-a40b-e967242fc307,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,,,,104.0,96.0,102.0,,0.36700000000000005,0.063,,-0.7,3.21,,86.8,,0.298,0.0,95.0,100.0,102.0,0.183,2.77,75.8,0.121,96.0,92.0,88.0,,,,,,,0.387,,,-1.49,,,93.9,,,0.338,,,,0.3,,,,,
29,2023-07-30,717197,Strikeout,strikeout,True,666165,669684,Blake Sabol,Chris Murphy,0,0,0,bb652ace-aafa-4278-8ac0-ad1c1367d25e,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,,,,104.0,96.0,102.0,,0.36700000000000005,0.063,,-0.7,3.21,,86.8,,0.298,0.0,95.0,100.0,102.0,0.183,2.77,75.8,0.121,96.0,92.0,88.0,,,,,,,0.387,,,-1.49,,,93.9,,,0.338,,,,0.3,,,,,
30,2023-07-30,717197,Groundout,field_out,True,624414,548389,Christian Arroyo,Ross Stripling,0,0,0,9256e388-3e7d-46e9-8381-31e22dadd203,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,0.248,-0.64,0.07,-2.35,90.3,87.2,0.325,0.274,0.305,,,,,,,0.2,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.275,,,,,,,,,
31,2023-07-30,717197,Single,single,False,657077,548389,Alex Verdugo,Ross Stripling,1,0,0,1e53ec56-5301-4ff2-b96f-c6562a55ac69,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,0.248,-0.64,0.07,-2.35,90.3,87.2,0.325,0.274,0.305,,,,,,,0.2,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.275,,,,,,,,,
32,2023-07-30,717197,Pop Out,field_out,True,671213,548389,Triston Casas,Ross Stripling,0,0,0,ead6ba1c-fa34-41be-9cfa-ba49338a6997,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,0.248,-0.64,0.07,-2.35,90.3,87.2,0.325,0.274,0.305,,,,,,,0.2,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.275,,,,,,,,,
33,2023-07-30,717197,Groundout,field_out,True,595751,548389,Jorge Alfaro,Ross Stripling,0,0,0,f10e32e6-3bc6-412c-9c2a-dcaa93ea36e8,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.292,0.248,-0.64,0.07,-2.35,90.3,87.2,0.325,0.274,0.305,,,,,,,0.2,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.275,,,,,,,,,
34,2023-07-30,717197,Single,single,False,669477,669684,Casey Schmitt,Chris Murphy,1,0,0,1bd17b4e-007d-4cb4-a296-7364905cc549,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,,,,104.0,96.0,102.0,,0.36700000000000005,0.063,,-0.7,3.21,,86.8,,0.298,0.0,95.0,100.0,102.0,0.183,2.77,75.8,0.121,96.0,92.0,88.0,,,,,,,0.387,,,-1.49,,,93.9,,,0.338,,,,0.3,,,,,
35,2023-07-30,717197,Fielders Choice,fielders_choice,False,543063,669684,Brandon Crawford,Chris Murphy,0,0,1,72078a90-fc3b-4701-84d1-4ef3677fb1de,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,,,,104.0,96.0,102.0,,0.36700000000000005,0.063,,-0.7,3.21,,86.8,,0.298,0.0,95.0,100.0,102.0,0.183,2.77,75.8,0.121,96.0,92.0,88.0,,,,,,,0.387,,,-1.49,,,93.9,,,0.338,,,,0.3,,,,,
36,2023-07-30,717197,Lineout,field_out,True,592626,669684,Joc Pederson,Chris Murphy,0,0,1,cf360aaf-a248-4806-bcb7-beb14da65422,669684.0,chrismurphy,Murphy,Left,Chris Murphy,4.91,3.63,47.2,95.0,95.0,96.0,0.802,9.25,3.21,9.44,0.94,1.26,0.29,0.434,0.131,0.276,0.40700000000000003,84.9,69.0,93.0,89.0,,,,104.0,96.0,102.0,,0.36700000000000005,0.063,,-0.7,3.21,,86.8,,0.298,0.0,95.0,100.0,102.0,0.183,2.77,75.8,0.121,96.0,92.0,88.0,,,,,,,0.387,,,-1.49,,,93.9,,,0.338,,,,0.3,,,,,
