,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,ST_ba,CH_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SI_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2023-07-16,717379,Strikeout,strikeout,True,621043,676664,Carlos Correa,JP Sears,0,0,0,92855538-308c-4d74-b2f2-c19bdd8fcf3c,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-16,717379,Flyout,field_out,True,456781,676664,Donovan Solano,JP Sears,0,0,0,1b243f79-6e59-4e61-8a50-9f4154b7966b,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-16,717379,Flyout,field_out,True,621439,676664,Byron Buxton,JP Sears,0,0,0,42aacc55-d5d3-4ddd-98c6-ed44bd9a629a,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-16,717379,Flyout,field_out,True,643393,657746,Tony Kemp,Joe Ryan,0,0,0,64606923-13d7-4bd6-840d-883dd755dfc0,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,102.0,88.0,94.0,,0.569,0.159,,0.89,,-2.12,,92.3,,80.3,0.24,0.286,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-16,717379,Flyout,field_out,True,680869,657746,Zack Gelof,Joe Ryan,0,0,0,7695efd7-580a-4d2c-aeaf-78363180156f,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,102.0,88.0,94.0,,0.569,0.159,,0.89,,-2.12,,92.3,,80.3,0.24,0.286,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-07-16,717379,Strikeout,strikeout,True,668709,657746,JJ Bleday,Joe Ryan,0,0,0,0532d620-434d-49e9-a14d-806b8da67729,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,102.0,88.0,94.0,,0.569,0.159,,0.89,,-2.12,,92.3,,80.3,0.24,0.286,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-07-16,717379,Flyout,field_out,True,571657,676664,Kyle Farmer,JP Sears,0,0,0,e9166bfd-1a92-4589-ace8-51001a25e286,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-07-16,717379,Groundout,field_out,True,650489,676664,Willi Castro,JP Sears,0,0,0,b06e69bb-f75c-4e1b-9108-fe6c5ae0b78a,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-07-16,717379,Strikeout,strikeout,True,596146,676664,Max Kepler,JP Sears,0,0,0,1823c92e-ebfa-4367-b9b4-7cedcd5bc507,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,93.0,102.0,96.0,93.0,102.0,106.0,0.001,0.501,0.34600000000000003,0.151,-0.84,0.63,-0.06,0.36,93.1,92.1,81.4,0.256,0.234,0.277,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-16,717379,Walk,walk,False,664913,657746,Seth Brown,Joe Ryan,1,0,0,777786a9-379c-4b8a-acec-4b8fcbc91254,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,102.0,88.0,94.0,,0.569,0.159,,0.89,,-2.12,,92.3,,80.3,0.24,0.286,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,,,,,,,,,,,,,,,,,,,,,,
