,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,ST_ba,SI_ba,CH_ba,CU_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,SL_ba,KC%,wKC/C,vKC
10,2023-09-06,716688,Flyout,field_out,True,672820,543475,Lenyn Sosa,Jordan Lyles,0,0,0,26962dda-779d-4e31-bdc6-6246c0bc79a3,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,,,,,
11,2023-09-06,716688,Walk,walk,False,686681,657053,Michael Massey,Touki Toussaint,0,0,0,5c569091-9c26-42f0-8065-7a1e02efe876,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,,,,0.265,0.235,,0.023,0.28800000000000003,,-1.46,,0.33,-6.26,1.81,,93.6,,92.9,86.6,76.1,0.294,,0.3,,0.115,,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,0.333,,,
12,2023-09-06,716688,Grounded Into DP,grounded_into_double_play,True,676369,657053,Nelson Velázquez,Touki Toussaint,1,1,1,65435943-c5e0-430f-85eb-1c3ff1cb5667,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,,,,0.265,0.235,,0.023,0.28800000000000003,,-1.46,,0.33,-6.26,1.81,,93.6,,92.9,86.6,76.1,0.294,,0.3,,0.115,,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,0.333,,,
13,2023-09-06,716688,Single,single,False,671221,657053,Drew Waters,Touki Toussaint,0,0,0,a9546430-1387-4d19-9f1f-e5e301b3dda6,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,,,,0.265,0.235,,0.023,0.28800000000000003,,-1.46,,0.33,-6.26,1.81,,93.6,,92.9,86.6,76.1,0.294,,0.3,,0.115,,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,0.333,,,
14,2023-09-06,716688,Strikeout,strikeout,True,664728,657053,Kyle Isbel,Touki Toussaint,0,0,1,e8f60802-485f-4bec-ae2d-c4c75563da65,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,,,,0.265,0.235,,0.023,0.28800000000000003,,-1.46,,0.33,-6.26,1.81,,93.6,,92.9,86.6,76.1,0.294,,0.3,,0.115,,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,0.333,,,
15,2023-09-06,716688,Flyout,field_out,True,693049,543475,Oscar Colás,Jordan Lyles,1,1,0,33ec8830-ba14-4981-9496-d8f534718345,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,,,,,
16,2023-09-06,716688,Groundout,field_out,True,686676,543475,Korey Lee,Jordan Lyles,0,0,0,0a86ba8e-61d7-452d-ba19-a8790836f9ac,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,,,,,
17,2023-09-06,716688,Double,double,False,462101,543475,Elvis Andrus,Jordan Lyles,0,0,0,e4f2ab53-f8df-4701-873a-2080fd16c21b,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,,,,,
18,2023-09-06,716688,Groundout,field_out,True,643217,543475,Andrew Benintendi,Jordan Lyles,0,0,0,6ad6a2e8-7bf9-4e02-b412-aa08e1b0708c,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,,,,,
19,2023-09-06,716688,Strikeout,strikeout,True,679845,657053,Nick Loftin,Touki Toussaint,0,0,0,0fe8f283-b628-4e2d-bce6-5653b295fd6c,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,,,,0.265,0.235,,0.023,0.28800000000000003,,-1.46,,0.33,-6.26,1.81,,93.6,,92.9,86.6,76.1,0.294,,0.3,,0.115,,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,0.333,,,
20,2023-09-06,716688,Groundout,field_out,True,669004,657053,MJ Melendez,Touki Toussaint,0,0,0,fff86d65-6ab2-4b6b-af7c-4d4f2daad6de,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,,,,0.265,0.235,,0.023,0.28800000000000003,,-1.46,,0.33,-6.26,1.81,,93.6,,92.9,86.6,76.1,0.294,,0.3,,0.115,,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,0.333,,,
21,2023-09-06,716688,Strikeout,strikeout,True,677951,657053,Bobby Witt Jr.,Touki Toussaint,0,0,0,ff931fad-70e8-4b19-bdc5-127b8eb1f36d,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,,,,0.265,0.235,,0.023,0.28800000000000003,,-1.46,,0.33,-6.26,1.81,,93.6,,92.9,86.6,76.1,0.294,,0.3,,0.115,,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,0.333,,,
22,2023-09-06,716688,Pop Out,field_out,True,673357,543475,Luis Robert Jr.,Jordan Lyles,0,0,0,83b2274a-494e-4acb-ac62-df190d79c413,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,,,,,
23,2023-09-06,716688,Single,single,False,683734,543475,Andrew Vaughn,Jordan Lyles,1,0,0,adbab964-b173-4e2c-8f14-e9f9f0ba7015,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,,,,,
24,2023-09-06,716688,Groundout,field_out,True,660162,543475,Yoán Moncada,Jordan Lyles,0,0,1,149dbdc1-9864-41b1-ac41-89b247805739,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,,,,,
25,2023-09-06,716688,Double,double,False,657757,543475,Gavin Sheets,Jordan Lyles,0,0,1,5809f3cf-f583-4577-a08b-07154a016613,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,,,,,
26,2023-09-06,716688,Pop Out,field_out,True,672820,543475,Lenyn Sosa,Jordan Lyles,1,1,0,d0ef5bc8-c011-47c5-b4a2-1563143f5bfa,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,,,,,
27,2023-09-06,716688,Lineout,field_out,True,607461,657053,Matt Beaty,Touki Toussaint,0,0,0,28b57a81-49f8-4d4b-9a39-832ca7065e65,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,,,,0.265,0.235,,0.023,0.28800000000000003,,-1.46,,0.33,-6.26,1.81,,93.6,,92.9,86.6,76.1,0.294,,0.3,,0.115,,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,0.333,,,
28,2023-09-06,716688,Groundout,field_out,True,666023,657053,Freddy Fermin,Touki Toussaint,0,0,0,d76164d1-3bf7-4894-be7a-3895c79e1340,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,,,,0.265,0.235,,0.023,0.28800000000000003,,-1.46,,0.33,-6.26,1.81,,93.6,,92.9,86.6,76.1,0.294,,0.3,,0.115,,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,0.333,,,
29,2023-09-06,716688,Walk,walk,False,686681,657053,Michael Massey,Touki Toussaint,0,0,0,0e9b9f40-88e2-4ecf-840e-e6b353550813,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,,,,0.265,0.235,,0.023,0.28800000000000003,,-1.46,,0.33,-6.26,1.81,,93.6,,92.9,86.6,76.1,0.294,,0.3,,0.115,,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,0.333,,,
30,2023-09-06,716688,Home Run,home_run,False,676369,657053,Nelson Velázquez,Touki Toussaint,1,0,1,5e1b652e-7229-48b6-92bf-04516a1fe338,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,,,,0.265,0.235,,0.023,0.28800000000000003,,-1.46,,0.33,-6.26,1.81,,93.6,,92.9,86.6,76.1,0.294,,0.3,,0.115,,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,0.333,,,
31,2023-09-06,716688,Groundout,field_out,True,671221,657053,Drew Waters,Touki Toussaint,0,0,0,eca7caec-8e80-4c22-aaf1-236c825d86c8,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,,,,,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,,,,0.265,0.235,,0.023,0.28800000000000003,,-1.46,,0.33,-6.26,1.81,,93.6,,92.9,86.6,76.1,0.294,,0.3,,0.115,,96.0,96.0,99.0,0.18899999999999997,-0.3,87.5,0.188,0.333,,,
32,2023-09-06,716688,Groundout,field_out,True,693049,543475,Oscar Colás,Jordan Lyles,1,0,0,392a1990-3959-4b07-b3d7-0fb4fc27a863,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,,,,,
33,2023-09-06,716688,Walk,walk,False,686676,543475,Korey Lee,Jordan Lyles,1,0,0,8f71b3eb-1aa2-424a-be69-d25031feca9c,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,,,,,
34,2023-09-06,716688,Grounded Into DP,grounded_into_double_play,True,462101,543475,Elvis Andrus,Jordan Lyles,1,0,1,c1eac1ed-53cf-4703-a7de-7859c649a0cf,543475.0,jordanlyles,Lyles,Right,Jordan Lyles,6.28,4.96,177.2,101.0,85.0,97.0,0.8170000000000001,6.08,2.28,8.92,1.98,0.69,0.217,0.46299999999999997,0.139,0.332,0.402,85.5,73.0,95.0,90.0,95.0,97.0,99.0,75.0,101.0,92.0,76.0,103.0,88.0,99.0,107.0,110.0,96.0,99.0,98.0,0.131,0.306,0.076,0.247,0.131,0.109,1.11,-0.94,-0.01,-1.31,-1.6,-1.66,91.2,86.8,90.5,80.2,79.4,0.227,0.28,0.248,0.26,0.238,0.314,,,,,,,,,,,
