,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vSL,vCU,CH_ba,SI_ba,FF_ba,CU_ba,FC_ba,SL_ba,ST_ba,KC%,wKC/C,vKC
0,2023-04-30,718359,Groundout,field_out,True,663457,592789,Lars Nootbaar,Noah Syndergaard,0,0,0,13bac530-36ac-4abc-aeab-e4171e3bc50e,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
1,2023-04-30,718359,Flyout,field_out,True,502671,592789,Paul Goldschmidt,Noah Syndergaard,0,0,0,fd733509-f19d-487f-b42b-0e0414eaaa1b,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
2,2023-04-30,718359,Flyout,field_out,True,669357,592789,Nolan Gorman,Noah Syndergaard,1,1,0,95323926-dd9f-4467-812b-793f06668e17,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
3,2023-04-30,718359,Double,double,False,605141,663765,Mookie Betts,Jake Woodford,1,0,0,d6a43906-7fbb-4c65-a983-ddfab71d84cf,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
4,2023-04-30,718359,Strikeout,strikeout,True,518692,663765,Freddie Freeman,Jake Woodford,0,0,0,73ecbd60-6adf-448e-ac36-0c735b1ad7ae,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
5,2023-04-30,718359,Groundout,field_out,True,669257,663765,Will Smith,Jake Woodford,1,0,0,8eac4fcc-877d-4e87-8d2b-8d7670583155,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
6,2023-04-30,718359,Flyout,field_out,True,571970,663765,Max Muncy,Jake Woodford,1,1,0,7af737c2-b978-4e4c-b2eb-b19b79a1a162,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
7,2023-04-30,718359,Groundout,field_out,True,571448,592789,Nolan Arenado,Noah Syndergaard,1,0,0,445661ab-84dd-4c47-8329-5f8d6c30fc0e,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
8,2023-04-30,718359,Single,single,False,575929,592789,Willson Contreras,Noah Syndergaard,0,0,0,c9d46868-8ebe-43a8-aa21-e579e9de8cd4,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
9,2023-04-30,718359,Double,double,False,676475,592789,Alec Burleson,Noah Syndergaard,0,0,1,1484473d-8026-42db-b333-8fe0a6060d51,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
10,2023-04-30,718359,Sac Fly,sac_fly,True,666185,592789,Dylan Carlson,Noah Syndergaard,0,0,1,75c4f1c0-5a35-4814-a861-4fc6020db203,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
11,2023-04-30,718359,Single,single,False,680977,592789,Brendan Donovan,Noah Syndergaard,0,0,1,ffa89fab-e34e-4a11-bb3a-068197634918,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
12,2023-04-30,718359,Flyout,field_out,True,669242,592789,Tommy Edman,Noah Syndergaard,0,0,0,84c81a91-ae52-4431-900a-7149ef1d8db7,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
13,2023-04-30,718359,Double,double,False,518792,663765,Jason Heyward,Jake Woodford,1,0,0,a79ec74b-65ba-453a-933d-1bf732542a36,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
14,2023-04-30,718359,Groundout,field_out,True,681546,663765,James Outman,Jake Woodford,0,0,1,f601b188-7fbc-40e2-93a9-f5c4b7641958,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
15,2023-04-30,718359,Groundout,field_out,True,678246,663765,Miguel Vargas,Jake Woodford,1,1,1,cbf37768-4dfc-4ac5-9464-9ce66e3ea240,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
16,2023-04-30,718359,Groundout,field_out,True,444482,663765,David Peralta,Jake Woodford,0,0,0,c4a235b4-dbb6-4179-8300-ac7e6eb07b3a,663765.0,jakewoodford,Woodford,Right,Jake Woodford,6.23,7.04,47.2,99.0,90.0,96.0,0.863,5.48,4.15,11.52,2.08,1.79,0.16699999999999998,0.429,0.11900000000000001,0.363,0.433,86.2,61.0,88.0,72.0,88.0,95.0,97.0,82.0,93.0,85.0,87.0,104.0,98.0,104.0,101.0,105.0,94.0,107.0,104.0,,,,0.502,0.068,0.055999999999999994,,0.23199999999999998,0.10099999999999999,0.040999999999999995,-10.74,-2.62,,-0.6,-0.99,-3.61,-0.23,92.4,89.8,,92.0,81.7,76.3,0.167,0.299,0.571,0.455,0.5,,0.241,,,
17,2023-04-30,718359,Groundout,field_out,True,663457,592789,Lars Nootbaar,Noah Syndergaard,1,1,0,c3e47794-e6ae-4841-91e0-97f841b15e5a,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
18,2023-04-30,718359,Single,single,False,502671,592789,Paul Goldschmidt,Noah Syndergaard,1,1,0,444b41f3-a72f-4729-966d-7f630514186f,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,
