,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,SL_ba,SI_ba,CU_ba,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
0,2023-04-15,718573,Walk,walk,False,680757,641771,Steven Kwan,Chad Kuhl,0,0,0,00deb867-0730-4d1a-85b8-c829311e93af,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,
1,2023-04-15,718573,Strikeout,strikeout,True,642708,641771,Amed Rosario,Chad Kuhl,0,0,0,674c003a-4f8e-471d-b19d-5b58ed925564,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,
2,2023-04-15,718573,Flyout,field_out,True,608070,641771,José Ramírez,Chad Kuhl,1,0,1,3bd22bad-8227-4bf2-8994-740482112e80,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,
3,2023-04-15,718573,Flyout,field_out,True,647304,641771,Josh Naylor,Chad Kuhl,0,0,0,e6c0ab69-3a37-4696-8c83-3529a8fb52ce,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,
4,2023-04-15,718573,Field Error,field_error,False,669743,668676,Alex Call,Zach Plesac,0,0,0,d948eecb-ccbc-4021-b9e1-494cd6bd7465,668676.0,zachplesac,Plesac,Right,Zach Plesac,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.09300000000000001,0.256,0.435,83.6,71.0,101.0,86.0,63.0,98.0,84.0,,,,98.0,110.0,116.0,,,,,0.397,0.408,,0.154,-3.51,,-1.04,,-5.14,91.0,,84.7,,0.275,,,0.5,0.385,126.0,83.0,92.0,0.040999999999999995,-3.19,78.8,,,,,,,,
5,2023-04-15,718573,Single,single,False,642086,668676,Dominic Smith,Zach Plesac,1,0,1,5655d760-f547-4dae-b63c-48a4414e059b,668676.0,zachplesac,Plesac,Right,Zach Plesac,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.09300000000000001,0.256,0.435,83.6,71.0,101.0,86.0,63.0,98.0,84.0,,,,98.0,110.0,116.0,,,,,0.397,0.408,,0.154,-3.51,,-1.04,,-5.14,91.0,,84.7,,0.275,,,0.5,0.385,126.0,83.0,92.0,0.040999999999999995,-3.19,78.8,,,,,,,,
6,2023-04-15,718573,Single,single,False,608841,668676,Joey Meneses,Zach Plesac,1,0,1,b20f9044-b0a2-4cfb-ba05-88f2e6d07af7,668676.0,zachplesac,Plesac,Right,Zach Plesac,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.09300000000000001,0.256,0.435,83.6,71.0,101.0,86.0,63.0,98.0,84.0,,,,98.0,110.0,116.0,,,,,0.397,0.408,,0.154,-3.51,,-1.04,,-5.14,91.0,,84.7,,0.275,,,0.5,0.385,126.0,83.0,92.0,0.040999999999999995,-3.19,78.8,,,,,,,,
7,2023-04-15,718573,Double,double,False,600869,668676,Jeimer Candelario,Zach Plesac,1,1,1,b7409438-bdc7-4c7f-9e23-db0c0fda013d,668676.0,zachplesac,Plesac,Right,Zach Plesac,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.09300000000000001,0.256,0.435,83.6,71.0,101.0,86.0,63.0,98.0,84.0,,,,98.0,110.0,116.0,,,,,0.397,0.408,,0.154,-3.51,,-1.04,,-5.14,91.0,,84.7,,0.275,,,0.5,0.385,126.0,83.0,92.0,0.040999999999999995,-3.19,78.8,,,,,,,,
8,2023-04-15,718573,Groundout,field_out,True,671277,668676,Luis García Jr.,Zach Plesac,0,0,1,7299ca35-e756-4381-a6d2-444785b94987,668676.0,zachplesac,Plesac,Right,Zach Plesac,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.09300000000000001,0.256,0.435,83.6,71.0,101.0,86.0,63.0,98.0,84.0,,,,98.0,110.0,116.0,,,,,0.397,0.408,,0.154,-3.51,,-1.04,,-5.14,91.0,,84.7,,0.275,,,0.5,0.385,126.0,83.0,92.0,0.040999999999999995,-3.19,78.8,,,,,,,,
9,2023-04-15,718573,Single,single,False,660688,668676,Keibert Ruiz,Zach Plesac,1,0,1,065fb685-387f-4a56-921a-2342d19056db,668676.0,zachplesac,Plesac,Right,Zach Plesac,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.09300000000000001,0.256,0.435,83.6,71.0,101.0,86.0,63.0,98.0,84.0,,,,98.0,110.0,116.0,,,,,0.397,0.408,,0.154,-3.51,,-1.04,,-5.14,91.0,,84.7,,0.275,,,0.5,0.385,126.0,83.0,92.0,0.040999999999999995,-3.19,78.8,,,,,,,,
10,2023-04-15,718573,Forceout,force_out,True,657041,668676,Lane Thomas,Zach Plesac,1,0,1,fc96b0b8-6005-4be0-ac51-44be918dcca3,668676.0,zachplesac,Plesac,Right,Zach Plesac,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.09300000000000001,0.256,0.435,83.6,71.0,101.0,86.0,63.0,98.0,84.0,,,,98.0,110.0,116.0,,,,,0.397,0.408,,0.154,-3.51,,-1.04,,-5.14,91.0,,84.7,,0.275,,,0.5,0.385,126.0,83.0,92.0,0.040999999999999995,-3.19,78.8,,,,,,,,
11,2023-04-15,718573,Groundout,field_out,True,605137,641771,Josh Bell,Chad Kuhl,1,1,0,6caa41e3-4f5e-443e-b694-e002ac4f1266,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,8.45,8.79,38.1,93.0,102.0,94.0,0.7490000000000001,7.28,6.57,11.03,1.88,0.72,0.23199999999999998,0.43200000000000005,0.10400000000000001,0.392,0.405,87.0,80.0,84.0,84.0,79.0,83.0,78.0,98.0,85.0,85.0,111.0,100.0,103.0,105.0,100.0,106.0,0.35100000000000003,0.075,0.435,0.096,0.043,-2.3,-3.38,0.21,-4.37,-3.85,92.2,94.0,85.5,78.7,0.235,0.459,0.375,0.25,0.5,,,,,,,,,,,,,,
