,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,FF_ba,CU_ba,CH_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FC%,wFC/C,vFC
0,2023-07-08,717450,Groundout,field_out,True,543760,663623,Marcus Semien,Jake Irvin,0,0,0,911fb569-b43e-43d6-98b2-ac64a12d8514,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,
1,2023-07-08,717450,Flyout,field_out,True,608369,663623,Corey Seager,Jake Irvin,0,0,0,7a050678-1129-40cc-9f55-ad047e7c2645,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,
2,2023-07-08,717450,Single,single,False,663993,663623,Nathaniel Lowe,Jake Irvin,0,0,0,9dd932e1-9144-4072-933b-0a3d1bfbc745,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,
3,2023-07-08,717450,Flyout,field_out,True,666969,663623,Adolis García,Jake Irvin,0,0,0,ffb565cf-1f54-4849-9c59-1fb176cebbe2,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,
4,2023-07-08,717450,Single,single,False,682928,571760,CJ Abrams,Andrew Heaney,1,0,0,b1c0089e-becb-4e3f-a77f-86f8872df32e,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,,0.579,0.0,0.16899999999999998,0.1,,-3.87,-0.11,92.5,,74.4,,0.236,,0.274,94.0,104.0,108.0,0.252,-1.35,82.0,0.259,,,,,,,,,,
5,2023-07-08,717450,Single,single,False,657041,571760,Lane Thomas,Andrew Heaney,0,0,1,1ac60077-db48-4e15-a3cb-b215ca288af5,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,,0.579,0.0,0.16899999999999998,0.1,,-3.87,-0.11,92.5,,74.4,,0.236,,0.274,94.0,104.0,108.0,0.252,-1.35,82.0,0.259,,,,,,,,,,
6,2023-07-08,717450,Home Run,home_run,False,600869,571760,Jeimer Candelario,Andrew Heaney,1,0,1,52850f23-c5ed-4c10-b656-f796e09e9976,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,,0.579,0.0,0.16899999999999998,0.1,,-3.87,-0.11,92.5,,74.4,,0.236,,0.274,94.0,104.0,108.0,0.252,-1.35,82.0,0.259,,,,,,,,,,
7,2023-07-08,717450,Home Run,home_run,False,608841,571760,Joey Meneses,Andrew Heaney,0,0,0,6e749679-5509-4e90-bd8b-0fdef90c2db1,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,,0.579,0.0,0.16899999999999998,0.1,,-3.87,-0.11,92.5,,74.4,,0.236,,0.274,94.0,104.0,108.0,0.252,-1.35,82.0,0.259,,,,,,,,,,
8,2023-07-08,717450,Groundout,field_out,True,660688,571760,Keibert Ruiz,Andrew Heaney,0,0,0,87f24e9e-b590-403c-99cc-7f6c743ba97b,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,,0.579,0.0,0.16899999999999998,0.1,,-3.87,-0.11,92.5,,74.4,,0.236,,0.274,94.0,104.0,108.0,0.252,-1.35,82.0,0.259,,,,,,,,,,
9,2023-07-08,717450,Strikeout,strikeout,True,656448,571760,Stone Garrett,Andrew Heaney,0,0,0,5d337f55-ea84-4683-9cf1-0451c04538fe,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,84.0,101.0,97.0,92.0,80.0,143.0,68.0,107.0,99.0,99.0,,,,,0.579,0.0,0.16899999999999998,0.1,,-3.87,-0.11,92.5,,74.4,,0.236,,0.274,94.0,104.0,108.0,0.252,-1.35,82.0,0.259,,,,,,,,,,
