,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vCU,SI_ba,FC_ba,FS_ba,CU_ba,CH_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,ST_ba,SL_ba
10,2023-05-07,718273,Hit By Pitch,hit_by_pitch,False,621439,615698,Byron Buxton,Cal Quantrill,0,0,0,8012da88-4aec-4e22-bcea-05ba311669e4,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
11,2023-05-07,718273,Walk,walk,False,666135,615698,Alex Kirilloff,Cal Quantrill,0,0,1,57887942-7032-4361-b1ed-0e13838aeef5,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
12,2023-05-07,718273,Walk,walk,False,608336,615698,Joey Gallo,Cal Quantrill,1,0,1,2ff306f7-3832-4c40-8749-118bd23a1483,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
13,2023-05-07,718273,Pop Out,field_out,True,669304,615698,Jose Miranda,Cal Quantrill,0,0,0,fcee7c18-a046-49e5-8bdc-b5d628cbd883,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
14,2023-05-07,718273,Grounded Into DP,grounded_into_double_play,True,624503,615698,Nick Gordon,Cal Quantrill,0,0,1,48454e71-d674-4c49-9c7f-d9348e5cca62,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
15,2023-05-07,718273,Strikeout,strikeout,True,686823,657746,Will Brennan,Joe Ryan,0,0,0,d27ad404-c0f7-4e8f-ba3f-b69202f43616,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
16,2023-05-07,718273,Strikeout,strikeout,True,595956,657746,Cam Gallagher,Joe Ryan,0,0,0,2750a7b6-a56c-4048-8680-90ff32827631,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
17,2023-05-07,718273,Lineout,field_out,True,680757,657746,Steven Kwan,Joe Ryan,0,0,0,c9b81508-4b06-4f79-aee0-09946fe6d711,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
18,2023-05-07,718273,Flyout,field_out,True,543877,615698,Christian Vázquez,Cal Quantrill,1,1,0,74976c49-eb25-46d7-900c-e2b229a640d6,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
19,2023-05-07,718273,Groundout,field_out,True,596146,615698,Max Kepler,Cal Quantrill,0,0,0,136aac73-97cc-4713-8806-4f1648a57bb5,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
20,2023-05-07,718273,Groundout,field_out,True,621043,615698,Carlos Correa,Cal Quantrill,1,0,0,ef842396-272e-4657-9759-35bf4f4189c0,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
21,2023-05-07,718273,Strikeout,strikeout,True,664702,657746,Myles Straw,Joe Ryan,0,0,0,688e96d1-050a-43d2-b9fc-0191451c4b9f,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
22,2023-05-07,718273,Pop Out,field_out,True,608070,657746,José Ramírez,Joe Ryan,0,0,0,d8f7c5cf-ce13-4b8f-9c27-1f31cb0c4ba8,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
23,2023-05-07,718273,Groundout,field_out,True,647304,657746,Josh Naylor,Joe Ryan,1,0,0,9e3a93a2-a1ec-4e95-a31c-956984e3d002,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
24,2023-05-07,718273,Flyout,field_out,True,593871,615698,Jorge Polanco,Cal Quantrill,0,0,0,f341522e-7b3e-45bc-b5b8-8138c1cc7d16,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
25,2023-05-07,718273,Flyout,field_out,True,621439,615698,Byron Buxton,Cal Quantrill,1,1,0,9a18047a-1dde-4498-92dc-1f137c4b34c5,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
26,2023-05-07,718273,Strikeout,strikeout,True,666135,615698,Alex Kirilloff,Cal Quantrill,0,0,0,b25d26a2-7270-474b-9050-d1a52de863be,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
27,2023-05-07,718273,Lineout,field_out,True,605137,657746,Josh Bell,Joe Ryan,1,0,0,20d56037-fe14-4b28-819c-f1be7a99e927,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
28,2023-05-07,718273,Pop Out,field_out,True,665926,657746,Andrés Giménez,Joe Ryan,0,0,0,112d68e1-30e4-455b-8f9b-3252dc388036,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
29,2023-05-07,718273,Double,double,False,672356,657746,Gabriel Arias,Joe Ryan,1,0,0,0730e67e-f8e8-4145-906f-4804ffd3bf82,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
30,2023-05-07,718273,Flyout,field_out,True,686823,657746,Will Brennan,Joe Ryan,0,0,0,094d912f-6ebb-4bdb-a7e6-ed4908e0793f,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
31,2023-05-07,718273,Strikeout,strikeout,True,608336,615698,Joey Gallo,Cal Quantrill,0,0,0,2c09bd7d-0266-4e1f-b462-33b1aea6074f,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
32,2023-05-07,718273,Groundout,field_out,True,669304,615698,Jose Miranda,Cal Quantrill,0,0,0,3f73060e-873b-488d-a481-a428e6631fef,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
33,2023-05-07,718273,Groundout,field_out,True,624503,615698,Nick Gordon,Cal Quantrill,0,0,0,f72b33d4-db78-4166-b8a5-904ff1ed8521,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,103.0,94.0,93.0,113.0,104.0,104.0,0.41600000000000004,0.01,0.24100000000000002,0.12300000000000001,0.109,0.10099999999999999,-2.44,-0.89,-1.13,0.18,1.28,-2.42,93.8,88.1,86.8,93.7,82.0,0.277,0.33,0.241,0.188,0.344,0.333,,,,,,,,
34,2023-05-07,718273,Flyout,field_out,True,595956,657746,Cam Gallagher,Joe Ryan,0,0,0,670f4298-9f22-4677-a3be-54fb3bf86ab7,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
35,2023-05-07,718273,Single,single,False,680757,657746,Steven Kwan,Joe Ryan,1,0,0,f70b5a77-e0f7-4fe1-9545-046ded414e22,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
36,2023-05-07,718273,Lineout,field_out,True,664702,657746,Myles Straw,Joe Ryan,1,0,0,853cc718-c404-49c4-a406-080d84343e92,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
37,2023-05-07,718273,Groundout,field_out,True,608070,657746,José Ramírez,Joe Ryan,0,0,0,af8602e7-e2a8-47ac-93b3-1ec093e524c0,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,,,,102.0,112.0,108.0,,,,,,,91.0,104.0,102.0,,0.569,,0.272,,,0.89,,-0.3,,,,92.3,,83.9,,,,,0.242,,,0.24,102.0,88.0,94.0,0.159,-2.12,80.3,0.286,0.32
