,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-07-03,717512,Flyout,field_out,True,660670,668909,Ronald Acuña Jr.,Gavin Williams,0,0,0,7452284e-9890-4f66-a142-2b806db2b28d,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,
1,2023-07-03,717512,Walk,walk,False,645277,668909,Ozzie Albies,Gavin Williams,1,0,0,c9c9de36-3dca-4034-85fe-bda4eaf4ad12,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,
2,2023-07-03,717512,Grounded Into DP,grounded_into_double_play,True,663586,668909,Austin Riley,Gavin Williams,0,0,1,83c3e978-6828-4037-bcbc-3f837b2024cd,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,
3,2023-07-03,717512,Single,single,False,680757,693821,Steven Kwan,Bryce Elder,1,0,0,4813e779-4535-461f-8a21-4758943de67b,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.21,,0.188,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,
4,2023-07-03,717512,Pop Out,field_out,True,642708,693821,Amed Rosario,Bryce Elder,0,0,0,80d15ea7-3053-4962-b1f7-ad1c8a9781dc,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.21,,0.188,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,
5,2023-07-03,717512,Flyout,field_out,True,608070,693821,José Ramírez,Bryce Elder,0,0,0,00abb918-17d3-4949-a7df-d765cb07da33,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.21,,0.188,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,
6,2023-07-03,717512,Walk,walk,False,647304,693821,Josh Naylor,Bryce Elder,0,0,1,37c251f1-a8d6-48b3-b386-50bd86677213,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.21,,0.188,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,
7,2023-07-03,717512,Lineout,field_out,True,665926,693821,Andrés Giménez,Bryce Elder,0,0,0,40cfff15-df98-4c81-899d-2d2406e5cc65,693821.0,bryceelder,Elder,Right,Bryce Elder,3.81,4.61,174.2,99.0,80.0,95.0,0.785,6.6,3.25,8.24,0.98,1.68,0.218,0.462,0.113,0.35700000000000004,0.382,85.0,64.0,95.0,91.0,,,,62.0,100.0,86.0,92.0,103.0,107.0,0.134,0.353,,0.13699999999999998,-1.13,0.97,,1.3,90.7,82.7,,0.286,0.21,,0.188,82.0,96.0,90.0,0.376,0.01,89.5,0.28,,,,,,,
8,2023-07-03,717512,Walk,walk,False,621566,668909,Matt Olson,Gavin Williams,1,0,0,6a4fdd96-a893-4c22-abb5-f83a5828ca22,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,
9,2023-07-03,717512,Strikeout,strikeout,True,669221,668909,Sean Murphy,Gavin Williams,0,0,0,4ae2db45-b2f0-4833-9ec6-a3af5625fdc7,668909.0,gavinwilliams,"Williams, G",Right,Gavin Williams,3.29,4.21,82.0,100.0,102.0,101.0,0.745,8.89,4.06,7.24,0.88,0.98,0.265,0.354,0.126,0.278,0.426,88.2,136.0,95.0,93.0,84.0,90.0,95.0,112.0,101.0,103.0,83.0,107.0,102.0,0.5529999999999999,0.221,0.17,0.055999999999999994,0.35,2.27,-1.23,-3.24,95.7,84.9,76.2,0.25,0.157,0.174,0.353,,,,,,,,,,,,,,
