,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,CH_ba,SI_ba,FF_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,SL%,wFC/C,wFS/C,wSL/C,vFC,vFS,vSL,FS_ba,FC_ba,ST_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-06-29,717567,Home Run,home_run,False,656941,543294,Kyle Schwarber,Kyle Hendricks,0,0,0,2c5b1abc-3e70-425b-82aa-439588ce586a,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-29,717567,Double,double,False,607208,543294,Trea Turner,Kyle Hendricks,1,0,0,e25887b2-6945-4261-b756-9e2b4bc40e5d,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-29,717567,Flyout,field_out,True,592206,543294,Nick Castellanos,Kyle Hendricks,0,0,1,9c3dfc7e-8a5e-4ef5-8158-347579c39e13,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-29,717567,Strikeout,strikeout,True,547180,543294,Bryce Harper,Kyle Hendricks,0,0,0,7a70efaa-8d93-49f4-9d11-78714d7a32a8,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-29,717567,Flyout,field_out,True,592663,543294,J.T. Realmuto,Kyle Hendricks,0,0,0,437d6e29-29d8-4f40-a6dc-52c8df4dc891,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-06-29,717567,Strikeout,strikeout,True,643565,592836,Mike Tauchman,Taijuan Walker,0,0,0,7ea46aba-7d32-45e9-b913-1d4c2f66e504,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,0.233,0.17600000000000002,0.057,,-0.82,0.53,-1.07,,92.8,92.4,74.8,,0.273,0.257,0.212,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.026000000000000002,-0.44,0.48,-1.43,87.1,87.9,82.5,0.205,0.284,0.158,,,,,,,
6,2023-06-29,717567,Double,double,False,663538,592836,Nico Hoerner,Taijuan Walker,1,0,0,84e769a6-bcdb-4fbc-9879-45de5ecf5dc8,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,0.233,0.17600000000000002,0.057,,-0.82,0.53,-1.07,,92.8,92.4,74.8,,0.273,0.257,0.212,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.026000000000000002,-0.44,0.48,-1.43,87.1,87.9,82.5,0.205,0.284,0.158,,,,,,,
7,2023-06-29,717567,Groundout,field_out,True,666624,592836,Christopher Morel,Taijuan Walker,0,0,0,09162503-423b-4395-a9e3-8024fce411e4,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,0.233,0.17600000000000002,0.057,,-0.82,0.53,-1.07,,92.8,92.4,74.8,,0.273,0.257,0.212,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.026000000000000002,-0.44,0.48,-1.43,87.1,87.9,82.5,0.205,0.284,0.158,,,,,,,
8,2023-06-29,717567,Flyout,field_out,True,664023,592836,Ian Happ,Taijuan Walker,0,0,0,dc8600f3-e2de-4c05-9366-7f0312d45e80,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,92.0,91.0,94.0,79.0,98.0,90.0,81.0,100.0,93.0,0.233,0.17600000000000002,0.057,,-0.82,0.53,-1.07,,92.8,92.4,74.8,,0.273,0.257,0.212,124.0,109.0,114.0,99.0,103.0,100.0,104.0,97.0,100.0,0.17600000000000002,0.332,0.026000000000000002,-0.44,0.48,-1.43,87.1,87.9,82.5,0.205,0.284,0.158,,,,,,,
9,2023-06-29,717567,Groundout,field_out,True,681082,543294,Bryson Stott,Kyle Hendricks,1,0,0,4eb9a060-fe75-49fd-8587-7ba607bf49b9,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
