,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,SV_ba,CH_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,SL%,KC%,wSI/C,wSL/C,wKC/C,vSI,vSL,vKC,CU_ba,SL_ba,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
0,2023-03-30,718770,Strikeout,strikeout,True,641786,628711,Kyle Lewis,Julio Urías,0,0,0,e7beee0c-677d-418b-9a57-2c43481e06a7,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-03-30,718770,Hit By Pitch,hit_by_pitch,False,606466,628711,Ketel Marte,Julio Urías,0,0,0,e348245c-a859-486b-ab73-1049f0945ac9,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-03-30,718770,Single,single,False,666971,628711,Lourdes Gurriel Jr.,Julio Urías,0,0,1,15233bbe-9dfd-4968-94b2-7dc0b144dc0d,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-03-30,718770,Single,single,False,572233,628711,Christian Walker,Julio Urías,1,0,1,21c7cb42-86ea-4533-8831-4aa260a38a4d,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-03-30,718770,Grounded Into DP,grounded_into_double_play,True,446334,628711,Evan Longoria,Julio Urías,0,0,1,6c8d7a2c-08cf-47c7-927b-92396095eb5a,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-03-30,718770,Strikeout,strikeout,True,605141,668678,Mookie Betts,Zac Gallen,0,0,0,cba268c3-e023-4201-a384-b5e45a9df655,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,106.0,99.0,94.0,0.491,0.092,,0.139,1.59,-2.24,,1.05,93.6,90.2,,0.238,,0.21,0.352,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,0.006999999999999999,0.045,0.22699999999999998,-3.38,0.34,0.46,93.0,87.4,82.5,0.21,0.25,0.286,,,,,,,,
6,2023-03-30,718770,Strikeout,strikeout,True,518692,668678,Freddie Freeman,Zac Gallen,0,0,0,ee8a95e5-de39-4b3b-9611-e9a7fbe79f00,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,106.0,99.0,94.0,0.491,0.092,,0.139,1.59,-2.24,,1.05,93.6,90.2,,0.238,,0.21,0.352,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,0.006999999999999999,0.045,0.22699999999999998,-3.38,0.34,0.46,93.0,87.4,82.5,0.21,0.25,0.286,,,,,,,,
7,2023-03-30,718770,Double,double,False,669257,668678,Will Smith,Zac Gallen,0,0,0,10546317-c516-44e1-a33f-e6e220df04db,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,106.0,99.0,94.0,0.491,0.092,,0.139,1.59,-2.24,,1.05,93.6,90.2,,0.238,,0.21,0.352,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,0.006999999999999999,0.045,0.22699999999999998,-3.38,0.34,0.46,93.0,87.4,82.5,0.21,0.25,0.286,,,,,,,,
8,2023-03-30,718770,Strikeout,strikeout,True,571970,668678,Max Muncy,Zac Gallen,0,0,0,96b88344-d05b-4461-90e8-0d193e47be31,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,106.0,99.0,94.0,0.491,0.092,,0.139,1.59,-2.24,,1.05,93.6,90.2,,0.238,,0.21,0.352,97.0,95.0,92.0,105.0,116.0,112.0,121.0,104.0,112.0,0.006999999999999999,0.045,0.22699999999999998,-3.38,0.34,0.46,93.0,87.4,82.5,0.21,0.25,0.286,,,,,,,,
9,2023-03-30,718770,Double,double,False,605113,628711,Nick Ahmed,Julio Urías,0,0,0,0cdd9f2a-38e4-4f99-ab15-5c62ed47868a,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
