,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,wFA/C,wFS/C,wSL/C,vFA,vFS,vSL,FF_ba,FS_ba,ST_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,FC_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-09-12,716613,Walk,walk,False,650490,657746,Yandy Díaz,Joe Ryan,0,0,0,d4a22f48-8cbd-45ed-bd80-3bd5586d88c6,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-12,716613,Strikeout,strikeout,True,664040,657746,Brandon Lowe,Joe Ryan,0,0,0,a1293583-34f4-46dc-bc0f-0977f254bdc1,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-12,716613,Flyout,field_out,True,668227,657746,Randy Arozarena,Joe Ryan,1,0,0,bb8406a4-d23f-4a59-ad46-f3b92e3e0f1b,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-12,716613,Flyout,field_out,True,666139,657746,Josh Lowe,Joe Ryan,1,0,0,fac430e1-a4c7-4dc2-860d-aabba27d9293,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-12,716613,Flyout,field_out,True,666397,641793,Edouard Julien,Zack Littell,0,0,0,311ff1c5-fc10-4ab8-93aa-aaf0e473b616,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,103.0,100.0,105.0,115.0,107.0,118.0,0.312,0.192,0.397,0.57,-1.3,0.34,94.1,84.3,87.1,0.26,0.268,0.25,0.27,74.0,108.0,98.0,0.099,0.28,92.9,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-09-12,716613,Strikeout,strikeout,True,668904,641793,Royce Lewis,Zack Littell,0,0,0,688a6dc9-ae5f-4b46-8983-7db4c67a6574,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,103.0,100.0,105.0,115.0,107.0,118.0,0.312,0.192,0.397,0.57,-1.3,0.34,94.1,84.3,87.1,0.26,0.268,0.25,0.27,74.0,108.0,98.0,0.099,0.28,92.9,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-09-12,716613,Strikeout,strikeout,True,456781,641793,Donovan Solano,Zack Littell,0,0,0,d9f861a5-fbcb-49aa-81a9-7ab484c6838b,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,103.0,100.0,105.0,115.0,107.0,118.0,0.312,0.192,0.397,0.57,-1.3,0.34,94.1,84.3,87.1,0.26,0.268,0.25,0.27,74.0,108.0,98.0,0.099,0.28,92.9,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-09-12,716613,Strikeout,strikeout,True,670623,657746,Isaac Paredes,Joe Ryan,0,0,0,588dfc5e-2f3b-4556-8684-33d4e9c05188,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-09-12,716613,Groundout,field_out,True,670042,657746,Luke Raley,Joe Ryan,1,0,0,edafbd82-0b91-453d-98fe-ac71ba46cac9,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-12,716613,Strikeout,strikeout,True,670764,657746,Taylor Walls,Joe Ryan,0,0,0,47b01db4-9c4d-47b0-ba05-a10620e9f178,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-09-12,716613,Pop Out,field_out,True,596146,641793,Max Kepler,Zack Littell,0,0,0,c15469c7-01d6-413e-bb2f-3de97d0c5a02,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,103.0,100.0,105.0,115.0,107.0,118.0,0.312,0.192,0.397,0.57,-1.3,0.34,94.1,84.3,87.1,0.26,0.268,0.25,0.27,74.0,108.0,98.0,0.099,0.28,92.9,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-12,716613,Single,single,False,621043,641793,Carlos Correa,Zack Littell,0,0,0,5b40416a-256a-406e-907d-45043351595c,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,103.0,100.0,105.0,115.0,107.0,118.0,0.312,0.192,0.397,0.57,-1.3,0.34,94.1,84.3,87.1,0.26,0.268,0.25,0.27,74.0,108.0,98.0,0.099,0.28,92.9,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-12,716613,Strikeout,strikeout,True,650489,641793,Willi Castro,Zack Littell,0,0,0,50c5656d-3f80-481b-aeb8-63fb64dcfd26,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,103.0,100.0,105.0,115.0,107.0,118.0,0.312,0.192,0.397,0.57,-1.3,0.34,94.1,84.3,87.1,0.26,0.268,0.25,0.27,74.0,108.0,98.0,0.099,0.28,92.9,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-09-12,716613,Strikeout,strikeout,True,670242,641793,Matt Wallner,Zack Littell,0,0,0,e2b6c6b2-e4af-4fd2-8703-6526d061c0be,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,103.0,100.0,105.0,115.0,107.0,118.0,0.312,0.192,0.397,0.57,-1.3,0.34,94.1,84.3,87.1,0.26,0.268,0.25,0.27,74.0,108.0,98.0,0.099,0.28,92.9,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-09-12,716613,Strikeout,strikeout,True,666018,657746,Jonathan Aranda,Joe Ryan,0,0,0,759a6af5-8f05-431e-8c9a-e9e433defb70,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-09-12,716613,Strikeout,strikeout,True,650907,657746,René Pinto,Joe Ryan,0,0,0,a9d8c247-84b9-4c41-9109-21a31d91484e,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-09-12,716613,Groundout,field_out,True,650490,657746,Yandy Díaz,Joe Ryan,1,1,0,aa0f5b6b-2661-46fe-be3d-14cc66324af5,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-12,716613,Groundout,field_out,True,571657,641793,Kyle Farmer,Zack Littell,0,0,0,d780c1f0-8cef-4435-a91f-7b9e54746b41,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,103.0,100.0,105.0,115.0,107.0,118.0,0.312,0.192,0.397,0.57,-1.3,0.34,94.1,84.3,87.1,0.26,0.268,0.25,0.27,74.0,108.0,98.0,0.099,0.28,92.9,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-12,716613,Strikeout,strikeout,True,543877,641793,Christian Vázquez,Zack Littell,0,0,0,31a4b30d-d13a-4b19-9f24-847625e08a75,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,103.0,100.0,105.0,115.0,107.0,118.0,0.312,0.192,0.397,0.57,-1.3,0.34,94.1,84.3,87.1,0.26,0.268,0.25,0.27,74.0,108.0,98.0,0.099,0.28,92.9,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-12,716613,Home Run,home_run,False,666397,641793,Edouard Julien,Zack Littell,0,0,0,4d3842fe-5b7a-45eb-b832-c2162a2abec2,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,103.0,100.0,105.0,115.0,107.0,118.0,0.312,0.192,0.397,0.57,-1.3,0.34,94.1,84.3,87.1,0.26,0.268,0.25,0.27,74.0,108.0,98.0,0.099,0.28,92.9,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-09-12,716613,Groundout,field_out,True,668904,641793,Royce Lewis,Zack Littell,1,0,0,c6c46c67-f9a2-4b29-a81b-cea3f639e6b4,641793.0,zacklittell,Littell,Right,Zack Littell,4.1,4.24,90.0,105.0,92.0,105.0,0.8009999999999999,7.4,1.2,9.4,1.3,1.12,0.263,0.401,0.128,0.36,0.469,73.0,109.0,100.0,103.0,100.0,105.0,115.0,107.0,118.0,0.312,0.192,0.397,0.57,-1.3,0.34,94.1,84.3,87.1,0.26,0.268,0.25,0.27,74.0,108.0,98.0,0.099,0.28,92.9,0.237,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-09-12,716613,Double,double,False,664040,657746,Brandon Lowe,Joe Ryan,0,0,0,19dd5301-6d22-4621-aa55-b97c3abedd0f,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-09-12,716613,Groundout,field_out,True,668227,657746,Randy Arozarena,Joe Ryan,0,0,0,fb4a069a-4c21-415f-bfb9-14eab4f07b33,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-09-12,716613,Single,single,False,666139,657746,Josh Lowe,Joe Ryan,1,0,1,361b9be4-3f9f-4a29-9213-b1170fae38b8,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-09-12,716613,Single,single,False,670623,657746,Isaac Paredes,Joe Ryan,1,0,1,5d93d1ef-150d-446e-9472-f2c927f59e9a,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,102.0,112.0,108.0,102.0,88.0,94.0,91.0,104.0,102.0,0.569,0.272,0.159,0.89,-0.3,-2.12,92.3,83.9,80.3,0.24,0.242,0.286,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
