,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,FS_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-05-24,718044,Groundout,field_out,True,543807,663556,George Springer,Shane McClanahan,1,0,0,ce112904-cf8f-4d5b-a476-634cc678a643,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-24,718044,Groundout,field_out,True,666182,663556,Bo Bichette,Shane McClanahan,0,0,0,d20f99b0-e1a8-473b-8ffb-af7000e496d6,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-24,718044,Groundout,field_out,True,665489,663556,Vladimir Guerrero Jr.,Shane McClanahan,1,0,0,ccc233fa-1167-40eb-b224-678ec6076573,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-24,718044,Groundout,field_out,True,622534,579328,Manuel Margot,Yusei Kikuchi,0,0,0,ac6141b9-8197-4e86-bc78-fc08412ae9f8,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.254,0.225,0.284,,,,,,,,,,,,,,,,,,,,,,
4,2023-05-24,718044,Single,single,False,677551,579328,Wander Franco,Yusei Kikuchi,0,0,0,6415e39b-e897-4b68-b929-1a035fec2f64,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.254,0.225,0.284,,,,,,,,,,,,,,,,,,,,,,
5,2023-05-24,718044,Groundout,field_out,True,623912,579328,Harold Ramírez,Yusei Kikuchi,0,0,1,b3dbe99b-104d-4384-a82f-e1251daab8f9,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.254,0.225,0.284,,,,,,,,,,,,,,,,,,,,,,
6,2023-05-24,718044,Single,single,False,668227,579328,Randy Arozarena,Yusei Kikuchi,0,0,1,f21fd5ee-6651-40b5-953f-d0f8d9c9c1a0,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.254,0.225,0.284,,,,,,,,,,,,,,,,,,,,,,
7,2023-05-24,718044,Single,single,False,670623,579328,Isaac Paredes,Yusei Kikuchi,1,0,1,0f8716ff-71dd-4627-b828-a8e65c2f874d,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.254,0.225,0.284,,,,,,,,,,,,,,,,,,,,,,
8,2023-05-24,718044,Strikeout,strikeout,True,670764,579328,Taylor Walls,Yusei Kikuchi,0,0,0,706cb55b-151f-4a42-b0e6-f69301677a3f,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.254,0.225,0.284,,,,,,,,,,,,,,,,,,,,,,
9,2023-05-24,718044,Flyout,field_out,True,656305,663556,Matt Chapman,Shane McClanahan,0,0,0,d7e13b9f-b3c3-4f7a-aee0-59cc295fd6c4,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,115.0,101.0,107.0,111.0,100.0,104.0,107.0,102.0,105.0,0.419,0.153,0.17,0.258,-0.34,-0.27,1.12,2.65,96.8,89.3,83.5,0.269,0.153,0.261,0.197,,,,,,,,,,,,,,,,,,,,,,
