,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vSI,vSL,vCU,CH_ba,SI_ba,FF_ba,CU_ba,FC_ba,SL_ba,ST_ba,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-05-15,718159,Groundout,field_out,True,608336,592789,Joey Gallo,Noah Syndergaard,1,0,0,ab2bb789-b77d-45f2-9346-41dae5ffa8fd,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
1,2023-05-15,718159,Strikeout,strikeout,True,666135,592789,Alex Kirilloff,Noah Syndergaard,0,0,0,f9561b8a-fea6-46cb-9ff7-1a3b9ac7b674,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
2,2023-05-15,718159,Strikeout,strikeout,True,621043,592789,Carlos Correa,Noah Syndergaard,0,0,0,aaa519e1-3ee3-40ee-8400-f51cd2e4381a,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,85.0,103.0,98.0,43.0,87.0,84.0,0.261,0.18100000000000002,0.126,0.003,0.067,0.141,0.222,0.68,-0.49,1.25,-1.16,-2.33,-0.93,-2.71,92.2,89.5,87.7,92.3,85.0,77.9,0.286,0.363,0.208,0.233,0.333,0.24,,,,,,,,
3,2023-05-15,718159,Groundout,field_out,True,605141,641154,Mookie Betts,Pablo López,1,0,0,70fd3969-e549-4f40-8f8e-497fb31d3be8,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,,,,0.106,0.345,,,0.214,0.125,0.21100000000000002,0.1,,,2.08,1.34,0.25,-0.17,94.9,,,94.5,84.4,82.5,0.257,0.278,0.268,0.202,,,0.173,,,,,,,
4,2023-05-15,718159,Single,single,False,518692,641154,Freddie Freeman,Pablo López,1,0,0,88c1e0a3-c1bb-4972-8478-cce1a804d566,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,,,,0.106,0.345,,,0.214,0.125,0.21100000000000002,0.1,,,2.08,1.34,0.25,-0.17,94.9,,,94.5,84.4,82.5,0.257,0.278,0.268,0.202,,,0.173,,,,,,,
5,2023-05-15,718159,Home Run,home_run,False,669257,641154,Will Smith,Pablo López,0,0,1,0243976e-5bb0-4c61-9ec0-cc50ed9590d6,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,,,,0.106,0.345,,,0.214,0.125,0.21100000000000002,0.1,,,2.08,1.34,0.25,-0.17,94.9,,,94.5,84.4,82.5,0.257,0.278,0.268,0.202,,,0.173,,,,,,,
6,2023-05-15,718159,Home Run,home_run,False,571970,641154,Max Muncy,Pablo López,1,0,0,48b39ffc-9c0d-4853-81ed-ad3008b5b52d,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,,,,0.106,0.345,,,0.214,0.125,0.21100000000000002,0.1,,,2.08,1.34,0.25,-0.17,94.9,,,94.5,84.4,82.5,0.257,0.278,0.268,0.202,,,0.173,,,,,,,
7,2023-05-15,718159,Strikeout,strikeout,True,502110,641154,J.D. Martinez,Pablo López,0,0,0,7c5f1243-2ae9-4bbc-89b8-b763b97b121f,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,,,,0.106,0.345,,,0.214,0.125,0.21100000000000002,0.1,,,2.08,1.34,0.25,-0.17,94.9,,,94.5,84.4,82.5,0.257,0.278,0.268,0.202,,,0.173,,,,,,,
8,2023-05-15,718159,Catcher Interference,catcher_interf,False,518792,641154,Jason Heyward,Pablo López,1,0,0,9919dad6-5ffb-46fc-b261-a7018a5a8358,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,,,,0.106,0.345,,,0.214,0.125,0.21100000000000002,0.1,,,2.08,1.34,0.25,-0.17,94.9,,,94.5,84.4,82.5,0.257,0.278,0.268,0.202,,,0.173,,,,,,,
9,2023-05-15,718159,Flyout,field_out,True,678246,641154,Miguel Vargas,Pablo López,0,0,0,4e3526c9-3225-466b-8c3c-39bb0bcda463,641154.0,pablolopez,"López, P",Right,Pablo López,3.66,3.0,194.0,107.0,99.0,109.0,0.7170000000000001,10.86,2.23,8.16,1.11,1.25,0.20800000000000002,0.43799999999999994,0.175,0.295,0.428,88.4,90.0,108.0,109.0,93.0,110.0,114.0,100.0,108.0,105.0,98.0,105.0,104.0,111.0,106.0,114.0,,,,,,,0.106,0.345,,,0.214,0.125,0.21100000000000002,0.1,,,2.08,1.34,0.25,-0.17,94.9,,,94.5,84.4,82.5,0.257,0.278,0.268,0.202,,,0.173,,,,,,,
