,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vSI,vSL,vCU,FF_ba,CU_ba,SL_ba,SI_ba,CH_ba,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS
0,2023-05-06,718284,Strikeout,strikeout,True,608701,663559,Rob Refsnyder,Bailey Falter,0,0,0,f3ba7e04-b236-4ef8-b32d-c1fe969b4a81,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,
1,2023-05-06,718284,Flyout,field_out,True,657077,663559,Alex Verdugo,Bailey Falter,1,1,0,0637fb59-454a-451b-b65c-1799f79fd41a,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,
2,2023-05-06,718284,Lineout,field_out,True,457759,663559,Justin Turner,Bailey Falter,0,0,0,fadde6b9-c2e9-47cf-b471-d46ea328e622,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,
3,2023-05-06,718284,Pop Out,field_out,True,656941,446372,Kyle Schwarber,Corey Kluber,1,0,0,a96b753d-5ebf-487d-9250-f55472567e12,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,,,,0.263,0.023,,,0.282,0.159,-0.55,,-4.75,,-0.11,0.67,88.1,,88.2,,80.5,,0.247,,0.404,0.19,,107.0,96.0,93.0,0.27399999999999997,-3.12,86.1,0.333,,,,
4,2023-05-06,718284,Double,double,False,607208,446372,Trea Turner,Corey Kluber,0,0,0,f0c69636-badf-44c8-8391-54e6a2a22cda,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,,,,0.263,0.023,,,0.282,0.159,-0.55,,-4.75,,-0.11,0.67,88.1,,88.2,,80.5,,0.247,,0.404,0.19,,107.0,96.0,93.0,0.27399999999999997,-3.12,86.1,0.333,,,,
5,2023-05-06,718284,Flyout,field_out,True,547180,446372,Bryce Harper,Corey Kluber,1,0,0,1efe9589-4f9d-4831-bbaa-5ca6da6b8479,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,,,,0.263,0.023,,,0.282,0.159,-0.55,,-4.75,,-0.11,0.67,88.1,,88.2,,80.5,,0.247,,0.404,0.19,,107.0,96.0,93.0,0.27399999999999997,-3.12,86.1,0.333,,,,
6,2023-05-06,718284,Flyout,field_out,True,592206,446372,Nick Castellanos,Corey Kluber,1,0,0,f1b3ecf4-9ae8-481f-b8bd-17ae159fdba6,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,,,,0.263,0.023,,,0.282,0.159,-0.55,,-4.75,,-0.11,0.67,88.1,,88.2,,80.5,,0.247,,0.404,0.19,,107.0,96.0,93.0,0.27399999999999997,-3.12,86.1,0.333,,,,
7,2023-05-06,718284,Flyout,field_out,True,646240,663559,Rafael Devers,Bailey Falter,1,0,0,74398cc1-e076-42f1-9ad9-4b75e5416167,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,
8,2023-05-06,718284,Groundout,field_out,True,571771,663559,Enrique Hernández,Bailey Falter,0,0,0,3ddb4c7c-5c4d-47aa-b5b2-9000c5e738b3,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,
9,2023-05-06,718284,Pop Out,field_out,True,680776,663559,Jarren Duran,Bailey Falter,0,0,0,91265ebe-0ec6-453e-af26-a88c3e57184e,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.024,0.18899999999999997,0.225,0.046,-0.08,3.65,-1.63,-1.91,-0.85,-0.8,90.7,85.0,90.7,84.5,76.5,0.305,0.267,0.288,0.333,0.273,0.0,,,,,,,,,,,
