,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,ST_ba,CH_ba,FC_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-08-04,717132,Strikeout,strikeout,True,660162,671106,Yoán Moncada,Logan Allen,0,0,0,fe01a81b-c004-4008-a894-06d2230b3a4e,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-04,717132,Grounded Into DP,grounded_into_double_play,True,518735,671106,Yasmani Grandal,Logan Allen,0,0,1,79c43ebd-70a2-4fef-9dcb-3b3cfcaeb133,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-04,717132,Flyout,field_out,True,677587,605182,Brayan Rocchio,Mike Clevinger,0,0,0,8f465512-f8a8-4b35-ade3-1d2a3192cae3,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,113.0,97.0,104.0,90.0,100.0,100.0,0.479,0.08199999999999999,0.271,0.128,-0.21,-0.07,0.5,1.69,94.3,84.9,79.4,0.283,,0.175,0.256,0.203,80.0,96.0,97.0,91.0,100.0,90.0,0.024,0.016,1.47,0.55,93.1,76.0,0.2,0.167,,,,,,,,,,,,,
13,2023-08-04,717132,Groundout,field_out,True,666310,605182,Bo Naylor,Mike Clevinger,0,0,0,10a3fd55-ef4a-46ed-b014-a3825249ca9c,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,113.0,97.0,104.0,90.0,100.0,100.0,0.479,0.08199999999999999,0.271,0.128,-0.21,-0.07,0.5,1.69,94.3,84.9,79.4,0.283,,0.175,0.256,0.203,80.0,96.0,97.0,91.0,100.0,90.0,0.024,0.016,1.47,0.55,93.1,76.0,0.2,0.167,,,,,,,,,,,,,
14,2023-08-04,717132,Single,single,False,664702,605182,Myles Straw,Mike Clevinger,0,0,0,37a0301a-fa8e-4c57-8400-3a306650d88e,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,113.0,97.0,104.0,90.0,100.0,100.0,0.479,0.08199999999999999,0.271,0.128,-0.21,-0.07,0.5,1.69,94.3,84.9,79.4,0.283,,0.175,0.256,0.203,80.0,96.0,97.0,91.0,100.0,90.0,0.024,0.016,1.47,0.55,93.1,76.0,0.2,0.167,,,,,,,,,,,,,
15,2023-08-04,717132,Walk,walk,False,680757,605182,Steven Kwan,Mike Clevinger,1,0,1,6b38a23c-ea68-4101-ba96-72df95bc44df,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,113.0,97.0,104.0,90.0,100.0,100.0,0.479,0.08199999999999999,0.271,0.128,-0.21,-0.07,0.5,1.69,94.3,84.9,79.4,0.283,,0.175,0.256,0.203,80.0,96.0,97.0,91.0,100.0,90.0,0.024,0.016,1.47,0.55,93.1,76.0,0.2,0.167,,,,,,,,,,,,,
16,2023-08-04,717132,Strikeout,strikeout,True,665926,605182,Andrés Giménez,Mike Clevinger,0,0,1,22488287-a7c3-4f93-82ea-07c82931d23b,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,113.0,97.0,104.0,90.0,100.0,100.0,0.479,0.08199999999999999,0.271,0.128,-0.21,-0.07,0.5,1.69,94.3,84.9,79.4,0.283,,0.175,0.256,0.203,80.0,96.0,97.0,91.0,100.0,90.0,0.024,0.016,1.47,0.55,93.1,76.0,0.2,0.167,,,,,,,,,,,,,
17,2023-08-04,717132,Walk,walk,False,572204,671106,Trayce Thompson,Logan Allen,0,0,0,ffbae9f3-84a6-4bfc-bd19-a4fa60ae9315,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-04,717132,Single,single,False,693049,671106,Oscar Colás,Logan Allen,0,0,1,8bee07b4-f8b0-44a1-ac80-fa0c7c1c80f0,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-04,717132,Double,double,False,462101,671106,Elvis Andrus,Logan Allen,0,0,1,e6ea76b9-62ea-408f-b9c3-9ae9238cfe8e,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-04,717132,Walk,walk,False,641313,671106,Tim Anderson,Logan Allen,0,0,0,854d6710-5b2c-4e0a-bd6c-93052a3cf55a,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-08-04,717132,Walk,walk,False,643217,671106,Andrew Benintendi,Logan Allen,0,0,1,39157b5c-f0d3-4f37-96bb-40b8bb4068b1,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-08-04,717132,Strikeout,strikeout,True,673357,671106,Luis Robert Jr.,Logan Allen,0,0,0,e07d91c4-85f0-41aa-bf4d-ba9c36b5dfbd,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-08-04,717132,Strikeout,strikeout,True,683734,671106,Andrew Vaughn,Logan Allen,0,0,0,b6085778-a4f5-4b79-88e4-5bcdb5304a8c,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-08-04,717132,Forceout,force_out,True,660162,671106,Yoán Moncada,Logan Allen,0,0,1,12976472-9c9b-4842-80e3-a2baf2d29053,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-08-04,717132,Flyout,field_out,True,608070,605182,José Ramírez,Mike Clevinger,0,0,0,97195c7f-1e92-47d3-84b3-a5899c2fde10,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,113.0,97.0,104.0,90.0,100.0,100.0,0.479,0.08199999999999999,0.271,0.128,-0.21,-0.07,0.5,1.69,94.3,84.9,79.4,0.283,,0.175,0.256,0.203,80.0,96.0,97.0,91.0,100.0,90.0,0.024,0.016,1.47,0.55,93.1,76.0,0.2,0.167,,,,,,,,,,,,,
26,2023-08-04,717132,Triple,triple,False,660757,605182,Oscar Gonzalez,Mike Clevinger,1,0,0,9e1f85b2-a320-42c3-8a4f-36c8f852f11f,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,113.0,97.0,104.0,90.0,100.0,100.0,0.479,0.08199999999999999,0.271,0.128,-0.21,-0.07,0.5,1.69,94.3,84.9,79.4,0.283,,0.175,0.256,0.203,80.0,96.0,97.0,91.0,100.0,90.0,0.024,0.016,1.47,0.55,93.1,76.0,0.2,0.167,,,,,,,,,,,,,
27,2023-08-04,717132,Groundout,field_out,True,686823,605182,Will Brennan,Mike Clevinger,1,0,0,75c7a9c8-c70f-4986-a5c7-8ffed982b0e6,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,113.0,97.0,104.0,90.0,100.0,100.0,0.479,0.08199999999999999,0.271,0.128,-0.21,-0.07,0.5,1.69,94.3,84.9,79.4,0.283,,0.175,0.256,0.203,80.0,96.0,97.0,91.0,100.0,90.0,0.024,0.016,1.47,0.55,93.1,76.0,0.2,0.167,,,,,,,,,,,,,
28,2023-08-04,717132,Flyout,field_out,True,681807,605182,David Fry,Mike Clevinger,1,0,0,c5b856f1-b6de-49b7-9069-ade5ca59ba18,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,113.0,97.0,104.0,90.0,100.0,100.0,0.479,0.08199999999999999,0.271,0.128,-0.21,-0.07,0.5,1.69,94.3,84.9,79.4,0.283,,0.175,0.256,0.203,80.0,96.0,97.0,91.0,100.0,90.0,0.024,0.016,1.47,0.55,93.1,76.0,0.2,0.167,,,,,,,,,,,,,
29,2023-08-04,717132,Walk,walk,False,518735,671106,Yasmani Grandal,Logan Allen,0,0,0,f8f55c96-1c81-4f54-b86c-4a6b20dbd930,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-08-04,717132,Flyout,field_out,True,572204,671106,Trayce Thompson,Logan Allen,0,0,0,d42171c3-2757-4d33-8588-273f8e405ff0,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-08-04,717132,Grounded Into DP,grounded_into_double_play,True,693049,671106,Oscar Colás,Logan Allen,0,0,1,1bff9e70-c309-4ac9-9b93-ad3646660c22,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-08-04,717132,Single,single,True,677587,605182,Brayan Rocchio,Mike Clevinger,0,0,1,e26ef14f-fd21-4376-8c55-48ed8f046a89,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,113.0,97.0,104.0,90.0,100.0,100.0,0.479,0.08199999999999999,0.271,0.128,-0.21,-0.07,0.5,1.69,94.3,84.9,79.4,0.283,,0.175,0.256,0.203,80.0,96.0,97.0,91.0,100.0,90.0,0.024,0.016,1.47,0.55,93.1,76.0,0.2,0.167,,,,,,,,,,,,,
33,2023-08-04,717132,Pop Out,field_out,True,666310,605182,Bo Naylor,Mike Clevinger,1,0,0,2ea59080-13e6-48e9-b4e8-2a98f2cdfb4d,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,113.0,97.0,104.0,90.0,100.0,100.0,0.479,0.08199999999999999,0.271,0.128,-0.21,-0.07,0.5,1.69,94.3,84.9,79.4,0.283,,0.175,0.256,0.203,80.0,96.0,97.0,91.0,100.0,90.0,0.024,0.016,1.47,0.55,93.1,76.0,0.2,0.167,,,,,,,,,,,,,
34,2023-08-04,717132,Flyout,field_out,True,664702,605182,Myles Straw,Mike Clevinger,0,0,0,52ae4fdc-0a5f-48f3-a5f1-0d12eac319d4,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,101.0,103.0,100.0,113.0,97.0,104.0,90.0,100.0,100.0,0.479,0.08199999999999999,0.271,0.128,-0.21,-0.07,0.5,1.69,94.3,84.9,79.4,0.283,,0.175,0.256,0.203,80.0,96.0,97.0,91.0,100.0,90.0,0.024,0.016,1.47,0.55,93.1,76.0,0.2,0.167,,,,,,,,,,,,,
35,2023-08-04,717132,Flyout,field_out,True,462101,671106,Elvis Andrus,Logan Allen,1,0,0,48c19a32-3578-4a71-b1c5-2a66cd48eb15,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
