,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,SI_ba,SV_ba,FC_ba,FF_ba,FS_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,CU_ba,ST_ba
0,2023-07-20,717322,Strikeout,strikeout,True,663457,573186,Lars Nootbaar,Marcus Stroman,0,0,0,46aab751-a57b-4ce5-9232-9ca84a3334ba,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,
1,2023-07-20,717322,Single,single,False,502671,573186,Paul Goldschmidt,Marcus Stroman,0,0,0,fd91e928-c5a1-41a6-b3d7-0e49bbea2730,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,
2,2023-07-20,717322,Lineout,field_out,True,669357,573186,Nolan Gorman,Marcus Stroman,0,0,0,c2e6e59f-7776-4a7c-b450-5cc237d1cd3b,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,
3,2023-07-20,717322,Field Error,field_error,False,571448,573186,Nolan Arenado,Marcus Stroman,1,1,1,3ff4d618-01a1-4f6e-b598-d10246123a9b,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,
4,2023-07-20,717322,Double,double,False,575929,573186,Willson Contreras,Marcus Stroman,0,0,1,b86ce3fb-1c49-431f-b681-6263aeff8f84,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,
5,2023-07-20,717322,Groundout,field_out,True,676475,573186,Alec Burleson,Marcus Stroman,0,0,0,2991da1e-5f4d-4e18-afdd-5c6115dbb071,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,
6,2023-07-20,717322,Flyout,field_out,True,663538,571927,Nico Hoerner,Steven Matz,0,0,0,d903e825-83ac-4d27-b79b-1d53676fa28f,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,108.0,96.0,100.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,,,,0.561,,,,0.018000000000000002,0.14800000000000002,,,,0.41,-1.27,-0.6,,,,94.1,88.9,78.5,0.24,,,,,0.5,84.2,106.0,109.0,107.0,0.27399999999999997,-0.09,0.291,0.259,
7,2023-07-20,717322,Lineout,field_out,True,673548,571927,Seiya Suzuki,Steven Matz,1,1,0,6ba1d7d2-9add-44ef-b805-0aab5f3ccc64,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,108.0,96.0,100.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,,,,0.561,,,,0.018000000000000002,0.14800000000000002,,,,0.41,-1.27,-0.6,,,,94.1,88.9,78.5,0.24,,,,,0.5,84.2,106.0,109.0,107.0,0.27399999999999997,-0.09,0.291,0.259,
8,2023-07-20,717322,Groundout,field_out,True,664023,571927,Ian Happ,Steven Matz,1,1,0,45274f70-2721-414d-93cb-fc9cd1a74e37,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,108.0,96.0,100.0,,,,87.0,101.0,96.0,62.0,82.0,90.0,,,,,,,0.561,,,,0.018000000000000002,0.14800000000000002,,,,0.41,-1.27,-0.6,,,,94.1,88.9,78.5,0.24,,,,,0.5,84.2,106.0,109.0,107.0,0.27399999999999997,-0.09,0.291,0.259,
9,2023-07-20,717322,Walk,walk,False,641933,573186,Tyler O'Neill,Marcus Stroman,1,0,0,dd8dcd8f-d62a-4092-9e62-837fed406b80,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,3.95,4.27,136.2,100.0,101.0,99.0,0.7929999999999999,7.84,3.42,7.9,0.59,2.6,0.207,0.434,0.135,0.302,0.382,139.0,103.0,111.0,58.0,106.0,91.0,102.0,97.0,95.0,78.0,111.0,109.0,105.0,96.0,98.0,46.0,95.0,91.0,0.46399999999999997,0.08199999999999999,0.096,0.077,0.051,0.23,0.34,0.96,0.12,1.08,-0.41,0.34,92.0,89.7,86.6,91.4,86.1,84.6,0.245,0.24,0.26,0.154,0.205,0.184,,,,,,,,,
