,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,FF_ba,CU_ba,CH_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-08-12,717030,Flyout,field_out,True,668709,663623,JJ Bleday,Jake Irvin,0,0,0,fa2c7c4f-ae97-4969-8770-33712f6037ca,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,
1,2023-08-12,717030,Double,double,False,680869,663623,Zack Gelof,Jake Irvin,1,0,0,37cb9acd-bd58-498a-85c9-d1943fd5cd5c,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,
2,2023-08-12,717030,Flyout,field_out,True,667670,663623,Brent Rooker,Jake Irvin,1,0,0,eda6f596-d8a3-47b9-9879-8a749c6b9edd,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,
3,2023-08-12,717030,Strikeout,strikeout,True,664913,663623,Seth Brown,Jake Irvin,0,0,0,b4d10095-ebd4-4ef4-be00-158ad0be7fda,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,
4,2023-08-12,717030,Hit By Pitch,hit_by_pitch,False,682928,665622,CJ Abrams,Luis Medina,0,0,0,686d3c02-50c5-4905-827e-2076fe47f46c,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,0.142,0.415,0.11699999999999999,0.087,-0.35,-0.8,-0.73,1.25,96.1,95.5,79.6,0.313,0.272,0.146,0.256,106.0,97.0,100.0,0.23800000000000002,-0.8,85.3,0.233,,,,,,,,,,,,,,
5,2023-08-12,717030,Flyout,field_out,True,608841,665622,Joey Meneses,Luis Medina,0,0,1,b1408ef6-f895-4a4f-90da-cff0f94de7a0,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,0.142,0.415,0.11699999999999999,0.087,-0.35,-0.8,-0.73,1.25,96.1,95.5,79.6,0.313,0.272,0.146,0.256,106.0,97.0,100.0,0.23800000000000002,-0.8,85.3,0.233,,,,,,,,,,,,,,
6,2023-08-12,717030,Strikeout,strikeout,True,660688,665622,Keibert Ruiz,Luis Medina,0,0,0,3a71d6c7-182e-4150-9a8e-32b3a7edf7c2,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,0.142,0.415,0.11699999999999999,0.087,-0.35,-0.8,-0.73,1.25,96.1,95.5,79.6,0.313,0.272,0.146,0.256,106.0,97.0,100.0,0.23800000000000002,-0.8,85.3,0.233,,,,,,,,,,,,,,
7,2023-08-12,717030,Strikeout,strikeout,True,642086,665622,Dominic Smith,Luis Medina,0,0,0,f4a27b29-061a-4df6-b851-017559a61e23,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,112.0,93.0,94.0,117.0,96.0,96.0,0.142,0.415,0.11699999999999999,0.087,-0.35,-0.8,-0.73,1.25,96.1,95.5,79.6,0.313,0.272,0.146,0.256,106.0,97.0,100.0,0.23800000000000002,-0.8,85.3,0.233,,,,,,,,,,,,,,
8,2023-08-12,717030,Single,single,False,672478,663623,Jordan Diaz,Jake Irvin,1,1,0,a6d52acd-da48-45fb-91e0-efca16348f72,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,
9,2023-08-12,717030,Forceout,force_out,True,691016,663623,Tyler Soderstrom,Jake Irvin,0,0,1,adf4b00a-5b6c-4325-ba37-11f7ef20553c,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,4.61,5.13,121.0,101.0,99.0,98.0,0.8390000000000001,7.36,4.02,8.78,1.49,1.08,0.252,0.369,0.125,0.374,0.42700000000000005,87.8,78.0,99.0,95.0,110.0,100.0,103.0,92.0,100.0,94.0,101.0,101.0,98.0,0.287,0.35600000000000004,0.306,0.051,-0.01,-0.75,0.08,1.21,94.5,93.9,80.9,0.348,0.208,0.197,0.25,,,,,,,,,,,,,,,,,,,,,
