,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-09-08,716679,Strikeout,strikeout,True,665862,650911,Jazz Chisholm Jr.,Cristopher Sánchez,0,0,0,d5bae55a-a6e4-4245-91a8-b0af5189d8a7,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-08,716679,Groundout,field_out,True,542932,650911,Jon Berti,Cristopher Sánchez,0,0,0,6635ddd7-b0d0-4a4e-b5e2-82469fbc6038,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-08,716679,Walk,walk,False,681082,691587,Bryson Stott,Eury Pérez,1,0,0,fbed3673-51cc-4d8b-94b5-6148c6124303,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
13,2023-09-08,716679,Groundout,field_out,True,664761,691587,Alec Bohm,Eury Pérez,1,0,1,1b35a2e7-b8e1-4c36-873b-85f2fe95d0c0,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
14,2023-09-08,716679,Pop Out,field_out,True,592663,691587,J.T. Realmuto,Eury Pérez,0,0,0,f84ff6bb-da89-43bc-8953-9d1dd6d3d407,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
15,2023-09-08,716679,Strikeout,strikeout,True,669016,691587,Brandon Marsh,Eury Pérez,0,0,0,99ef0f0b-d34b-4621-b1c0-89bf7eeb5972,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
16,2023-09-08,716679,Groundout,field_out,True,607732,650911,Jacob Stallings,Cristopher Sánchez,0,0,0,1d7459cd-8199-4390-941a-0714eb6133d2,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-08,716679,Strikeout,strikeout,True,650333,650911,Luis Arraez,Cristopher Sánchez,0,0,0,d4080f3e-87d5-4b89-b574-87627f73fc43,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-08,716679,Single,single,False,605137,650911,Josh Bell,Cristopher Sánchez,0,0,0,45deb83d-fa7a-4a26-8f78-4b978dd1bd65,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-08,716679,Pop Out,field_out,True,669394,650911,Jake Burger,Cristopher Sánchez,1,0,0,867d1dbc-4ccf-42dd-9595-561d34755a36,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-09-08,716679,Lineout,field_out,True,679032,691587,Johan Rojas,Eury Pérez,1,0,0,ac836035-d893-43f2-825b-15cd211fb439,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
21,2023-09-08,716679,Strikeout,strikeout,True,656941,691587,Kyle Schwarber,Eury Pérez,0,0,0,5a783f76-f865-4158-a86c-b288d4312a54,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
22,2023-09-08,716679,Walk,walk,False,607208,691587,Trea Turner,Eury Pérez,0,0,0,fe3e5dca-b73a-42ea-bd73-b8f7aa0df4ac,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
23,2023-09-08,716679,Single,single,False,547180,691587,Bryce Harper,Eury Pérez,0,0,1,3bd2f46f-87d9-4d80-bae1-a8ee954c6495,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
24,2023-09-08,716679,Strikeout,strikeout,True,592206,691587,Nick Castellanos,Eury Pérez,0,0,1,906e3609-b286-4258-9a7f-ebc80b6fd50c,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
25,2023-09-08,716679,Single,single,False,650559,650911,Bryan De La Cruz,Cristopher Sánchez,0,0,0,3659b396-62df-49f7-9724-31701a9a9143,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-09-08,716679,Forceout,force_out,True,493329,650911,Yuli Gurriel,Cristopher Sánchez,1,0,1,0eb347aa-6bf5-4470-a4b1-d27dd8819e03,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-09-08,716679,Single,single,False,641658,650911,Garrett Hampson,Cristopher Sánchez,0,0,1,726e3264-d6ad-434d-a4b3-677b4e229346,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-09-08,716679,Strikeout,strikeout,True,665862,650911,Jazz Chisholm Jr.,Cristopher Sánchez,0,0,0,10a5ae4e-2ea2-4a59-b435-2982179bc405,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-09-08,716679,Groundout,field_out,True,542932,650911,Jon Berti,Cristopher Sánchez,0,0,0,601753a6-f7c5-4be2-ade5-17dea9098352,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-09-08,716679,Single,single,False,681082,691587,Bryson Stott,Eury Pérez,1,0,0,67584918-71aa-42aa-a874-d187f0e4a3fe,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
31,2023-09-08,716679,Flyout,field_out,True,664761,691587,Alec Bohm,Eury Pérez,1,0,0,1d56373d-1e9a-447f-8844-34b6c8de1a27,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
32,2023-09-08,716679,Groundout,field_out,True,592663,691587,J.T. Realmuto,Eury Pérez,1,1,1,8a8958cf-fd1a-4ff1-9a0d-003ce0f7c79e,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
33,2023-09-08,716679,Flyout,field_out,True,669016,691587,Brandon Marsh,Eury Pérez,0,0,0,208b32ed-9835-418e-9f1f-85c901d0e52d,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
34,2023-09-08,716679,Groundout,field_out,True,607732,650911,Jacob Stallings,Cristopher Sánchez,1,0,0,d2cd9cd7-4849-42d3-ae66-a45e178de699,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-09-08,716679,Groundout,field_out,True,650333,650911,Luis Arraez,Cristopher Sánchez,1,0,0,b33a7578-1264-46fc-8801-a94d48854da6,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-09-08,716679,Groundout,field_out,True,605137,650911,Josh Bell,Cristopher Sánchez,0,0,0,cabf2f95-3611-4d23-8925-07a3adc6f5f2,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-09-08,716679,Flyout,field_out,True,679032,691587,Johan Rojas,Eury Pérez,0,0,0,83f3b03c-f73b-4fbd-a15c-96cff27f53a0,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
38,2023-09-08,716679,Pop Out,field_out,True,656941,691587,Kyle Schwarber,Eury Pérez,1,0,0,c93b7ecc-1256-4552-bc08-8184e0bc3d35,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
39,2023-09-08,716679,Single,single,False,607208,691587,Trea Turner,Eury Pérez,0,0,0,d66e5f8f-a57a-4698-b0ec-19c784019cd4,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
40,2023-09-08,716679,Walk,walk,False,547180,691587,Bryce Harper,Eury Pérez,1,0,1,818497b8-0784-4a47-b28f-03c9f6541277,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,,,,101.0,102.0,107.0,,0.308,0.098,,0.99,0.99,,86.4,,0.045,0.183,91.0,95.0,99.0,128.0,100.0,109.0,0.45399999999999996,0.14,-0.47,1.89,97.5,81.2,0.289,0.098,,,,,,,,,,,,,
