,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,SI_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FS_ba,ST_ba,EP%,wEP/C,vEP
10,2023-06-30,717559,Groundout,field_out,True,664702,657006,Myles Straw,Justin Steele,0,0,0,68a2e297-9e65-430a-ae95-ffbec436ee28,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
11,2023-06-30,717559,Flyout,field_out,True,664023,615698,Ian Happ,Cal Quantrill,0,0,0,87f14736-52c1-420c-ab8c-ccd1f50304a0,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
12,2023-06-30,717559,Pop Out,field_out,True,621020,615698,Dansby Swanson,Cal Quantrill,1,1,0,cb8f64a3-eee9-4909-a48b-84c18b309927,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
13,2023-06-30,717559,Flyout,field_out,True,641355,615698,Cody Bellinger,Cal Quantrill,1,0,0,93199762-9eb5-4280-9393-eefe4270d7e9,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
14,2023-06-30,717559,Strikeout,strikeout,True,666310,657006,Bo Naylor,Justin Steele,0,0,0,31119ffd-3a1b-4625-a238-452a1e27348a,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
15,2023-06-30,717559,Strikeout,strikeout,True,671289,657006,Tyler Freeman,Justin Steele,0,0,0,3546f44c-5b90-4821-83f2-d7ea9d661190,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
16,2023-06-30,717559,Groundout,field_out,True,642708,657006,Amed Rosario,Justin Steele,0,0,0,94c7fd71-db22-4c52-92de-8201a3c67858,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
17,2023-06-30,717559,Lineout,field_out,True,543228,615698,Yan Gomes,Cal Quantrill,0,0,0,fe0bdaf5-f159-48b5-b888-82085b1a5357,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
18,2023-06-30,717559,Single,single,False,676724,615698,Jared Young,Cal Quantrill,0,0,0,9bc4cab2-2cee-4e63-b92b-3b9d563744db,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
19,2023-06-30,717559,Single,single,False,663611,615698,Nick Madrigal,Cal Quantrill,0,0,1,50ccf7d8-1cdb-448e-af05-09a056324b2c,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
20,2023-06-30,717559,Walk,walk,False,643565,615698,Mike Tauchman,Cal Quantrill,1,0,1,a2ecd30c-d3ec-4ffe-8c52-18f393cf165f,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
21,2023-06-30,717559,Single,single,False,663538,615698,Nico Hoerner,Cal Quantrill,0,0,1,e5f18186-9455-4310-94d2-977877849980,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
22,2023-06-30,717559,Pop Out,field_out,True,666624,615698,Christopher Morel,Cal Quantrill,1,0,0,d2811a29-bc55-4b4b-92e8-0855078b023e,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
23,2023-06-30,717559,Walk,walk,False,664023,615698,Ian Happ,Cal Quantrill,1,0,1,956abae2-2ba0-4c8e-8f7d-ea46a8f9ade1,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
24,2023-06-30,717559,Pop Out,field_out,True,621020,615698,Dansby Swanson,Cal Quantrill,0,0,0,0bbdf8be-3488-4009-b8d4-bde30fc4d60b,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
25,2023-06-30,717559,Groundout,field_out,True,608070,657006,José Ramírez,Justin Steele,1,0,0,a4483548-d94c-4109-8b2e-114bc03d9092,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
26,2023-06-30,717559,Flyout,field_out,True,605137,657006,Josh Bell,Justin Steele,0,0,0,a81b4914-9012-4441-8854-6ef8980b128f,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
27,2023-06-30,717559,Groundout,field_out,True,665926,657006,Andrés Giménez,Justin Steele,1,0,0,b9514617-51c3-4b83-af0c-1279665d6c83,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,,,,
28,2023-06-30,717559,Single,single,False,641355,615698,Cody Bellinger,Cal Quantrill,1,0,0,db0f3a6f-3f18-4aa7-8a49-b547ce5a1866,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
29,2023-06-30,717559,Single,single,False,543228,615698,Yan Gomes,Cal Quantrill,0,0,1,b6f536c7-afd4-4394-8540-70945a1c1a1e,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
30,2023-06-30,717559,Triple,triple,False,676724,615698,Jared Young,Cal Quantrill,1,0,1,a9302685-48d2-4830-bfe2-18ed19fc742b,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
31,2023-06-30,717559,Lineout,field_out,True,663611,615698,Nick Madrigal,Cal Quantrill,0,0,0,83f82c67-433b-4855-9c32-4e8156c702f6,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
32,2023-06-30,717559,Single,single,False,643565,615698,Mike Tauchman,Cal Quantrill,1,0,1,52c1e78c-b577-4ab9-b294-538390791092,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241,,,,
33,2023-06-30,717559,Single,single,False,663538,675540,Nico Hoerner,Xzavion Curry,1,0,1,939057ed-7170-4b0d-9f5c-e96fa9fb51ae,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,,,,103.0,110.0,110.0,,0.484,0.361,0.11599999999999999,0.039,-0.14,,0.89,-2.04,-1.29,92.5,,85.1,75.1,0.283,0.238,,0.31,0.278,,,,,,,,,,,,,,,,,,
34,2023-06-30,717559,Sac Fly,sac_fly,True,666624,675540,Christopher Morel,Xzavion Curry,1,1,1,a029cebb-4846-4672-81cf-71d9603bb86c,675540.0,xzavioncurry,Curry,Right,Xzavion Curry,4.07,4.93,95.0,101.0,91.0,99.0,0.815,6.35,2.84,9.28,1.14,0.69,0.266,0.35700000000000004,0.128,0.364,0.44799999999999995,87.7,74.0,89.0,87.0,90.0,93.0,94.0,82.0,97.0,94.0,,,,103.0,110.0,110.0,,0.484,0.361,0.11599999999999999,0.039,-0.14,,0.89,-2.04,-1.29,92.5,,85.1,75.1,0.283,0.238,,0.31,0.278,,,,,,,,,,,,,,,,,,
