,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SI_ba,CH_ba,SL_ba,CU_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-08-06,717105,Groundout,field_out,True,686217,670912,Sal Frelick,Johan Oviedo,0,0,0,131add1d-7837-4cd4-9d50-f93bfcc99b0e,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.276,0.25,0.21,0.193,,,,,,,,
11,2023-08-06,717105,Strikeout,strikeout,True,592192,670912,Mark Canha,Johan Oviedo,0,0,0,496e5a09-fa8c-49d3-81fc-f636c69b1fd6,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.276,0.25,0.21,0.193,,,,,,,,
12,2023-08-06,717105,Home Run,home_run,False,682848,605540,Endy Rodríguez,Brandon Woodruff,1,1,0,8d871aaa-0aab-42b7-97e7-cec446437be5,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,
13,2023-08-06,717105,Flyout,field_out,True,678894,605540,Liover Peguero,Brandon Woodruff,1,0,0,6321e8cb-1dff-4c90-97e6-96b866f729cc,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,
14,2023-08-06,717105,Strikeout,strikeout,True,669707,605540,Jared Triolo,Brandon Woodruff,0,0,0,d982e7df-1827-4343-b2a1-b6cbf0b81bb5,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,
15,2023-08-06,717105,Strikeout,strikeout,True,641943,605540,Joshua Palacios,Brandon Woodruff,0,0,0,5f02cd42-1052-41c1-8012-ddbc550f24d9,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,
16,2023-08-06,717105,Flyout,field_out,True,655316,670912,Andruw Monasterio,Johan Oviedo,0,0,0,fb32b2f4-db41-4e79-beea-1c9820bf4f2b,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.276,0.25,0.21,0.193,,,,,,,,
17,2023-08-06,717105,Walk,walk,False,668930,670912,Brice Turang,Johan Oviedo,1,0,0,82ff19ba-3f2a-4faa-9d4d-fb66b007aa14,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.276,0.25,0.21,0.193,,,,,,,,
18,2023-08-06,717105,Strikeout,strikeout,True,686894,670912,Joey Wiemer,Johan Oviedo,0,0,1,f755b28a-0149-444e-a36b-beedc675a8dc,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.276,0.25,0.21,0.193,,,,,,,,
19,2023-08-06,717105,Strikeout,strikeout,True,592885,670912,Christian Yelich,Johan Oviedo,0,0,0,7e54eb3e-273b-48c1-9f3a-71077f997724,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.276,0.25,0.21,0.193,,,,,,,,
20,2023-08-06,717105,Home Run,home_run,False,656582,605540,Connor Joe,Brandon Woodruff,0,0,0,09bc4198-2ff8-455e-859d-f30d277b8866,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,
21,2023-08-06,717105,Double,double,False,663845,605540,Alfonso Rivas III,Brandon Woodruff,1,1,0,9e6e1059-3cb2-4fcf-9438-d68e2a0b9085,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,
22,2023-08-06,717105,Lineout,field_out,True,680779,605540,Henry Davis,Brandon Woodruff,1,0,0,3ff29a8f-65da-4b0a-bd2a-7c6425efbd89,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,
23,2023-08-06,717105,Pop Out,field_out,True,669261,605540,Jack Suwinski,Brandon Woodruff,0,0,0,d837dfe9-7070-4621-b1e2-14c2e8ee38e1,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,
24,2023-08-06,717105,Strikeout,strikeout,True,663647,605540,Ke'Bryan Hayes,Brandon Woodruff,0,0,0,ebe53bda-4355-4e42-96fb-9a5a14404d3f,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,
25,2023-08-06,717105,Pop Out,field_out,True,661388,670912,William Contreras,Johan Oviedo,1,0,0,50011dfd-b53e-42c3-86d1-5175a49a8a9d,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.276,0.25,0.21,0.193,,,,,,,,
26,2023-08-06,717105,Strikeout,strikeout,True,467793,670912,Carlos Santana,Johan Oviedo,0,0,0,bda32dea-5d4d-45a4-a70f-72a23cca1192,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.276,0.25,0.21,0.193,,,,,,,,
27,2023-08-06,717105,Pop Out,field_out,True,642715,670912,Willy Adames,Johan Oviedo,1,0,0,17e221d1-c4dc-486c-9403-2eccb3730336,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.276,0.25,0.21,0.193,,,,,,,,
28,2023-08-06,717105,Single,single,False,682848,605540,Endy Rodríguez,Brandon Woodruff,0,0,0,52b1d921-17fa-4410-a61f-9d4dc040f6b6,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,
29,2023-08-06,717105,Grounded Into DP,grounded_into_double_play,True,678894,605540,Liover Peguero,Brandon Woodruff,0,0,1,1058dafb-fac8-49c3-8e9f-ce4f0f604c16,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,
30,2023-08-06,717105,Strikeout,strikeout,True,669707,605540,Jared Triolo,Brandon Woodruff,0,0,0,a3388022-4b8f-4d74-b10a-8a5d44953ca8,605540.0,brandonwoodruff,Woodruff,Right,Brandon Woodruff,2.28,2.82,67.0,107.0,114.0,110.0,0.7490000000000001,9.94,2.01,5.37,1.21,0.81,0.23600000000000002,0.41600000000000004,0.168,0.298,0.474,85.8,111.0,104.0,118.0,89.0,103.0,105.0,125.0,112.0,115.0,108.0,100.0,96.0,108.0,107.0,108.0,0.22,0.41,0.095,0.079,0.19699999999999998,0.95,2.76,-0.33,-0.01,3.2,95.8,95.0,86.9,82.9,0.177,0.193,0.098,0.278,0.182,,,,,,,,
31,2023-08-06,717105,Flyout,field_out,True,686217,670912,Sal Frelick,Johan Oviedo,0,0,0,b988f6b5-3c9e-4702-8145-c181bec6f2a6,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.276,0.25,0.21,0.193,,,,,,,,
32,2023-08-06,717105,Strikeout,strikeout,True,592192,670912,Mark Canha,Johan Oviedo,0,0,0,1073b4ab-add8-40c9-bdec-97abad1f41ab,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.276,0.25,0.21,0.193,,,,,,,,
33,2023-08-06,717105,Walk,walk,False,655316,670912,Andruw Monasterio,Johan Oviedo,1,0,0,1ee1ae65-6966-4a20-87fb-c400ec9664e1,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.276,0.25,0.21,0.193,,,,,,,,
34,2023-08-06,717105,Pop Out,field_out,True,668930,670912,Brice Turang,Johan Oviedo,1,0,0,5b616ee0-fba0-4567-bc70-d66e76c833f0,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.277,0.276,0.25,0.21,0.193,,,,,,,,
35,2023-08-06,717105,Bunt Pop Out,field_out,True,641943,571948,Joshua Palacios,Hoby Milner,0,0,0,100f7c9c-028f-4bdb-b4aa-76464c0ca8a9,571948.0,hobymilner,Milner,Left,Hoby Milner,1.82,2.95,64.1,109.0,74.0,101.0,0.8029999999999999,8.25,1.82,6.85,0.7,1.48,0.303,0.376,0.16899999999999998,0.315,0.405,81.1,53.0,110.0,103.0,,,,103.0,117.0,103.0,95.0,110.0,107.0,,,,0.297,0.19899999999999998,0.331,,0.17300000000000001,1.79,0.1,2.16,,2.91,89.0,88.2,79.6,,0.146,0.27,0.255,,,0.145,,,,,,,
36,2023-08-06,717105,Groundout,field_out,True,656582,571948,Connor Joe,Hoby Milner,1,0,0,56281b3d-7c64-4b8a-bf21-c365809da39f,571948.0,hobymilner,Milner,Left,Hoby Milner,1.82,2.95,64.1,109.0,74.0,101.0,0.8029999999999999,8.25,1.82,6.85,0.7,1.48,0.303,0.376,0.16899999999999998,0.315,0.405,81.1,53.0,110.0,103.0,,,,103.0,117.0,103.0,95.0,110.0,107.0,,,,0.297,0.19899999999999998,0.331,,0.17300000000000001,1.79,0.1,2.16,,2.91,89.0,88.2,79.6,,0.146,0.27,0.255,,,0.145,,,,,,,
