,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,SL_ba,SI_ba,FC_ba,FF_ba,FS_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,ST_ba
11,2023-06-04,717904,Strikeout,strikeout,True,622534,656557,Manuel Margot,Tanner Houck,0,0,0,4b8f3d47-4cb3-4dd7-b313-70a794e1374b,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
12,2023-06-04,717904,Single,single,False,680776,671737,Jarren Duran,Taj Bradley,0,0,0,6663d620-5712-46d0-909a-42153f42fb26,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
13,2023-06-04,717904,Grounded Into DP,grounded_into_double_play,True,571771,671737,Enrique Hernández,Taj Bradley,1,0,1,bfa9d7b4-eaf5-4e7f-8636-c1010b50830a,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
14,2023-06-04,717904,Walk,walk,False,671213,671737,Triston Casas,Taj Bradley,0,0,0,88753a53-8c53-4e55-8c2a-ff6fba61b813,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
15,2023-06-04,717904,Walk,walk,False,657136,671737,Connor Wong,Taj Bradley,1,0,1,b208cd23-51a9-48a2-8f73-51331abdd239,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
16,2023-06-04,717904,Strikeout,strikeout,True,665839,671737,Enmanuel Valdez,Taj Bradley,0,0,0,ef4f1cad-406e-4960-84b9-6dbeb5aae5c5,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
17,2023-06-04,717904,Walk,walk,False,542194,656557,Christian Bethancourt,Tanner Houck,0,0,0,eaad419d-10cd-4f42-935e-5fde12a8f6b2,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
18,2023-06-04,717904,Single,single,False,650490,656557,Yandy Díaz,Tanner Houck,0,0,1,e8d698bd-06a6-45b5-afa4-bc0bab095116,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
19,2023-06-04,717904,Sac Fly,sac_fly,True,666139,656557,Josh Lowe,Tanner Houck,1,0,1,dfc3e160-add4-4b0c-931e-d3436b7a22c9,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
20,2023-06-04,717904,Groundout,field_out,True,668227,656557,Randy Arozarena,Tanner Houck,1,0,1,d4007077-ba5b-4e98-a073-14100a2d3ea5,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
21,2023-06-04,717904,Strikeout,strikeout,True,623912,656557,Harold Ramírez,Tanner Houck,0,0,0,70051405-20fb-40dd-b35f-ea0e679cd38e,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
22,2023-06-04,717904,Double,double,False,657077,671737,Alex Verdugo,Taj Bradley,0,0,0,ebc770d0-f151-43c7-b579-f45ae4ae8b47,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
23,2023-06-04,717904,Strikeout,strikeout,True,646240,671737,Rafael Devers,Taj Bradley,0,0,0,0b9cbd01-52c6-4d2a-acec-d016b54f74ec,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
24,2023-06-04,717904,Groundout,field_out,True,457759,671737,Justin Turner,Taj Bradley,1,0,0,91f3c945-0af6-4bf0-a38c-11bea51de8c5,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
25,2023-06-04,717904,Single,single,False,807799,671737,Masataka Yoshida,Taj Bradley,0,0,1,63c8a160-bccc-4b2b-8a38-0156d8c01a28,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
26,2023-06-04,717904,Pop Out,field_out,True,680776,671737,Jarren Duran,Taj Bradley,0,0,0,1863f2a4-55c9-489e-8e7a-1f349d26bde6,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
27,2023-06-04,717904,Single,single,False,670042,656557,Luke Raley,Tanner Houck,1,0,0,0af8a855-dea4-46cf-9ede-3857f26894a4,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
28,2023-06-04,717904,Walk,walk,False,670623,656557,Isaac Paredes,Tanner Houck,0,0,1,1615c223-6f0d-45fd-878e-e77578601a62,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
29,2023-06-04,717904,Fielders Choice,fielders_choice,False,670764,656557,Taylor Walls,Tanner Houck,0,0,1,11d30f9b-de99-45cd-8bcd-034d9e1f5e4c,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
30,2023-06-04,717904,Single,single,False,622534,656557,Manuel Margot,Tanner Houck,0,0,1,6a56bd43-927d-4431-a802-a0efeaf1962b,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
31,2023-06-04,717904,Grounded Into DP,grounded_into_double_play,True,542194,656557,Christian Bethancourt,Tanner Houck,1,0,1,34904f11-4984-45ac-8ef3-6e9ee7ab1dfa,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
32,2023-06-04,717904,Strikeout,strikeout,True,650490,656557,Yandy Díaz,Tanner Houck,0,0,0,0c58d370-e7e8-48bf-a6c4-44fa119e45cd,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
33,2023-06-04,717904,Strikeout,strikeout,True,571771,671737,Enrique Hernández,Taj Bradley,0,0,0,67232d54-d158-4839-9289-96eacb148663,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
34,2023-06-04,717904,Lineout,field_out,True,671213,671737,Triston Casas,Taj Bradley,0,0,0,aa963381-b0fb-4298-8e2d-1be7ddf565e3,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
35,2023-06-04,717904,Walk,walk,False,657136,671737,Connor Wong,Taj Bradley,0,0,0,1258e433-dc6d-4391-a457-52f35bbc48e1,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
36,2023-06-04,717904,Strikeout,strikeout,True,665839,671737,Enmanuel Valdez,Taj Bradley,0,0,0,27802faa-f6a6-4fc8-a3dc-843bb011dd5a,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,5.59,4.45,104.2,101.0,110.0,105.0,0.775,11.09,3.35,9.11,1.98,0.88,0.268,0.405,0.158,0.392,0.449,131.0,101.0,109.0,,,,,,,106.0,99.0,99.0,,,,0.001,0.449,0.248,0.136,,-0.8,-1.32,0.62,0.0,,96.1,88.9,89.3,97.8,,,,0.312,0.277,0.19,88.0,107.0,111.0,0.16699999999999998,0.04,79.0,0.169,,,,,,,,
37,2023-06-04,717904,Walk,walk,False,666139,656557,Josh Lowe,Tanner Houck,1,0,0,c22d8969-dfe8-44e1-89b0-ceacbeeaee85,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
38,2023-06-04,717904,Strikeout,strikeout,True,668227,656557,Randy Arozarena,Tanner Houck,0,0,1,396be2b8-5dfb-4d5b-af9f-cb213728e756,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,95.0,96.0,88.0,111.0,102.0,101.0,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.295,0.099,0.10800000000000001,0.114,0.38299999999999995,-2.8,0.73,-1.52,-0.38,0.98,93.9,91.3,87.6,93.4,83.9,0.178,0.306,0.229,0.325,0.31,,,,,,,,,,,,,,,
