,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,CH_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba
12,2023-09-19,716516,Pop Out,field_out,True,596847,663372,Ji Man Choi,Ryan Feltner,1,0,0,d87d096b-c25d-46b9-90c3-2bb9b0541487,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
13,2023-09-19,716516,Pop Out,field_out,True,595777,663372,Jurickson Profar,Ryan Feltner,1,0,0,d37b3649-d6a3-415f-8f2c-e41667046b86,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
14,2023-09-19,716516,Walk,walk,False,676946,663372,Matthew Batten,Ryan Feltner,0,0,1,e47dd15d-70ad-469e-8ba2-00046550eb1a,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
15,2023-09-19,716516,Flyout,field_out,True,663757,663372,Trent Grisham,Ryan Feltner,1,0,0,977bb2a1-bda9-4292-9c00-65095dc36122,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
16,2023-09-19,716516,Strikeout,strikeout,True,686668,605483,Brenton Doyle,Blake Snell,0,0,0,46ee5240-617a-4a1a-9d9e-3feca3a28e88,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,
17,2023-09-19,716516,Groundout,field_out,True,678662,605483,Ezequiel Tovar,Blake Snell,0,0,0,35c18635-35b3-443e-bed4-9ee7a3fb56cf,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,
18,2023-09-19,716516,Groundout,field_out,True,663898,605483,Brendan Rodgers,Blake Snell,0,0,0,a1242670-3899-4588-a70e-c6c8cab9117e,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,
19,2023-09-19,716516,Strikeout,strikeout,True,666703,663372,Eguy Rosario,Ryan Feltner,0,0,0,3ceebd6f-4bdd-4c73-82a6-deed9ca72329,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
20,2023-09-19,716516,Single,single,False,593428,663372,Xander Bogaerts,Ryan Feltner,0,0,0,d9fc6b33-6e1a-4084-b583-0dae87fdc498,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
21,2023-09-19,716516,Strikeout,strikeout,True,665487,663372,Fernando Tatis Jr.,Ryan Feltner,0,0,0,b2ddb7c9-db47-4187-8106-4db9d4f4757e,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
22,2023-09-19,716516,Flyout,field_out,True,665742,663372,Juan Soto,Ryan Feltner,0,0,0,be4adea3-afc6-4b6f-86ee-dabdbb40eb35,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
23,2023-09-19,716516,Groundout,field_out,True,592178,605483,Kris Bryant,Blake Snell,0,0,0,0b5c535b-8dcf-48e4-900d-40bd257aa91c,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,
24,2023-09-19,716516,Flyout,field_out,True,666134,605483,Nolan Jones,Blake Snell,0,0,0,80b27697-e3b9-44d7-804e-1ff7b6e8cc4b,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,
25,2023-09-19,716516,Lineout,field_out,True,553869,605483,Elias Díaz,Blake Snell,1,0,0,00041cd7-5181-43a1-b6b2-586f7eb89973,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,
26,2023-09-19,716516,Groundout,field_out,True,669134,663372,Luis Campusano,Ryan Feltner,0,0,0,3f60c641-e8ca-4271-8a7e-c985f2e24ca2,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
27,2023-09-19,716516,Hit By Pitch,hit_by_pitch,False,596847,663372,Ji Man Choi,Ryan Feltner,0,0,0,4b4f42b7-4c71-42ae-bc3c-72f48193c20c,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
28,2023-09-19,716516,Pop Out,field_out,True,595777,663372,Jurickson Profar,Ryan Feltner,1,0,0,775093dd-38ee-433f-a28d-e2f4f92bc99b,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
29,2023-09-19,716516,Walk,walk,False,676946,663372,Matthew Batten,Ryan Feltner,0,0,1,545f9bfc-e4a1-45f2-a414-e907206d5eac,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
30,2023-09-19,716516,Strikeout,strikeout,True,663757,663372,Trent Grisham,Ryan Feltner,0,0,0,4b9b5915-5a1b-4ec3-a5dc-eba80ba17c32,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
31,2023-09-19,716516,Strikeout,strikeout,True,660707,605483,Elehuris Montero,Blake Snell,0,0,0,8e403382-5596-4906-94f2-e305c0ee0227,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,
32,2023-09-19,716516,Strikeout,strikeout,True,696100,605483,Hunter Goodman,Blake Snell,0,0,0,956fb33a-4e1a-45e9-bccd-bb52a14fa099,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,
33,2023-09-19,716516,Walk,walk,False,676701,605483,Alan Trejo,Blake Snell,0,0,0,bbc361b0-486b-40d7-ae92-a1abee970bf9,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,
34,2023-09-19,716516,Groundout,field_out,True,686668,605483,Brenton Doyle,Blake Snell,1,0,1,5b57aa3c-5929-4c1c-972b-0502d569bee0,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,
35,2023-09-19,716516,Strikeout,strikeout,True,666703,663372,Eguy Rosario,Ryan Feltner,0,0,0,81a30674-a328-433e-892e-2b9ccd6096e5,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
36,2023-09-19,716516,Groundout,field_out,True,593428,663372,Xander Bogaerts,Ryan Feltner,0,0,0,a21b69fd-8a52-4430-95cc-c426c6374de4,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
37,2023-09-19,716516,Pop Out,field_out,True,665487,663372,Fernando Tatis Jr.,Ryan Feltner,1,0,0,210bda8d-05f8-405e-bcfd-cceba530d475,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,5.82,4.64,43.1,101.0,96.0,100.0,0.81,7.89,5.82,9.35,0.42,1.29,0.24100000000000002,0.331,0.188,0.248,0.44799999999999995,84.1,93.0,90.0,96.0,91.0,110.0,117.0,96.0,100.0,93.0,95.0,106.0,105.0,0.278,0.313,0.08900000000000001,0.147,-0.01,1.27,-2.31,2.91,94.8,88.6,79.7,0.25,0.333,0.08,0.178,103.0,99.0,95.0,0.17300000000000001,-4.88,94.3,0.475,,,,,,,
38,2023-09-19,716516,Groundout,field_out,True,678662,605483,Ezequiel Tovar,Blake Snell,0,0,0,09d4afdb-1eea-4a9b-98ad-feeb5d7b25ca,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,
39,2023-09-19,716516,Lineout,field_out,True,663898,605483,Brendan Rodgers,Blake Snell,1,1,0,216dcb4e-f769-4945-89db-63162d6d5e30,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,
