,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FS_ba,SI_ba,CU_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,FF_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-07-25,717272,Strikeout,strikeout,True,669127,502171,Shea Langeliers,Alex Cobb,0,0,0,6495d834-f16e-41c1-b63a-bbe624dc8f9a,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-25,717272,Flyout,field_out,True,527038,686610,Wilmer Flores,Ken Waldichuk,1,0,0,3dcc52e6-6978-408c-a2f1-c27f03fd97f1,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
12,2023-07-25,717272,Strikeout,strikeout,True,672275,686610,Patrick Bailey,Ken Waldichuk,0,0,0,f012a912-356c-4463-877c-d9a65d8299b9,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
13,2023-07-25,717272,Strikeout,strikeout,True,689172,686610,Brett Wisely,Ken Waldichuk,0,0,0,34ea1a2c-8be9-4dcb-9920-425be3dd55de,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
14,2023-07-25,717272,Strikeout,strikeout,True,691016,502171,Tyler Soderstrom,Alex Cobb,0,0,0,ac35e4a9-f05f-4552-a1f9-60bc5baab597,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-25,717272,Groundout,field_out,True,669397,502171,Nick Allen,Alex Cobb,0,0,0,0f5c3a10-123a-4a50-91b7-2c0282910a81,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-25,717272,Groundout,field_out,True,643393,502171,Tony Kemp,Alex Cobb,0,0,0,914e5487-be4d-47f9-a6df-650cdce4788e,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-25,717272,Groundout,field_out,True,596103,686610,Austin Slater,Ken Waldichuk,1,0,0,302e9cd8-7922-45d7-8174-48615dbd1994,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
18,2023-07-25,717272,Groundout,field_out,True,669477,686610,Casey Schmitt,Ken Waldichuk,1,1,0,512e9be7-0100-410b-92ae-6da3554cc4ca,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
19,2023-07-25,717272,Flyout,field_out,True,664774,686610,LaMonte Wade Jr.,Ken Waldichuk,0,0,0,396e66a3-0177-48d1-b924-4f894b24165d,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
20,2023-07-25,717272,Lineout,field_out,True,680869,502171,Zack Gelof,Alex Cobb,1,1,0,a5a58b0c-c7be-42a0-aaa3-f10d608565f1,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-25,717272,Groundout,field_out,True,668709,502171,JJ Bleday,Alex Cobb,1,0,0,c84e79da-e345-4bd5-a39e-ccca17e579b8,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-25,717272,Lineout,field_out,True,664913,502171,Seth Brown,Alex Cobb,0,0,0,b40bcf9b-e7f4-45b5-8830-e78c75b6a418,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-25,717272,Groundout,field_out,True,682641,686610,Luis Matos,Ken Waldichuk,0,0,0,42f34171-0c37-4cc2-9100-66441b468dd3,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
24,2023-07-25,717272,Strikeout,strikeout,True,605204,686610,J.D. Davis,Ken Waldichuk,0,0,0,c0400cd7-9e6f-44e4-add5-ba382650d10d,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
25,2023-07-25,717272,Groundout,field_out,True,592626,686610,Joc Pederson,Ken Waldichuk,0,0,0,bdf6c4a1-22b9-4b80-a9c6-dd204824e015,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
26,2023-07-25,717272,Groundout,field_out,True,642137,502171,Cody Thomas,Alex Cobb,0,0,0,f7fcc51e-a1e4-4898-8044-04686c19a5b1,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-25,717272,Single,single,False,607054,502171,Jace Peterson,Alex Cobb,0,0,0,aa910e8a-c894-485f-80f8-e9142df48438,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-25,717272,Strikeout,strikeout,True,669127,502171,Shea Langeliers,Alex Cobb,0,0,0,fa5b35a2-a2fc-4486-af91-fcd5ce315fd9,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-25,717272,Single,single,False,691016,502171,Tyler Soderstrom,Alex Cobb,0,0,1,afc5b2a7-f366-428c-b53d-087029249dba,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-25,717272,Groundout,field_out,True,669397,502171,Nick Allen,Alex Cobb,0,0,0,db66b154-3f8f-4783-bdf1-1710f015adf4,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-25,717272,Walk,walk,False,527038,686610,Wilmer Flores,Ken Waldichuk,0,0,0,e1ff5ea4-0594-4f0d-a384-2b9d5d8b9c86,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
32,2023-07-25,717272,Single,single,False,672275,686610,Patrick Bailey,Ken Waldichuk,0,0,1,b005a3dd-a25f-46ae-8e61-8614a49390e7,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
33,2023-07-25,717272,Fielders Choice,fielders_choice,False,689172,686610,Brett Wisely,Ken Waldichuk,0,0,1,149d8d2c-d6b5-45e2-8c04-532928c7fa79,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
34,2023-07-25,717272,Strikeout,strikeout,True,596103,686610,Austin Slater,Ken Waldichuk,0,0,0,2e4ab1f7-7fea-4777-a800-99fb46161e56,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
35,2023-07-25,717272,Sac Fly,sac_fly,True,669477,686610,Casey Schmitt,Ken Waldichuk,0,0,1,983654b0-8590-4147-9790-62ad40cabf28,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
36,2023-07-25,717272,Strikeout,strikeout,True,664774,686610,LaMonte Wade Jr.,Ken Waldichuk,0,0,0,f53ec3b7-1fc2-4d30-ae30-6addbf4e0277,686610.0,kenwaldichuk,Waldichuk,Left,Ken Waldichuk,5.36,4.67,141.0,95.0,91.0,93.0,0.767,8.43,4.53,9.51,1.53,0.99,0.223,0.401,0.155,0.31,0.414,89.0,95.0,92.0,,,,96.0,99.0,100.0,,,,,,,,0.5429999999999999,,0.271,,-0.52,,,-0.79,,93.3,,,81.1,,,,0.333,,84.2,92.0,90.0,88.0,0.166,-1.4,0.34,0.275,93.0,77.0,85.0,0.02,-3.62,74.5,0.218,,,,,,,
