,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,wSI/C,wSL/C,wCU/C,vSI,vSL,vCU,SL_ba,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CH%,wFA/C,wCH/C,vFA,FF_ba,CU_ba,ST_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-08-14,716999,Strikeout,strikeout,True,622534,676254,Manuel Margot,Ryan Walker,0,0,1,14580acd-05d4-4755-9515-873d14141f98,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,139.0,42.0,53.0,101.0,101.0,95.0,128.0,100.0,113.0,0.496,0.503,0.001,0.41,-0.84,-5.8,94.8,83.2,72.7,0.248,0.279,,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-14,716999,Strikeout,strikeout,True,592626,607192,Joc Pederson,Tyler Glasnow,0,0,0,d25f44cf-a744-462f-af4c-e67500a17780,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,152.0,103.0,114.0,,,,94.0,97.0,104.0,0.004,0.348,0.213,-7.7,1.25,1.81,96.4,90.1,83.9,0.254,,92.3,78.0,81.0,84.0,128.0,103.0,110.0,0.43200000000000005,0.003,0.54,2.91,96.4,0.236,0.095,,,,,,,,,
12,2023-08-14,716999,Single,single,False,624424,607192,Michael Conforto,Tyler Glasnow,0,0,0,92348846-fb33-43fe-9ca7-6dc800154295,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,152.0,103.0,114.0,,,,94.0,97.0,104.0,0.004,0.348,0.213,-7.7,1.25,1.81,96.4,90.1,83.9,0.254,,92.3,78.0,81.0,84.0,128.0,103.0,110.0,0.43200000000000005,0.003,0.54,2.91,96.4,0.236,0.095,,,,,,,,,
13,2023-08-14,716999,Grounded Into DP,grounded_into_double_play,True,642731,607192,Thairo Estrada,Tyler Glasnow,1,0,1,81612ed5-68c1-4a55-b076-c7b6dc55dcdb,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,152.0,103.0,114.0,,,,94.0,97.0,104.0,0.004,0.348,0.213,-7.7,1.25,1.81,96.4,90.1,83.9,0.254,,92.3,78.0,81.0,84.0,128.0,103.0,110.0,0.43200000000000005,0.003,0.54,2.91,96.4,0.236,0.095,,,,,,,,,
14,2023-08-14,716999,Groundout,field_out,True,678545,663941,Osleivis Basabe,Tristan Beck,0,0,0,9a01ea77-925b-4198-b493-824bfc267141,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
15,2023-08-14,716999,Single,single,False,650490,663941,Yandy Díaz,Tristan Beck,0,0,0,adfa4c0b-7b10-451a-8e98-1864818d11c6,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
16,2023-08-14,716999,Single,single,False,668227,663941,Randy Arozarena,Tristan Beck,0,0,1,54c56bcb-4b5d-4f5b-830f-99d77e06b060,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
17,2023-08-14,716999,Strikeout,strikeout,True,623912,663941,Harold Ramírez,Tristan Beck,0,0,0,654b7383-3c9f-46cd-b163-83894d35d833,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
18,2023-08-14,716999,Flyout,field_out,True,670623,663941,Isaac Paredes,Tristan Beck,0,0,0,617b5c66-913d-4cc5-8fce-6801ecc65e36,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
19,2023-08-14,716999,Strikeout,strikeout,True,666165,607192,Blake Sabol,Tyler Glasnow,0,0,0,a49cbb83-f326-443d-b5f1-fd4864ac351b,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,152.0,103.0,114.0,,,,94.0,97.0,104.0,0.004,0.348,0.213,-7.7,1.25,1.81,96.4,90.1,83.9,0.254,,92.3,78.0,81.0,84.0,128.0,103.0,110.0,0.43200000000000005,0.003,0.54,2.91,96.4,0.236,0.095,,,,,,,,,
20,2023-08-14,716999,Strikeout,strikeout,True,543063,607192,Brandon Crawford,Tyler Glasnow,0,0,0,b113cb7b-0845-4cd7-8494-89f62f05a458,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,152.0,103.0,114.0,,,,94.0,97.0,104.0,0.004,0.348,0.213,-7.7,1.25,1.81,96.4,90.1,83.9,0.254,,92.3,78.0,81.0,84.0,128.0,103.0,110.0,0.43200000000000005,0.003,0.54,2.91,96.4,0.236,0.095,,,,,,,,,
21,2023-08-14,716999,Strikeout,strikeout,True,622666,607192,Johan Camargo,Tyler Glasnow,0,0,0,c1434fa4-d43e-4e25-8f77-5579406b99e0,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,152.0,103.0,114.0,,,,94.0,97.0,104.0,0.004,0.348,0.213,-7.7,1.25,1.81,96.4,90.1,83.9,0.254,,92.3,78.0,81.0,84.0,128.0,103.0,110.0,0.43200000000000005,0.003,0.54,2.91,96.4,0.236,0.095,,,,,,,,,
22,2023-08-14,716999,Groundout,field_out,True,642350,663941,Jose Siri,Tristan Beck,1,0,0,a0b6cb45-ae4d-46ed-b14e-5d928396b2d2,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
23,2023-08-14,716999,Single,single,False,678554,663941,Curtis Mead,Tristan Beck,0,0,0,3099debf-1856-4ce8-b355-173d5afe136e,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
24,2023-08-14,716999,Single,single,False,542194,663941,Christian Bethancourt,Tristan Beck,0,0,1,d628dec0-b769-476f-aa31-dafbb5544d5a,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
25,2023-08-14,716999,Groundout,field_out,True,622534,663941,Manuel Margot,Tristan Beck,1,0,1,6ac4ce3b-6509-4f67-aa4d-dd82a70a4017,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
26,2023-08-14,716999,Single,single,False,678545,663941,Osleivis Basabe,Tristan Beck,0,0,1,e4267413-cabc-4af6-a26f-f334addfb9ea,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
27,2023-08-14,716999,Double,double,False,650490,663941,Yandy Díaz,Tristan Beck,1,0,1,a2a6d481-9a0f-47a3-b6b2-c12ce3fd811d,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
28,2023-08-14,716999,Groundout,field_out,True,668227,663941,Randy Arozarena,Tristan Beck,0,0,0,2f1b20a7-4097-46c3-ba5b-274dfb4e48b3,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
29,2023-08-14,716999,Flyout,field_out,True,664774,607192,LaMonte Wade Jr.,Tyler Glasnow,0,0,0,95247064-ac52-4d56-9cfc-360e6c048a9d,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,152.0,103.0,114.0,,,,94.0,97.0,104.0,0.004,0.348,0.213,-7.7,1.25,1.81,96.4,90.1,83.9,0.254,,92.3,78.0,81.0,84.0,128.0,103.0,110.0,0.43200000000000005,0.003,0.54,2.91,96.4,0.236,0.095,,,,,,,,,
30,2023-08-14,716999,Groundout,field_out,True,685133,607192,Wade Meckler,Tyler Glasnow,0,0,0,9c46120d-6ea3-4b91-af52-0618e1c51f9d,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,152.0,103.0,114.0,,,,94.0,97.0,104.0,0.004,0.348,0.213,-7.7,1.25,1.81,96.4,90.1,83.9,0.254,,92.3,78.0,81.0,84.0,128.0,103.0,110.0,0.43200000000000005,0.003,0.54,2.91,96.4,0.236,0.095,,,,,,,,,
31,2023-08-14,716999,Groundout,field_out,True,672275,607192,Patrick Bailey,Tyler Glasnow,1,0,0,7a9cd99e-13ed-4aae-95e0-5edfdf25658a,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,152.0,103.0,114.0,,,,94.0,97.0,104.0,0.004,0.348,0.213,-7.7,1.25,1.81,96.4,90.1,83.9,0.254,,92.3,78.0,81.0,84.0,128.0,103.0,110.0,0.43200000000000005,0.003,0.54,2.91,96.4,0.236,0.095,,,,,,,,,
32,2023-08-14,716999,Single,single,False,623912,663941,Harold Ramírez,Tristan Beck,0,0,0,98577ca3-29bd-47e5-b931-c17905d834b5,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
33,2023-08-14,716999,Flyout,field_out,True,670623,663941,Isaac Paredes,Tristan Beck,0,0,0,dab456f1-bc6f-46de-aea8-1ee4f3a2de33,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
34,2023-08-14,716999,Strikeout,strikeout,True,642350,663941,Jose Siri,Tristan Beck,0,0,0,f3491fcb-5476-4ca5-a4b3-2f889aa785da,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
35,2023-08-14,716999,Single,single,False,678554,663941,Curtis Mead,Tristan Beck,0,0,1,98fc9799-ceab-4eae-b6ee-263396807767,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
36,2023-08-14,716999,Single,single,False,542194,663941,Christian Bethancourt,Tristan Beck,0,0,1,886c93a7-02eb-4098-a219-428728044445,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
37,2023-08-14,716999,Single,single,False,622534,663941,Manuel Margot,Tristan Beck,1,0,1,97809388-ea44-4ccd-9e77-2b42fcd0a45a,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
38,2023-08-14,716999,Walk,walk,False,678545,663941,Osleivis Basabe,Tristan Beck,0,0,1,da658446-124b-4bd8-a2b1-9a6a92297568,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
39,2023-08-14,716999,Pop Out,field_out,True,650490,663941,Yandy Díaz,Tristan Beck,1,0,0,b86e5b92-904c-4e11-937a-4712307c410b,663941.0,tristanbeck,Beck,Right,Tristan Beck,3.92,3.71,85.0,99.0,102.0,101.0,0.782,7.2,2.22,8.79,1.06,1.03,0.243,0.384,0.152,0.312,0.43,88.0,97.0,98.0,,,,118.0,102.0,108.0,,0.55,0.079,,-0.35,-2.73,,85.5,79.2,0.309,,86.6,75.0,84.0,78.0,85.0,96.0,93.0,0.36700000000000005,0.004,3.24,-2.94,94.7,0.17,0.385,0.25,,,,,,,,
40,2023-08-14,716999,Single,single,False,592626,607192,Joc Pederson,Tyler Glasnow,0,0,0,ae7e6dec-ba30-4247-9b89-6166e1999b47,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,152.0,103.0,114.0,,,,94.0,97.0,104.0,0.004,0.348,0.213,-7.7,1.25,1.81,96.4,90.1,83.9,0.254,,92.3,78.0,81.0,84.0,128.0,103.0,110.0,0.43200000000000005,0.003,0.54,2.91,96.4,0.236,0.095,,,,,,,,,
