,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,FC_ba,SL_ba,SI_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,FS%,wFS/C,vFS,ST_ba
0,2023-08-09,717070,Single,single,False,624585,668933,Jorge Soler,Graham Ashcraft,1,0,0,312c4052-d7af-4779-8391-66a828e5d738,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-09,717070,Forceout,force_out,True,650333,668933,Luis Arraez,Graham Ashcraft,1,0,1,dc27cd27-d667-4ac1-b01e-d5d1a4678664,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-09,717070,Strikeout,strikeout,True,605137,668933,Josh Bell,Graham Ashcraft,0,0,0,1a032447-5db4-4e1e-8b42-e4915c976165,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-09,717070,Single,single,False,665862,668933,Jazz Chisholm Jr.,Graham Ashcraft,0,0,1,a3d8dbea-d73a-45f0-90de-b3f26cd67a24,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-09,717070,Groundout,field_out,True,650559,668933,Bryan De La Cruz,Graham Ashcraft,0,0,0,139466b0-2dc2-4eef-a32f-e77c23d2568e,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-08-09,717070,Strikeout,strikeout,True,682829,456501,Elly De La Cruz,Johnny Cueto,0,0,0,13b30436-9bcb-4bdc-8dd3-0aeff07be1ff,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.027999999999999997,0.23399999999999999,0.192,0.08,2.47,-1.92,-3.11,88.1,92.2,86.1,0.222,0.27,0.244,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,0.34600000000000003,0.004,-0.03,-3.06,92.2,76.0,0.242,0.286,,,,,,,,,,,
6,2023-08-09,717070,Groundout,field_out,True,670770,456501,TJ Friedl,Johnny Cueto,1,0,0,ca9423d1-7b70-4d93-8874-18ef18f50c1b,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.027999999999999997,0.23399999999999999,0.192,0.08,2.47,-1.92,-3.11,88.1,92.2,86.1,0.222,0.27,0.244,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,0.34600000000000003,0.004,-0.03,-3.06,92.2,76.0,0.242,0.286,,,,,,,,,,,
7,2023-08-09,717070,Flyout,field_out,True,680574,456501,Matt McLain,Johnny Cueto,0,0,0,b80e2e4e-44a4-4445-9821-abbdeca3c7f8,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.027999999999999997,0.23399999999999999,0.192,0.08,2.47,-1.92,-3.11,88.1,92.2,86.1,0.222,0.27,0.244,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,0.34600000000000003,0.004,-0.03,-3.06,92.2,76.0,0.242,0.286,,,,,,,,,,,
8,2023-08-09,717070,Strikeout,strikeout,True,541645,668933,Avisaíl García,Graham Ashcraft,0,0,0,92937ab1-5699-4502-b307-4e1097837e24,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-08-09,717070,Strikeout,strikeout,True,669394,668933,Jake Burger,Graham Ashcraft,0,0,0,c2252131-241f-4cc7-9c34-4fa1282c45c8,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
