,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,CU_ba,SI_ba,FC_ba,FF_ba,CH_ba,SV_ba,SL_ba,ST_ba,FS%,wFS/C,vFS,FS_ba
10,2023-05-18,718124,Flyout,field_out,True,444482,425794,David Peralta,Adam Wainwright,1,0,0,3772ce2f-63ea-4d60-b6c7-7a2204c033d6,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,
11,2023-05-18,718124,Flyout,field_out,True,500743,425794,Miguel Rojas,Adam Wainwright,0,0,0,cd7cc623-0b55-4466-b98d-d034debfebf5,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,
12,2023-05-18,718124,Groundout,field_out,True,605141,425794,Mookie Betts,Adam Wainwright,0,0,0,f46ecb79-f15a-427f-bf95-306679a4e096,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,
13,2023-05-18,718124,Walk,walk,False,571448,628711,Nolan Arenado,Julio Urías,0,0,0,65d75be2-b254-4262-b4d5-11d47a393636,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
14,2023-05-18,718124,Forceout,force_out,True,669242,628711,Tommy Edman,Julio Urías,0,0,1,f47401ab-64e1-47f2-9724-6522ba1c9946,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
15,2023-05-18,718124,Single,single,False,669357,628711,Nolan Gorman,Julio Urías,0,0,1,2cc4d7d6-2382-47a0-aa28-276d3b6e79b8,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
16,2023-05-18,718124,Pop Out,field_out,True,657557,628711,Paul DeJong,Julio Urías,0,0,0,0b5c77a8-6c71-4064-a92c-90c1b8ed894f,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
17,2023-05-18,718124,Flyout,field_out,True,680977,628711,Brendan Donovan,Julio Urías,0,0,0,d1ddf6ac-3f8e-4aca-af81-cb24d1fedfc4,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
18,2023-05-18,718124,Lineout,field_out,True,518692,425794,Freddie Freeman,Adam Wainwright,0,0,0,85f4d3a0-7341-4f44-aa00-e1ed5eb04c0c,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,
19,2023-05-18,718124,Field Error,field_error,False,669257,425794,Will Smith,Adam Wainwright,0,0,0,e4e1849a-140d-4a43-889b-54e271080fd3,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,
20,2023-05-18,718124,Flyout,field_out,True,571970,425794,Max Muncy,Adam Wainwright,1,0,0,9867d325-8177-4b4b-b6ef-c71e4e296b26,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,
21,2023-05-18,718124,Lineout,field_out,True,502110,425794,J.D. Martinez,Adam Wainwright,1,0,0,c1f935f6-2653-42fb-b6ac-9c1052698ad1,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,
22,2023-05-18,718124,Single,single,False,640458,628711,Óscar Mercado,Julio Urías,0,0,0,54c9a8ab-e9af-4721-83da-860be537f735,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
23,2023-05-18,718124,Pop Out,field_out,True,663457,628711,Lars Nootbaar,Julio Urías,1,1,0,277db7fb-7ea5-4868-94e8-8b1fa3503d04,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
24,2023-05-18,718124,Walk,walk,False,502671,628711,Paul Goldschmidt,Julio Urías,1,0,1,145aa495-7801-44db-b401-c89ee638fdc6,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
25,2023-05-18,718124,Home Run,home_run,False,575929,628711,Willson Contreras,Julio Urías,0,0,1,ed8e1b3d-6cb1-423a-8b28-2fa13047f2d3,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
26,2023-05-18,718124,Pop Out,field_out,True,571448,628711,Nolan Arenado,Julio Urías,0,0,0,38213841-c14b-42a0-a745-0e72f168e916,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
27,2023-05-18,718124,Home Run,home_run,False,660766,628711,Juan Yepez,Julio Urías,0,0,0,1155bf17-e044-47e7-9240-feaa1b812d27,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
28,2023-05-18,718124,Home Run,home_run,False,669357,628711,Nolan Gorman,Julio Urías,0,0,0,80fbd9ed-ecc5-4b21-9914-4803b87a53ef,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
29,2023-05-18,718124,Home Run,home_run,False,657557,628711,Paul DeJong,Julio Urías,1,1,0,b7110ed2-6056-42ab-ab9c-7ef86cb073e0,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
30,2023-05-18,718124,Flyout,field_out,True,680977,628711,Brendan Donovan,Julio Urías,0,0,0,aa236d0b-36fa-43f0-ae15-27b62854c949,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,,,,,,,109.0,124.0,127.0,,0.451,0.092,,0.3,,0.157,0.02,-0.42,,,0.84,,-3.03,92.7,87.1,,,79.2,,,,0.186,0.267,0.296,0.233,,,,,,
31,2023-05-18,718124,Flyout,field_out,True,678246,425794,Miguel Vargas,Adam Wainwright,1,0,0,1194364d-f91b-4f02-940e-4c6143475ed6,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,
32,2023-05-18,718124,Groundout,field_out,True,681546,425794,James Outman,Adam Wainwright,1,1,0,92758a2e-8fb2-4d5d-9b1d-5d75ab1d1a3d,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,
33,2023-05-18,718124,Walk,walk,False,444482,425794,David Peralta,Adam Wainwright,0,0,0,c76efaf9-fd63-442c-9823-9cb12ecfe6f2,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,
34,2023-05-18,718124,Forceout,force_out,True,500743,425794,Miguel Rojas,Adam Wainwright,0,0,1,9a62624b-ee91-41f2-9327-620eabaa6c22,425794.0,adamwainwright,Wainwright,Right,Adam Wainwright,7.4,7.35,101.0,99.0,103.0,97.0,0.88,4.9,3.65,13.46,1.78,1.07,0.18600000000000003,0.439,0.129,0.33899999999999997,0.425,81.4,66.0,84.0,80.0,129.0,102.0,110.0,80.0,94.0,84.0,87.0,99.0,89.0,83.0,78.0,71.0,107.0,99.0,95.0,0.314,0.099,0.226,0.003,0.306,0.002,0.05,-1.48,-0.27,-3.36,-13.9,-1.5,6.39,-3.6,85.7,82.9,86.9,75.6,71.5,65.7,0.291,0.394,0.344,0.326,0.389,,,,,,,
35,2023-05-18,718124,Double,double,False,640458,641360,Óscar Mercado,Phil Bickford,0,0,0,1c81ddc8-e219-4f4e-af17-3abc9b4a00e5,641360.0,philbickford,Bickford,Right,Phil Bickford,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,99.0,101.0,101.0,,,,,0.71,,0.26899999999999996,,,0.02,1.26,,,-3.45,,,0.89,93.7,,,83.9,,,,,,0.183,0.2,,0.325,,,,,
36,2023-05-18,718124,Flyout,field_out,True,663457,641360,Lars Nootbaar,Phil Bickford,1,0,1,096b61bd-cfdd-45ab-a1b4-f8e660826e06,641360.0,philbickford,Bickford,Right,Phil Bickford,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,99.0,101.0,101.0,,,,,0.71,,0.26899999999999996,,,0.02,1.26,,,-3.45,,,0.89,93.7,,,83.9,,,,,,0.183,0.2,,0.325,,,,,
