,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC_ba,CU_ba,ST_ba,FS%,wFS/C,vFS
10,2023-07-23,717292,Pop Out,field_out,True,493329,621389,Yuli Gurriel,Ty Blach,1,0,0,51144172-e5cb-418f-84d5-61bc3a6533a7,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,,,,69.0,104.0,84.0,,,,170.0,99.0,85.0,0.55,,0.165,,0.221,,-2.26,-1.22,,-1.35,,83.7,89.3,,,,0.371,0.322,66.0,98.0,98.0,0.064,-0.44,78.9,0.348,0.211,,,,
11,2023-07-23,717292,Flyout,field_out,True,516416,621389,Jean Segura,Ty Blach,0,0,0,0c81af32-a03f-497c-a652-778888f90633,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,,,,69.0,104.0,84.0,,,,170.0,99.0,85.0,0.55,,0.165,,0.221,,-2.26,-1.22,,-1.35,,83.7,89.3,,,,0.371,0.322,66.0,98.0,98.0,0.064,-0.44,78.9,0.348,0.211,,,,
12,2023-07-23,717292,Double,double,False,542932,621389,Jon Berti,Ty Blach,1,1,0,8e79dfc2-2d27-48b9-8b9e-b50574368e30,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,,,,69.0,104.0,84.0,,,,170.0,99.0,85.0,0.55,,0.165,,0.221,,-2.26,-1.22,,-1.35,,83.7,89.3,,,,0.371,0.322,66.0,98.0,98.0,0.064,-0.44,78.9,0.348,0.211,,,,
13,2023-07-23,717292,Lineout,field_out,True,660821,621389,Jesús Sánchez,Ty Blach,1,0,0,7852d757-a716-4aeb-bbea-7d1338e1050f,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,,,,69.0,104.0,84.0,,,,170.0,99.0,85.0,0.55,,0.165,,0.221,,-2.26,-1.22,,-1.35,,83.7,89.3,,,,0.371,0.322,66.0,98.0,98.0,0.064,-0.44,78.9,0.348,0.211,,,,
14,2023-07-23,717292,Strikeout,strikeout,True,676701,666200,Alan Trejo,Jesús Luzardo,0,0,0,c6bed532-2d6a-49f9-b11d-b51771ef53a3,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
15,2023-07-23,717292,Flyout,field_out,True,686668,666200,Brenton Doyle,Jesús Luzardo,0,0,0,6bc8e156-681c-4c58-8697-eceaf1f6f692,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
16,2023-07-23,717292,Walk,walk,False,595777,666200,Jurickson Profar,Jesús Luzardo,1,0,0,8bbdc897-3b94-4e8d-8158-d260d12997db,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
17,2023-07-23,717292,Double,double,False,678662,666200,Ezequiel Tovar,Jesús Luzardo,0,0,1,f9abb1ce-a2d5-4510-b1ec-c9f7f9398eda,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
18,2023-07-23,717292,Strikeout,strikeout,True,641857,666200,Ryan McMahon,Jesús Luzardo,0,0,0,56484a74-4d38-4dd9-a2a3-a9121acbf3f9,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
19,2023-07-23,717292,Strikeout,strikeout,True,667472,621389,Dane Myers,Ty Blach,0,0,0,3d7dbf60-bba4-404d-b85c-855faf1616aa,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,,,,69.0,104.0,84.0,,,,170.0,99.0,85.0,0.55,,0.165,,0.221,,-2.26,-1.22,,-1.35,,83.7,89.3,,,,0.371,0.322,66.0,98.0,98.0,0.064,-0.44,78.9,0.348,0.211,,,,
20,2023-07-23,717292,Groundout,field_out,True,663743,621389,Nick Fortes,Ty Blach,1,0,0,23a91819-9dce-4f3c-8fde-e11b4049bb1e,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,,,,69.0,104.0,84.0,,,,170.0,99.0,85.0,0.55,,0.165,,0.221,,-2.26,-1.22,,-1.35,,83.7,89.3,,,,0.371,0.322,66.0,98.0,98.0,0.064,-0.44,78.9,0.348,0.211,,,,
21,2023-07-23,717292,Flyout,field_out,True,650333,621389,Luis Arraez,Ty Blach,0,0,0,6ac9b198-fe85-4eb4-9228-002574d26870,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,,,,69.0,104.0,84.0,,,,170.0,99.0,85.0,0.55,,0.165,,0.221,,-2.26,-1.22,,-1.35,,83.7,89.3,,,,0.371,0.322,66.0,98.0,98.0,0.064,-0.44,78.9,0.348,0.211,,,,
22,2023-07-23,717292,Flyout,field_out,True,553869,666200,Elias Díaz,Jesús Luzardo,0,0,0,f98b7a9e-5725-4289-8c21-2468b427f6a9,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
23,2023-07-23,717292,Groundout,field_out,True,545341,666200,Randal Grichuk,Jesús Luzardo,1,0,0,4e79753e-b4b1-4f9d-a4b2-194719d5cb93,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
24,2023-07-23,717292,Strikeout,strikeout,True,666134,666200,Nolan Jones,Jesús Luzardo,0,0,0,e1dbf86c-0809-415b-b0fa-8217e3733a2f,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
25,2023-07-23,717292,Strikeout,strikeout,True,624585,657756,Jorge Soler,Connor Seabold,0,0,0,f2765178-ac24-428e-a7a3-783cbd1b93a4,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,,0.305,0.133,-1.53,,,-2.41,0.41,92.6,,,85.3,0.338,0.313,0.204,,100.0,101.0,103.0,0.018000000000000002,-8.0,78.7,,0.5,,,,
26,2023-07-23,717292,Flyout,field_out,True,650559,657756,Bryan De La Cruz,Connor Seabold,0,0,0,df06afcb-3468-4d4e-b115-47364ac0def8,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,,0.305,0.133,-1.53,,,-2.41,0.41,92.6,,,85.3,0.338,0.313,0.204,,100.0,101.0,103.0,0.018000000000000002,-8.0,78.7,,0.5,,,,
27,2023-07-23,717292,Flyout,field_out,True,493329,657756,Yuli Gurriel,Connor Seabold,0,0,0,c965c882-62ac-410d-be3f-1ef992b04b71,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,,0.305,0.133,-1.53,,,-2.41,0.41,92.6,,,85.3,0.338,0.313,0.204,,100.0,101.0,103.0,0.018000000000000002,-8.0,78.7,,0.5,,,,
28,2023-07-23,717292,Lineout,field_out,True,669911,666200,Michael Toglia,Jesús Luzardo,0,0,0,2ddbf1c2-bdc4-41d2-8d50-aae6fc82b66b,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
29,2023-07-23,717292,Strikeout,strikeout,True,676701,666200,Alan Trejo,Jesús Luzardo,0,0,0,8045255b-af17-41e4-bdb6-7c8bbfcf43d2,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
30,2023-07-23,717292,Home Run,home_run,False,686668,666200,Brenton Doyle,Jesús Luzardo,0,0,0,638aaa82-93a8-47ec-a162-f733312d76b0,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
31,2023-07-23,717292,Groundout,field_out,True,595777,666200,Jurickson Profar,Jesús Luzardo,0,0,0,6d41c3ae-b1e8-43f1-a841-fa2693caaadd,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
32,2023-07-23,717292,Pop Out,field_out,True,516416,657756,Jean Segura,Connor Seabold,0,0,0,baee7cc0-5e4d-43d2-82c9-fda52fd63d3a,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,,0.305,0.133,-1.53,,,-2.41,0.41,92.6,,,85.3,0.338,0.313,0.204,,100.0,101.0,103.0,0.018000000000000002,-8.0,78.7,,0.5,,,,
33,2023-07-23,717292,Groundout,field_out,True,542932,657756,Jon Berti,Connor Seabold,0,0,0,80578342-e681-4463-84d8-ff87a838afd8,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,,0.305,0.133,-1.53,,,-2.41,0.41,92.6,,,85.3,0.338,0.313,0.204,,100.0,101.0,103.0,0.018000000000000002,-8.0,78.7,,0.5,,,,
34,2023-07-23,717292,Walk,walk,False,660821,657756,Jesús Sánchez,Connor Seabold,1,0,0,5de18810-e592-4dc6-bc6a-b18c7db2e51e,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,,0.305,0.133,-1.53,,,-2.41,0.41,92.6,,,85.3,0.338,0.313,0.204,,100.0,101.0,103.0,0.018000000000000002,-8.0,78.7,,0.5,,,,
35,2023-07-23,717292,Lineout,field_out,True,667472,657756,Dane Myers,Connor Seabold,0,0,0,ca3add89-be38-408f-92ae-a95a7d6f2be2,657756.0,connorseabold,Seabold,Right,Connor Seabold,7.52,5.13,87.1,102.0,80.0,95.0,0.8,6.9,2.89,11.95,1.96,0.72,0.297,0.366,0.157,0.395,0.46,80.6,72.0,88.0,86.0,74.0,104.0,93.0,,,,93.0,104.0,102.0,,,,,0.544,,0.305,0.133,-1.53,,,-2.41,0.41,92.6,,,85.3,0.338,0.313,0.204,,100.0,101.0,103.0,0.018000000000000002,-8.0,78.7,,0.5,,,,
36,2023-07-23,717292,Strikeout,strikeout,True,678662,666200,Ezequiel Tovar,Jesús Luzardo,0,0,0,0c2fc515-ba30-4a3c-92af-bb430dc63fa6,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
37,2023-07-23,717292,Strikeout,strikeout,True,641857,666200,Ryan McMahon,Jesús Luzardo,0,0,0,813f93b0-728a-46ec-bea5-6cdd7196d011,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
38,2023-07-23,717292,Groundout,field_out,True,553869,666200,Elias Díaz,Jesús Luzardo,0,0,0,0d9dd4f8-0ef9-464b-b7ee-0787bbfe29da,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
