,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,CU_ba,CH_ba,FF_ba,SI_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,FC_ba,ST_ba,SL_ba
10,2023-05-11,718219,Flyout,field_out,True,666139,593334,Josh Lowe,Domingo Germán,1,1,0,300ec28e-5f90-4610-af03-a0abb464a3f3,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
11,2023-05-11,718219,Strikeout,strikeout,True,518934,656876,DJ LeMahieu,Drew Rasmussen,0,0,0,743efc35-a9d5-4f5c-8abd-16863ce95a33,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
12,2023-05-11,718219,Lineout,field_out,True,650402,656876,Gleyber Torres,Drew Rasmussen,1,0,0,0d53faf0-b137-4017-ac1f-3d6700d95af7,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
13,2023-05-11,718219,Single,single,False,641343,656876,Jake Bauers,Drew Rasmussen,1,1,0,df2512c4-85e7-4bb1-8678-4fd0f43f22a7,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
14,2023-05-11,718219,Forceout,force_out,True,664056,656876,Harrison Bader,Drew Rasmussen,0,0,1,b4ef1b3a-7490-4cd3-9178-43d68bf108fa,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
15,2023-05-11,718219,Walk,walk,False,642336,593334,Francisco Mejía,Domingo Germán,1,0,0,278881a6-fa54-4892-9918-b126592ab87c,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
16,2023-05-11,718219,Grounded Into DP,grounded_into_double_play,True,650490,593334,Yandy Díaz,Domingo Germán,0,0,1,23d5ac43-d9db-49fd-a164-df5f30c4af61,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
17,2023-05-11,718219,Single,single,False,677551,593334,Wander Franco,Domingo Germán,0,0,0,59049b72-42ce-4cb9-93b2-de51475863f7,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
18,2023-05-11,718219,Strikeout,strikeout,True,668227,593334,Randy Arozarena,Domingo Germán,0,0,0,f690495c-de9a-4adb-a12f-c6bc6619e4ee,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
19,2023-05-11,718219,Strikeout,strikeout,True,624431,656876,Jose Trevino,Drew Rasmussen,0,0,0,8099361d-6ae5-4af5-a3d6-2ffff46eb6b4,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
20,2023-05-11,718219,Groundout,field_out,True,641432,656876,Willie Calhoun,Drew Rasmussen,0,0,0,bdcf9b35-ccb7-4010-9d33-83029b6ad7dd,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
21,2023-05-11,718219,Strikeout,strikeout,True,683011,656876,Anthony Volpe,Drew Rasmussen,0,0,0,1be65762-5b45-47c1-bd40-6a2e37c2fc79,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
22,2023-05-11,718219,Flyout,field_out,True,664040,593334,Brandon Lowe,Domingo Germán,1,0,0,55c67773-2735-4bd8-b7e0-1a1e116d7d20,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
23,2023-05-11,718219,Lineout,field_out,True,670764,593334,Taylor Walls,Domingo Germán,1,0,0,c0972f3d-2b1b-4aa3-9579-4dd440137ed3,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
24,2023-05-11,718219,Strikeout,strikeout,True,670042,593334,Luke Raley,Domingo Germán,0,0,0,9d6c8834-515f-47b0-88fc-f089d5d05292,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
25,2023-05-11,718219,Strikeout,strikeout,True,592450,656876,Aaron Judge,Drew Rasmussen,0,0,0,620d64e4-5b03-4be5-9742-20f57bb7fb5c,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
26,2023-05-11,718219,Groundout,field_out,True,519203,656876,Anthony Rizzo,Drew Rasmussen,0,0,0,d011defd-67ff-4f63-82fb-8976fa11d19e,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
27,2023-05-11,718219,Groundout,field_out,True,518934,656876,DJ LeMahieu,Drew Rasmussen,0,0,0,58f49e91-ba0e-4267-90b4-1ded397ca358,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
28,2023-05-11,718219,Groundout,field_out,True,622534,593334,Manuel Margot,Domingo Germán,0,0,0,648ec5b8-8a49-4684-b8f0-934a48a2a7a6,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
29,2023-05-11,718219,Field Error,field_error,False,666139,593334,Josh Lowe,Domingo Germán,1,0,0,9febb808-84af-46da-8470-3c19e3d41fa6,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
30,2023-05-11,718219,Pop Out,field_out,True,642336,593334,Francisco Mejía,Domingo Germán,1,0,0,952e46af-e080-4031-a489-e5166ce5024b,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
31,2023-05-11,718219,Double,double,False,650490,593334,Yandy Díaz,Domingo Germán,0,0,1,68bd29b2-59ee-4dd0-94cb-3ee06f27a19a,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
32,2023-05-11,718219,Groundout,field_out,True,677551,593334,Wander Franco,Domingo Germán,0,0,0,511f75cd-9331-4b73-a15c-0391c5b816d2,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
33,2023-05-11,718219,Strikeout,strikeout,True,650402,656876,Gleyber Torres,Drew Rasmussen,0,0,0,e5f303c4-5f5b-40a1-b7bf-1dcbcd092341,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
34,2023-05-11,718219,Single,single,False,641343,656876,Jake Bauers,Drew Rasmussen,0,0,0,10259a2f-e6e1-41a7-94c8-496de07f18ee,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
35,2023-05-11,718219,Flyout,field_out,True,664056,656876,Harrison Bader,Drew Rasmussen,0,0,0,1b27c411-c161-4449-9dbb-eea337967e15,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
36,2023-05-11,718219,Lineout,field_out,True,624431,656876,Jose Trevino,Drew Rasmussen,0,0,0,61bfc161-2fe8-4668-8518-e39b0a294d64,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,0.122,0.295,0.073,,0.17,2.15,1.91,,95.7,95.1,80.0,0.2,,0.275,0.273,115.0,121.0,130.0,133.0,104.0,106.0,0.359,0.151,1.83,3.01,88.2,84.5,0.204,0.129,
37,2023-05-11,718219,Strikeout,strikeout,True,668227,593334,Randy Arozarena,Domingo Germán,0,0,0,088fe28a-f609-49b7-a1bd-6860fc9b6798,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
38,2023-05-11,718219,Flyout,field_out,True,664040,593334,Brandon Lowe,Domingo Germán,0,0,0,2aaf428b-72cc-4b1f-a003-44fb6c444c3a,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,
