,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,ST_ba,SI_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,SL_ba
10,2023-05-06,718291,Single,single,False,641432,656876,Willie Calhoun,Drew Rasmussen,0,0,0,2ae56b16-3694-4811-9b31-ca81abf466d2,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
11,2023-05-06,718291,Field Error,field_error,False,641343,656876,Jake Bauers,Drew Rasmussen,0,0,1,40b7b637-6745-487d-8476-14aebbbe1e15,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
12,2023-05-06,718291,Pop Out,field_out,True,643396,656876,Isiah Kiner-Falefa,Drew Rasmussen,1,0,0,230a2c2d-4db8-4aa6-ad58-741364f5b0aa,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
13,2023-05-06,718291,Groundout,field_out,True,543305,656876,Aaron Hicks,Drew Rasmussen,1,0,0,3489436f-26b0-402e-bba0-bc6c3ef476a6,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
14,2023-05-06,718291,Walk,walk,False,670764,593334,Taylor Walls,Domingo Germán,1,0,0,c954d34a-1901-493b-a72b-43b995f3d768,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
15,2023-05-06,718291,Strikeout,strikeout,True,670042,593334,Luke Raley,Domingo Germán,0,0,1,52489aea-6ceb-4774-9db5-25584f30b177,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
16,2023-05-06,718291,Pop Out,field_out,True,542194,593334,Christian Bethancourt,Domingo Germán,1,1,0,024ffaf6-f5af-46ed-bbc1-1ef7bff62c3e,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
17,2023-05-06,718291,Hit By Pitch,hit_by_pitch,False,650490,593334,Yandy Díaz,Domingo Germán,0,0,0,9def7508-84b4-4552-8385-5ecb912b071b,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
18,2023-05-06,718291,Flyout,field_out,True,677551,593334,Wander Franco,Domingo Germán,0,0,0,4075e3e0-ed21-4435-acec-fae88ddbf18c,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
19,2023-05-06,718291,Strikeout,strikeout,True,543309,656876,Kyle Higashioka,Drew Rasmussen,0,0,0,d4cc72cd-7f47-4d3e-bdaa-9c653fabb34e,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
20,2023-05-06,718291,Strikeout,strikeout,True,683011,656876,Anthony Volpe,Drew Rasmussen,0,0,0,a7eca126-7098-41c1-bbf1-1bc9c2ac90a4,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
21,2023-05-06,718291,Strikeout,strikeout,True,519203,656876,Anthony Rizzo,Drew Rasmussen,0,0,0,1bd6242d-ab01-4475-b55e-0bf68db3d3f4,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
22,2023-05-06,718291,Strikeout,strikeout,True,668227,593334,Randy Arozarena,Domingo Germán,0,0,0,be716f74-487e-49e5-858e-8a976f385152,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
23,2023-05-06,718291,Groundout,field_out,True,664040,593334,Brandon Lowe,Domingo Germán,0,0,0,86c54f7b-1506-479d-96bf-a51e5006ce80,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
24,2023-05-06,718291,Strikeout,strikeout,True,622534,593334,Manuel Margot,Domingo Germán,0,0,0,ddb32e37-5a3d-426b-b5e0-4b31a1f06013,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
25,2023-05-06,718291,Groundout,field_out,True,650402,656876,Gleyber Torres,Drew Rasmussen,1,0,0,69afaa72-5d4a-447b-9eaa-ca10234448af,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
26,2023-05-06,718291,Groundout,field_out,True,518934,656876,DJ LeMahieu,Drew Rasmussen,1,0,0,0d2eee82-facb-43a2-bb61-fd7e2b3d4d94,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
27,2023-05-06,718291,Pop Out,field_out,True,641432,656876,Willie Calhoun,Drew Rasmussen,1,0,0,6975e188-f9eb-4697-b53d-c5e05caa263f,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
28,2023-05-06,718291,Strikeout,strikeout,True,666139,593334,Josh Lowe,Domingo Germán,0,0,0,3a49892b-268e-41bc-845a-a255d6308c13,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
29,2023-05-06,718291,Lineout,field_out,True,670764,593334,Taylor Walls,Domingo Germán,0,0,0,9bc7bcc0-f2d7-4dc1-91cc-2ab787f03561,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
30,2023-05-06,718291,Pop Out,field_out,True,670042,593334,Luke Raley,Domingo Germán,0,0,0,771ea884-3f68-4ab4-81c0-db50b88180dc,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
31,2023-05-06,718291,Strikeout,strikeout,True,641343,656876,Jake Bauers,Drew Rasmussen,0,0,0,66ca8b84-7200-4976-bf6b-b4624c6443ea,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
32,2023-05-06,718291,Single,single,False,643396,656876,Isiah Kiner-Falefa,Drew Rasmussen,0,0,0,2b06399c-218c-4e3f-9d96-c4c91b8bf11c,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
33,2023-05-06,718291,Pop Out,field_out,True,543305,656876,Aaron Hicks,Drew Rasmussen,1,0,0,2473fafd-19cf-4341-8c96-829f0f3cc42d,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
34,2023-05-06,718291,Caught Stealing 2B,caught_stealing_2b,True,543309,656876,Kyle Higashioka,Drew Rasmussen,0,0,0,674b3093-3c6c-4b0e-9b31-8fcd8986274b,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,71.0,106.0,103.0,131.0,111.0,122.0,98.0,109.0,99.0,115.0,121.0,130.0,133.0,104.0,106.0,0.122,0.295,0.359,0.151,0.073,0.17,1.83,2.15,3.01,1.91,95.7,88.2,95.1,84.5,80.0,0.275,0.204,0.129,0.273,0.2,,,,,,,,
35,2023-05-06,718291,Double,double,False,542194,593334,Christian Bethancourt,Domingo Germán,0,0,0,36d88bb7-54be-4e47-8bee-210662303b00,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
36,2023-05-06,718291,Walk,walk,False,650490,593334,Yandy Díaz,Domingo Germán,0,0,0,829382f7-25bb-4a12-9b3e-1f15a6af1dcf,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
37,2023-05-06,718291,Forceout,force_out,True,677551,593334,Wander Franco,Domingo Germán,1,0,1,fb5bf41e-520c-4681-934f-113ae9382efa,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
38,2023-05-06,718291,Flyout,field_out,True,668227,593334,Randy Arozarena,Domingo Germán,1,1,1,df100105-72b8-483b-a771-11159bc98258,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,,,,0.105,0.27699999999999997,,,0.409,-1.75,,0.95,,1.5,92.3,,92.4,,82.9,0.321,,,0.15,0.174,85.8,96.0,98.0,95.0,0.209,1.01,0.2,
