,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,FF_ba,SL_ba,CU_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba
10,2023-07-22,717296,Strikeout,strikeout,True,606115,605288,Orlando Arcia,Adrian Houser,0,0,0,edb10578-0f1e-4cf9-8505-bb5208dc0b22,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
11,2023-07-22,717296,Strikeout,strikeout,True,671739,605288,Michael Harris II,Adrian Houser,0,0,0,e4e78a42-7acb-4972-a1f9-5a3c50810d8b,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
12,2023-07-22,717296,Strikeout,strikeout,True,608385,642216,Jesse Winker,Allan Winans,0,0,0,1fea70a6-2498-44b4-bc4c-6688ef79d02b,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
13,2023-07-22,717296,Strikeout,strikeout,True,655316,642216,Andruw Monasterio,Allan Winans,0,0,0,8a3e96ec-20c8-4804-8821-5d831f93adeb,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
14,2023-07-22,717296,Single,single,False,686217,642216,Sal Frelick,Allan Winans,1,0,0,9d0f84d4-2c78-4a23-8f3c-a2d0d55a30ad,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
15,2023-07-22,717296,Groundout,field_out,True,680911,642216,Owen Miller,Allan Winans,0,0,0,0c1b84bc-9dc3-4d14-af1d-82f92d15a708,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
16,2023-07-22,717296,Single,single,False,660670,605288,Ronald Acuña Jr.,Adrian Houser,0,0,0,b7eed987-a5c7-49da-94c9-518a3698395c,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
17,2023-07-22,717296,Walk,walk,False,645277,605288,Ozzie Albies,Adrian Houser,1,0,1,5115ee85-74a2-43c9-aec4-79b28a911f58,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
18,2023-07-22,717296,Home Run,home_run,False,663586,605288,Austin Riley,Adrian Houser,0,0,1,44f2c585-71f8-497b-82bd-184c52e2db40,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
19,2023-07-22,717296,Groundout,field_out,True,621566,605288,Matt Olson,Adrian Houser,1,0,0,b8b1a800-0692-4e8b-b1e4-6c82e8da3d8d,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
20,2023-07-22,717296,Groundout,field_out,True,669221,605288,Sean Murphy,Adrian Houser,0,0,0,44da38cc-ad27-4972-9769-89c51253a13a,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
21,2023-07-22,717296,Flyout,field_out,True,542303,605288,Marcell Ozuna,Adrian Houser,0,0,0,73caeca7-19c8-4b21-aa15-1772fa1798e3,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
22,2023-07-22,717296,Walk,walk,False,668930,642216,Brice Turang,Allan Winans,0,0,0,598e7575-6723-490e-a5c6-8ddea7278247,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
23,2023-07-22,717296,Lineout,field_out,True,663368,642216,Blake Perkins,Allan Winans,0,0,0,962718af-875a-4806-b550-ff94415b6d09,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
24,2023-07-22,717296,Single,single,False,592885,642216,Christian Yelich,Allan Winans,0,0,1,7ddf7ff9-eefd-467d-92f6-d0727ffba441,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
25,2023-07-22,717296,Grounded Into DP,grounded_into_double_play,True,661388,642216,William Contreras,Allan Winans,1,0,1,c35da23f-a163-4747-8632-d2b9d54d53a5,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
26,2023-07-22,717296,Groundout,field_out,True,592696,605288,Eddie Rosario,Adrian Houser,0,0,0,d10eec08-d75f-4112-8a3e-6be5b3986bec,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
27,2023-07-22,717296,Flyout,field_out,True,606115,605288,Orlando Arcia,Adrian Houser,0,0,0,827102f1-cbb7-4246-bc12-6fe07afd04c3,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
28,2023-07-22,717296,Single,single,False,671739,605288,Michael Harris II,Adrian Houser,0,0,0,8e633ce1-0073-415c-948b-2db35228104e,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
29,2023-07-22,717296,Strikeout,strikeout,True,660670,605288,Ronald Acuña Jr.,Adrian Houser,0,0,0,097c69aa-3d8e-4f7a-8a30-b45a2e12077e,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
30,2023-07-22,717296,Strikeout,strikeout,True,642715,642216,Willy Adames,Allan Winans,0,0,0,374452a4-8a03-42af-9858-7fb5ab6b7c96,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
31,2023-07-22,717296,Flyout,field_out,True,608385,642216,Jesse Winker,Allan Winans,0,0,0,707b75b6-a769-4a0c-a3cf-392207c52fc4,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
32,2023-07-22,717296,Strikeout,strikeout,True,655316,642216,Andruw Monasterio,Allan Winans,0,0,0,fc6ffd95-cf3d-4ff7-ab85-3a66ce146e5f,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
33,2023-07-22,717296,Strikeout,strikeout,True,645277,605288,Ozzie Albies,Adrian Houser,0,0,0,aeb4ccea-d801-4f5d-8f46-6cd98d2fe3f1,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
34,2023-07-22,717296,Single,single,False,663586,605288,Austin Riley,Adrian Houser,0,0,0,64dffb41-cdba-4c13-bd1f-e573eb66e7f6,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
35,2023-07-22,717296,Strikeout,strikeout,True,621566,605288,Matt Olson,Adrian Houser,0,0,0,d18e7b1b-35a5-4e07-8db1-024f16c473d0,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
36,2023-07-22,717296,Strikeout,strikeout,True,669221,605288,Sean Murphy,Adrian Houser,0,0,0,94f4f9a7-44fd-42be-883f-4ca204f75be0,605288.0,adrianhouser,Houser,Right,Adrian Houser,4.12,4.21,111.1,103.0,83.0,97.0,0.8390000000000001,7.76,2.75,9.78,1.05,1.32,0.19399999999999998,0.409,0.134,0.36,0.424,84.3,88.0,92.0,93.0,67.0,100.0,95.0,80.0,103.0,92.0,86.0,104.0,100.0,83.0,102.0,99.0,0.47100000000000003,0.23800000000000002,0.166,0.085,0.04,0.29,0.46,-0.89,-1.08,-2.07,93.4,92.1,82.3,79.4,0.296,0.227,0.258,0.269,0.294,,,,,,,,,,,
37,2023-07-22,717296,Single,single,False,686217,642216,Sal Frelick,Allan Winans,1,0,0,e343e599-4692-4b74-9698-d2190bb1a72d,642216.0,allanwinans,Winans,Right,Allan Winans,5.29,4.24,32.1,104.0,77.0,97.0,0.7709999999999999,9.46,2.23,10.3,1.39,1.19,0.22699999999999998,0.474,0.10300000000000001,0.381,0.449,82.9,78.0,107.0,101.0,,,,71.0,107.0,93.0,74.0,97.0,86.0,86.0,104.0,108.0,0.253,0.225,0.245,,0.27699999999999997,-1.11,-1.36,-1.04,,0.71,90.0,89.6,78.8,,0.387,0.25,0.267,,0.25,,,,,,,,,,,
