,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,FF_ba,CU_ba,SI_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FS_ba,ST_ba
10,2023-04-25,718432,Single,single,False,669261,592789,Jack Suwinski,Noah Syndergaard,0,0,1,40bc0678-daf3-42e3-875d-a0a3d5b15b45,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
11,2023-04-25,718432,Lineout,field_out,True,656582,592789,Connor Joe,Noah Syndergaard,0,0,0,ae57bad8-1f6b-46c0-bd1f-f178a1ff0408,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
12,2023-04-25,718432,Strikeout,strikeout,True,683737,670912,Michael Busch,Johan Oviedo,0,0,0,c93c9bf6-be61-42b2-8ffb-dbc822e4b702,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
13,2023-04-25,718432,Field Error,field_error,False,621035,670912,Chris Taylor,Johan Oviedo,1,0,1,8e70e0cf-7a14-4547-b7b2-200039571778,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
14,2023-04-25,718432,Groundout,field_out,True,605131,670912,Austin Barnes,Johan Oviedo,1,1,1,f7bf09dd-28f1-4484-9c78-abec2895c45a,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
15,2023-04-25,718432,Pop Out,field_out,True,605141,670912,Mookie Betts,Johan Oviedo,0,0,0,bd94bd07-9282-4018-83f7-7a07d6d2bf93,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
16,2023-04-25,718432,Strikeout,strikeout,True,666801,592789,Rodolfo Castro,Noah Syndergaard,0,0,0,2e32a54e-e55b-422d-8993-2ab3f641e42c,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
17,2023-04-25,718432,Single,single,False,678225,592789,Ji Hwan Bae,Noah Syndergaard,1,0,0,f51d0eb7-0452-4b16-8da4-2e2c5b9b08e9,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
18,2023-04-25,718432,Hit By Pitch,hit_by_pitch,False,595978,592789,Austin Hedges,Noah Syndergaard,1,0,1,c1d60420-1bf1-4b72-98bc-cc52efaee0b0,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
19,2023-04-25,718432,Double,double,False,663647,592789,Ke'Bryan Hayes,Noah Syndergaard,1,0,1,b866e709-8931-47fc-b619-b57fd065b61d,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
20,2023-04-25,718432,Flyout,field_out,True,672779,592789,Tucupita Marcano,Noah Syndergaard,1,0,1,f763371b-a57f-4f5f-bdf9-de015783ee86,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
21,2023-04-25,718432,Groundout,field_out,True,457705,592789,Andrew McCutchen,Noah Syndergaard,0,0,0,ce7811c0-dd7f-45a7-89a5-569523e6ea0f,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
22,2023-04-25,718432,Strikeout,strikeout,True,518692,670912,Freddie Freeman,Johan Oviedo,0,0,0,c68e936e-2099-40cd-8914-c0f508b3c345,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
23,2023-04-25,718432,Strikeout,strikeout,True,518792,670912,Jason Heyward,Johan Oviedo,0,0,0,e345b7cf-621d-4e4e-b24a-6f887ad97f5e,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
24,2023-04-25,718432,Flyout,field_out,True,681546,670912,James Outman,Johan Oviedo,1,0,0,7cc9cfb2-3525-4fbd-ae7c-dede75e5204c,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
25,2023-04-25,718432,Flyout,field_out,True,467793,592789,Carlos Santana,Noah Syndergaard,0,0,0,1f03d49f-6bb3-4013-b435-06420fe42ed7,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
26,2023-04-25,718432,Groundout,field_out,True,669261,592789,Jack Suwinski,Noah Syndergaard,0,0,0,b54c1d96-6109-4959-8dd2-1f7a5b0aa044,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
27,2023-04-25,718432,Lineout,field_out,True,656582,592789,Connor Joe,Noah Syndergaard,1,0,0,adb428cf-e15c-4d6e-b74c-dc80525c7379,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
28,2023-04-25,718432,Groundout,field_out,True,678246,670912,Miguel Vargas,Johan Oviedo,1,0,0,4cb9fa0f-4cce-49b9-93b8-bdfb672cbce4,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
29,2023-04-25,718432,Groundout,field_out,True,444482,670912,David Peralta,Johan Oviedo,0,0,0,55d1f94a-3c43-4077-aca8-2508af2dc8a4,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
30,2023-04-25,718432,Groundout,field_out,True,683737,670912,Michael Busch,Johan Oviedo,0,0,0,0ffc4c8f-a9ea-4dbd-b487-07bdc6b52219,670912.0,johanoviedo,Oviedo,Right,Johan Oviedo,4.31,4.61,177.2,95.0,91.0,95.0,0.759,8.0,4.2,8.16,0.96,1.24,0.23399999999999999,0.408,0.16399999999999998,0.316,0.41100000000000003,88.1,75.0,84.0,82.0,87.0,97.0,101.0,83.0,93.0,87.0,100.0,93.0,92.0,103.0,98.0,104.0,0.05,0.392,0.36700000000000005,0.149,0.040999999999999995,-1.25,0.93,0.8,0.82,-0.07,95.8,95.7,88.2,80.9,0.21,0.277,0.193,0.276,0.25,,,,,,,,,,,,,,,
31,2023-04-25,718432,Groundout,field_out,True,666801,592789,Rodolfo Castro,Noah Syndergaard,1,0,0,e1c8a93b-fa63-4c85-84e0-628d0ef67162,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
32,2023-04-25,718432,Single,single,False,678225,592789,Ji Hwan Bae,Noah Syndergaard,1,0,0,f94b635b-25dd-4363-aba3-80a5344b81ac,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
33,2023-04-25,718432,Single,single,False,595978,592789,Austin Hedges,Noah Syndergaard,1,0,1,083bee9b-9637-42b5-a65d-900c60de205e,592789.0,noahsyndergaard,Syndergaard,Right,Noah Syndergaard,6.5,6.48,88.2,104.0,80.0,99.0,0.8340000000000001,5.68,1.93,10.56,2.23,0.94,0.203,0.43799999999999994,0.147,0.363,0.46799999999999997,87.3,72.0,104.0,100.0,95.0,104.0,107.0,65.0,109.0,95.0,87.0,102.0,96.0,88.0,99.0,97.0,0.261,0.18100000000000002,0.067,0.141,0.222,0.68,-1.16,-2.33,-0.93,-2.71,92.2,92.3,85.0,77.9,0.24,0.208,0.233,0.363,0.286,85.0,103.0,98.0,43.0,87.0,84.0,0.126,0.003,-0.49,1.25,89.5,87.7,0.333,,
