,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,ST_ba,FF_ba,SI_ba,FC_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-22,718479,Single,single,False,605141,669713,Mookie Betts,Hayden Wesneski,0,0,0,47b30b9b-ffc9-467e-bcc4-297c0e3a8a2c,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
1,2023-04-22,718479,Double,double,False,518692,669713,Freddie Freeman,Hayden Wesneski,0,0,1,9e04c072-d692-4846-a5b5-763404d3a52c,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
2,2023-04-22,718479,Walk,walk,False,571970,669713,Max Muncy,Hayden Wesneski,0,0,0,30f800f8-29d4-4eac-a42c-3d0762702a15,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
3,2023-04-22,718479,Grounded Into DP,grounded_into_double_play,True,502110,669713,J.D. Martinez,Hayden Wesneski,0,0,1,50d076a4-34af-4a7b-b5e5-4b2e4cd28854,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
4,2023-04-22,718479,Flyout,field_out,True,518792,669713,Jason Heyward,Hayden Wesneski,0,0,0,5b84162f-fb80-42a1-922a-6c804743127d,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,4.63,5.23,89.1,101.0,101.0,102.0,0.7959999999999999,8.36,3.22,8.26,2.01,1.07,0.242,0.431,0.142,0.369,0.444,84.5,77.0,102.0,103.0,80.0,105.0,94.0,92.0,96.0,91.0,123.0,98.0,110.0,100.0,98.0,104.0,0.18899999999999997,0.29600000000000004,0.1,0.366,0.049,-1.9,-0.42,-0.38,1.49,0.65,94.3,88.8,92.9,82.0,0.14,0.327,0.273,0.308,0.188,,,,,,,,,,,,,,,
5,2023-04-22,718479,Single,single,False,663538,669160,Nico Hoerner,Dustin May,1,0,0,00279c09-58d3-4654-9ea8-6ca13cb061ee,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,117.0,103.0,106.0,117.0,102.0,108.0,,,,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,,0.045,0.48,3.03,3.59,,2.6,97.3,93.0,96.6,,,0.22,0.161,0.161,0.1,149.0,102.0,118.0,0.203,0.6,86.3,0.167,,,,,,,,
6,2023-04-22,718479,Walk,walk,False,621020,669160,Dansby Swanson,Dustin May,1,0,1,dc186024-e1a7-414e-bae8-de046115afce,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,117.0,103.0,106.0,117.0,102.0,108.0,,,,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,,0.045,0.48,3.03,3.59,,2.6,97.3,93.0,96.6,,,0.22,0.161,0.161,0.1,149.0,102.0,118.0,0.203,0.6,86.3,0.167,,,,,,,,
7,2023-04-22,718479,Walk,walk,False,664023,669160,Ian Happ,Dustin May,1,0,1,a61193ee-3d42-4486-be15-26473498ec87,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,117.0,103.0,106.0,117.0,102.0,108.0,,,,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,,0.045,0.48,3.03,3.59,,2.6,97.3,93.0,96.6,,,0.22,0.161,0.161,0.1,149.0,102.0,118.0,0.203,0.6,86.3,0.167,,,,,,,,
8,2023-04-22,718479,Forceout,force_out,True,673548,669160,Seiya Suzuki,Dustin May,0,0,1,daae623b-5a31-4dbb-a196-26ffc6ffec5f,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,117.0,103.0,106.0,117.0,102.0,108.0,,,,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,,0.045,0.48,3.03,3.59,,2.6,97.3,93.0,96.6,,,0.22,0.161,0.161,0.1,149.0,102.0,118.0,0.203,0.6,86.3,0.167,,,,,,,,
9,2023-04-22,718479,Strikeout,strikeout,True,641355,669160,Cody Bellinger,Dustin May,0,0,0,0a143a2e-e4e3-4180-9192-9fd2b5759907,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,117.0,103.0,106.0,117.0,102.0,108.0,,,,113.0,111.0,107.0,0.335,0.26899999999999996,0.14800000000000002,,0.045,0.48,3.03,3.59,,2.6,97.3,93.0,96.6,,,0.22,0.161,0.161,0.1,149.0,102.0,118.0,0.203,0.6,86.3,0.167,,,,,,,,
