,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,CH_ba,ST_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,SL_ba,FC_ba,vSC (sc),SC%,wSC/C,SC_ba,Stf+ FC,Loc+ FC,Pit+ FC
0,2023-04-17,718533,Double,double,False,660670,677960,Ronald Acuña Jr.,Ryan Weathers,0,0,0,bc5e7c84-c40a-4dc3-a3ce-0c68514a3539,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-17,718533,Lineout,field_out,True,621566,677960,Matt Olson,Ryan Weathers,1,0,0,0ba14fc6-3f37-4d02-88a2-acba4130d652,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-17,718533,Home Run,home_run,False,663586,677960,Austin Riley,Ryan Weathers,0,0,1,55624858-eaea-4539-9fe7-37052285e24f,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-17,718533,Groundout,field_out,True,669221,677960,Sean Murphy,Ryan Weathers,1,0,0,a2fec7c4-0e9a-425c-a7af-2e8bb080cb53,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-17,718533,Strikeout,strikeout,True,645277,677960,Ozzie Albies,Ryan Weathers,0,0,0,1473d828-4aba-4c05-a7ae-c27e54adb35c,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-17,718533,Single,single,False,593428,608331,Xander Bogaerts,Max Fried,0,0,0,06273858-48a5-4111-96a8-e5d874ec7490,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,90.0,98.0,99.0,105.0,98.0,105.0,0.11699999999999999,0.332,0.11,0.165,0.71,-0.71,-0.19,1.75,94.0,93.5,83.6,0.291,0.232,0.154,0.302,114.0,98.0,106.0,79.0,98.0,88.0,0.044000000000000004,0.231,1.44,2.64,87.5,74.2,0.109,0.4,0.091,,,,,,,
6,2023-04-17,718533,Strikeout,strikeout,True,665742,608331,Juan Soto,Max Fried,0,0,0,20e36701-38bf-4d71-97f4-39eccabe3fab,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,90.0,98.0,99.0,105.0,98.0,105.0,0.11699999999999999,0.332,0.11,0.165,0.71,-0.71,-0.19,1.75,94.0,93.5,83.6,0.291,0.232,0.154,0.302,114.0,98.0,106.0,79.0,98.0,88.0,0.044000000000000004,0.231,1.44,2.64,87.5,74.2,0.109,0.4,0.091,,,,,,,
7,2023-04-17,718533,Lineout,field_out,True,592518,608331,Manny Machado,Max Fried,1,0,0,2f33fda2-2ff5-4b83-9c35-a34ba023d61a,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,90.0,98.0,99.0,105.0,98.0,105.0,0.11699999999999999,0.332,0.11,0.165,0.71,-0.71,-0.19,1.75,94.0,93.5,83.6,0.291,0.232,0.154,0.302,114.0,98.0,106.0,79.0,98.0,88.0,0.044000000000000004,0.231,1.44,2.64,87.5,74.2,0.109,0.4,0.091,,,,,,,
8,2023-04-17,718533,Single,single,False,443558,608331,Nelson Cruz,Max Fried,1,1,1,0693ea77-dd16-445c-a65f-a39420ccb086,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,90.0,98.0,99.0,105.0,98.0,105.0,0.11699999999999999,0.332,0.11,0.165,0.71,-0.71,-0.19,1.75,94.0,93.5,83.6,0.291,0.232,0.154,0.302,114.0,98.0,106.0,79.0,98.0,88.0,0.044000000000000004,0.231,1.44,2.64,87.5,74.2,0.109,0.4,0.091,,,,,,,
9,2023-04-17,718533,Groundout,field_out,True,630105,608331,Jake Cronenworth,Max Fried,0,0,0,adf08f15-41f6-4276-a055-5ebf2568cbec,608331.0,maxfried,Fried,Left,Max Fried,2.55,2.75,77.2,98.0,96.0,101.0,0.748,9.27,2.09,8.11,0.81,2.26,0.218,0.39299999999999996,0.147,0.242,0.379,86.2,89.0,101.0,106.0,90.0,98.0,99.0,105.0,98.0,105.0,0.11699999999999999,0.332,0.11,0.165,0.71,-0.71,-0.19,1.75,94.0,93.5,83.6,0.291,0.232,0.154,0.302,114.0,98.0,106.0,79.0,98.0,88.0,0.044000000000000004,0.231,1.44,2.64,87.5,74.2,0.109,0.4,0.091,,,,,,,
