,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,FS_ba,SL_ba,FF_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,CH_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-08-19,716934,Forceout,force_out,True,622666,630023,Johan Camargo,Yonny Chirinos,1,0,1,67a59c49-1a8d-409c-a2f6-bdca1176e418,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
11,2023-08-19,716934,Grounded Into DP,grounded_into_double_play,True,642731,630023,Thairo Estrada,Yonny Chirinos,1,0,1,4f1d7984-9f0e-419b-85a0-dd125b50c949,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
12,2023-08-19,716934,Single,single,False,621566,657277,Matt Olson,Logan Webb,1,1,0,b361d44e-d1d8-45cf-a4c3-d3eb3b14e6fd,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
13,2023-08-19,716934,Single,single,False,542303,657277,Marcell Ozuna,Logan Webb,0,0,1,b0bb87c9-ed1d-44e4-9bae-9c108d93ec69,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
14,2023-08-19,716934,Double,double,False,592696,657277,Eddie Rosario,Logan Webb,1,0,1,cb3c01f9-cb54-4482-b2c6-37b75347673c,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
15,2023-08-19,716934,Groundout,field_out,True,518595,657277,Travis d'Arnaud,Logan Webb,1,0,0,c0a222b4-f54d-49a2-b77c-0ef1e42ceaaa,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
16,2023-08-19,716934,Groundout,field_out,True,606115,657277,Orlando Arcia,Logan Webb,0,0,1,127c3c50-599b-47f2-8a8b-c56865fbffe0,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
17,2023-08-19,716934,Groundout,field_out,True,670032,657277,Nicky Lopez,Logan Webb,0,0,0,93f776a3-79d8-4f93-baf2-cdb7a9598472,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
18,2023-08-19,716934,Flyout,field_out,True,664774,630023,LaMonte Wade Jr.,Yonny Chirinos,0,0,0,7d93e7ca-329f-411a-a4c7-badcbab099e9,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-19,716934,Strikeout,strikeout,True,685133,630023,Wade Meckler,Yonny Chirinos,0,0,0,1d9fee49-f625-46af-8953-6237e0821b07,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
20,2023-08-19,716934,Groundout,field_out,True,527038,630023,Wilmer Flores,Yonny Chirinos,1,0,0,828964f2-3447-4265-9dd9-05ce396a14ec,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
21,2023-08-19,716934,Groundout,field_out,True,660670,657277,Ronald Acuña Jr.,Logan Webb,0,0,0,425278e7-f65e-4675-a0cd-be6b573c4adc,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
22,2023-08-19,716934,Groundout,field_out,True,671739,657277,Michael Harris II,Logan Webb,1,0,0,9ee8a827-2cb2-4dc2-9243-8647c80a5eca,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
23,2023-08-19,716934,Single,single,False,663586,657277,Austin Riley,Logan Webb,0,0,0,5adae947-03da-4199-979d-e58c6122eff0,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
24,2023-08-19,716934,Groundout,field_out,True,621566,657277,Matt Olson,Logan Webb,1,0,0,7ede46a6-5cff-47c4-af4b-0861bdc0a909,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
25,2023-08-19,716934,Single,single,False,592626,630023,Joc Pederson,Yonny Chirinos,1,0,0,43605b61-b097-4284-aaf5-c8ac83eca611,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-19,716934,Single,single,False,624424,630023,Michael Conforto,Yonny Chirinos,0,0,1,0e725fdb-939a-48b8-842a-915838d2a6ed,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-19,716934,Sac Fly,sac_fly,True,605204,630023,J.D. Davis,Yonny Chirinos,1,0,1,e6aa0313-c0c4-43cf-a5b2-c6018e5372f3,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-19,716934,Flyout,field_out,True,666165,630023,Blake Sabol,Yonny Chirinos,1,0,0,0272053d-4894-4d00-909b-ead8308dbaff,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
29,2023-08-19,716934,Walk,walk,False,622666,630023,Johan Camargo,Yonny Chirinos,0,0,1,ac9d86c6-9468-45e5-b86c-8dc687e8bb75,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
30,2023-08-19,716934,Single,single,False,642731,630023,Thairo Estrada,Yonny Chirinos,0,0,1,7185ca58-f7bc-4bf0-9944-df1244cac351,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
31,2023-08-19,716934,Lineout,field_out,True,664774,630023,LaMonte Wade Jr.,Yonny Chirinos,0,0,0,0d16ecf9-6e1e-43d0-afef-1f2e977c88e7,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,5.4,6.24,85.0,99.0,106.0,92.0,0.8390000000000001,5.61,2.86,9.64,1.59,1.36,0.192,0.45899999999999996,0.11,0.37,0.44799999999999995,61.0,101.0,89.0,105.0,99.0,95.0,97.0,98.0,95.0,119.0,99.0,83.0,0.469,0.018000000000000002,0.256,0.258,1.57,0.57,-0.31,-2.31,92.9,85.0,92.4,88.8,0.299,0.185,0.361,0.0,,,,,,,,,,,,,,,,,,,,,,
32,2023-08-19,716934,Lineout,field_out,True,542303,657277,Marcell Ozuna,Logan Webb,1,0,0,231e1465-9a34-4e68-bc7b-42ea5efcae5e,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
33,2023-08-19,716934,Single,single,False,592696,657277,Eddie Rosario,Logan Webb,1,1,0,c61c911a-a5da-4ecc-bd82-32351ceca45b,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
34,2023-08-19,716934,Double,double,False,518595,657277,Travis d'Arnaud,Logan Webb,1,0,1,f5baa760-ace3-409a-9298-b30a843dc064,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
35,2023-08-19,716934,Groundout,field_out,True,606115,657277,Orlando Arcia,Logan Webb,0,0,0,d2f0c4b3-966f-4058-8acd-25eb66d7a3a3,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
36,2023-08-19,716934,Groundout,field_out,True,670032,657277,Nicky Lopez,Logan Webb,0,0,0,64b75885-3972-4aa5-bf74-980fcb6f5759,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,,,,0.336,0.037000000000000005,,0.212,-1.37,,0.31,0.11,92.6,,92.3,84.3,0.313,,,0.226,87.5,112.0,106.0,103.0,0.41600000000000004,2.18,0.225,0.208,,,,,,,,,,,,,,
37,2023-08-19,716934,Strikeout,strikeout,True,685133,543272,Wade Meckler,Brad Hand,0,0,0,db4c3f1d-9879-4e08-9fd7-930dd5716a75,543272.0,bradhand,Hand,Left,Brad Hand,5.53,4.61,53.2,95.0,93.0,95.0,0.794,9.89,3.69,9.06,1.01,1.13,0.253,0.473,0.153,0.36,0.43700000000000006,64.0,96.0,89.0,81.0,98.0,86.0,106.0,96.0,100.0,,,,0.16899999999999998,0.33299999999999996,,0.498,-0.23,,-0.9,-0.33,92.6,,92.7,81.0,0.324,,,0.298,,,,,,,,0.236,,,,,,,,,,,,,,
38,2023-08-19,716934,Groundout,field_out,True,527038,543272,Wilmer Flores,Brad Hand,1,0,0,ecf850f6-4c05-4040-ad95-a9bd1e43ee10,543272.0,bradhand,Hand,Left,Brad Hand,5.53,4.61,53.2,95.0,93.0,95.0,0.794,9.89,3.69,9.06,1.01,1.13,0.253,0.473,0.153,0.36,0.43700000000000006,64.0,96.0,89.0,81.0,98.0,86.0,106.0,96.0,100.0,,,,0.16899999999999998,0.33299999999999996,,0.498,-0.23,,-0.9,-0.33,92.6,,92.7,81.0,0.324,,,0.298,,,,,,,,0.236,,,,,,,,,,,,,,
