,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,SL_ba,CH_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FF_ba,FS_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
10,2023-07-02,717527,Walk,walk,False,518792,663903,Jason Heyward,Brady Singer,0,0,0,998978e0-0af4-4f71-b487-ed3ad767809c,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-02,717527,Groundout,field_out,True,678246,663903,Miguel Vargas,Brady Singer,1,0,1,b0e8ac1d-28f0-4ffc-a149-1694c04b8566,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-02,717527,Strikeout,strikeout,True,681546,663903,James Outman,Brady Singer,0,0,0,960a70fc-f81f-4aa3-ad44-542611534cc9,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-02,717527,Flyout,field_out,True,669004,664062,MJ Melendez,Tony Gonsolin,0,0,0,77992cf8-b59f-43f6-babd-bb87f3965b4c,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
14,2023-07-02,717527,Hit By Pitch,hit_by_pitch,False,671221,664062,Drew Waters,Tony Gonsolin,0,0,0,64f9e202-2b28-4363-910b-7dc20e20c920,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
15,2023-07-02,717527,Single,single,False,664728,664062,Kyle Isbel,Tony Gonsolin,0,0,1,51ec5434-5429-4a21-a3a1-5b4d7d4979fc,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
16,2023-07-02,717527,Lineout,field_out,True,670032,664062,Nicky Lopez,Tony Gonsolin,1,0,0,f3345ef3-2230-42d7-ad46-d4133453219e,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
17,2023-07-02,717527,Single,single,False,672580,664062,Maikel Garcia,Tony Gonsolin,0,0,1,e270baf8-bbd2-4b85-ab55-c996af80f02f,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
18,2023-07-02,717527,Walk,walk,False,677951,664062,Bobby Witt Jr.,Tony Gonsolin,1,0,0,8fc7a239-078e-43df-a08e-e3f5191e6dbd,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
19,2023-07-02,717527,Groundout,field_out,True,521692,664062,Salvador Perez,Tony Gonsolin,1,0,0,0f3c5160-33a4-458d-aec7-0d3eb44488ae,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
20,2023-07-02,717527,Single,single,False,605131,663903,Austin Barnes,Brady Singer,1,0,0,abf95bb9-9d79-4cfa-bc71-818cce91d6a3,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-02,717527,Forceout,force_out,True,605141,663903,Mookie Betts,Brady Singer,0,0,1,489b45e0-9b02-49d9-b6f6-e0c9fbdd09ab,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-02,717527,Flyout,field_out,True,518692,663903,Freddie Freeman,Brady Singer,0,0,0,6f0578ee-9b21-490e-8b37-7a9321a75cab,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-02,717527,Lineout,field_out,True,571970,663903,Max Muncy,Brady Singer,0,0,0,a3a40a97-8d3d-4f22-9cce-3a86d55c2906,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-02,717527,Strikeout,strikeout,True,668472,664062,Nick Pratto,Tony Gonsolin,0,0,0,a36c29a1-5482-4a7e-9047-9ff884424606,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
25,2023-07-02,717527,Groundout,field_out,True,666023,664062,Freddy Fermin,Tony Gonsolin,0,0,0,543bdbaf-3b01-4ffe-8e73-19fce19104fe,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
26,2023-07-02,717527,Groundout,field_out,True,669004,664062,MJ Melendez,Tony Gonsolin,1,0,0,37295627-e777-47a5-8193-f430ba85cf70,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
27,2023-07-02,717527,Walk,walk,False,502110,663903,J.D. Martinez,Brady Singer,1,0,0,f71805d6-f6ab-4051-ad82-e206556a4bee,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-02,717527,Single,single,False,444482,663903,David Peralta,Brady Singer,0,0,1,5244f2a7-6e9f-4739-b78b-e67797f7aac8,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-02,717527,Groundout,field_out,True,518792,663903,Jason Heyward,Brady Singer,0,0,1,900ff022-826e-46b3-8c2b-9dc824aeab6d,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-02,717527,Sac Fly,sac_fly,True,678246,663903,Miguel Vargas,Brady Singer,1,0,1,06ebcc78-2a8e-45a8-ac39-48cd9a18861e,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-02,717527,Groundout,field_out,True,681546,663903,James Outman,Brady Singer,0,0,0,2aa508ee-d549-4cc6-84dd-32ffb28125cd,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-02,717527,Walk,walk,False,671221,664062,Drew Waters,Tony Gonsolin,1,0,0,9dda654b-a9d4-476a-840b-74bf3dffec6f,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
33,2023-07-02,717527,Single,single,False,664728,664062,Kyle Isbel,Tony Gonsolin,0,0,1,ee3406c3-4311-4f56-9fdf-1fcf5680a0cb,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
34,2023-07-02,717527,Double,double,False,670032,664062,Nicky Lopez,Tony Gonsolin,1,0,1,b0f077ff-8811-4bca-b193-929f6598309d,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
35,2023-07-02,717527,Sac Bunt,sac_bunt,True,672580,664062,Maikel Garcia,Tony Gonsolin,0,0,1,ae4e0948-2cd2-41b3-afb6-9ba82d94525e,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
36,2023-07-02,717527,Single,single,False,677951,664062,Bobby Witt Jr.,Tony Gonsolin,1,0,1,d3380454-87d9-44ed-91db-2864256a02ad,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
37,2023-07-02,717527,Groundout,field_out,True,521692,664062,Salvador Perez,Tony Gonsolin,0,0,1,ae679b78-3924-42af-a334-cee60325dbf4,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,,,,,80.0,99.0,91.0,,,,90.0,103.0,108.0,,0.395,0.183,,1.42,,-0.82,,92.4,,86.8,,0.268,,,107.0,83.0,90.0,120.0,98.0,106.0,0.272,0.151,0.21,-2.12,83.0,80.9,0.221,0.181,0.313,,,,,,,
38,2023-07-02,717527,Flyout,field_out,True,668472,624647,Nick Pratto,Victor González,1,0,0,4d885064-3c78-46de-a48f-20af40373c17,624647.0,victorgonzalez,"González, V",Left,Victor González,4.01,3.21,33.2,96.0,82.0,97.0,0.7190000000000001,8.02,2.67,7.22,0.53,2.17,0.207,0.5,0.196,0.239,0.4,87.1,75.0,76.0,86.0,,,,76.0,95.0,91.0,97.0,102.0,111.0,0.637,,0.298,0.065,,1.46,0.48,4.32,,94.6,86.1,0.258,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,
39,2023-07-02,717527,Flyout,field_out,True,605131,663903,Austin Barnes,Brady Singer,0,0,0,daf37eab-736f-424a-8bee-e33db3ae3c3e,663903.0,bradysinger,Singer,Right,Brady Singer,5.52,4.93,159.2,100.0,84.0,95.0,0.789,7.5,2.76,10.26,1.13,1.62,0.23,0.439,0.11900000000000001,0.387,0.44299999999999995,87.7,53.0,96.0,88.0,89.0,-304.0,-276.0,86.0,99.0,90.0,86.0,101.0,104.0,0.51,0.002,0.426,0.063,-2.24,-1.24,0.01,-0.3,90.9,92.1,84.0,0.339,0.241,0.265,0.0,,,,,,,,,,,,,,,,,,,,,,
