,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,CU_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,KC%,wKC/C,vKC,FC_ba
0,2023-05-23,718057,Double,double,False,605141,675911,Mookie Betts,Spencer Strider,1,0,0,68d21c39-c00d-4fb0-940a-0e66137f7372,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-23,718057,Groundout,field_out,True,518692,675911,Freddie Freeman,Spencer Strider,0,0,1,c11e323c-63b5-40ad-8f2f-a5d38bc09d77,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-23,718057,Single,single,False,669257,675911,Will Smith,Spencer Strider,1,0,1,fbb072c3-ec70-47f0-8fd7-da292ac082b8,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-23,718057,Strikeout,strikeout,True,571970,675911,Max Muncy,Spencer Strider,0,0,0,bfc058e8-5329-454b-83b5-b8f22c53fc30,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-05-23,718057,Strikeout,strikeout,True,502110,675911,J.D. Martinez,Spencer Strider,0,0,0,51e3a30a-8f05-4bce-a4a5-934c2cafb47a,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-05-23,718057,Groundout,field_out,True,660670,676272,Ronald Acuña Jr.,Bobby Miller,0,0,0,46950cc0-6399-46fe-93cf-1557f5ef55d5,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,130.0,102.0,105.0,153.0,110.0,121.0,0.289,0.174,0.16,1.2,-1.0,0.6,99.0,89.7,0.258,0.25,0.133,115.0,100.0,110.0,107.0,99.0,100.0,0.192,0.185,1.75,1.25,98.8,80.6,0.258,0.184,0.5,,,,,,,,,,
6,2023-05-23,718057,Groundout,field_out,True,621566,676272,Matt Olson,Bobby Miller,1,0,0,5e609791-4983-4406-a5ad-1e313a9fdd36,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,130.0,102.0,105.0,153.0,110.0,121.0,0.289,0.174,0.16,1.2,-1.0,0.6,99.0,89.7,0.258,0.25,0.133,115.0,100.0,110.0,107.0,99.0,100.0,0.192,0.185,1.75,1.25,98.8,80.6,0.258,0.184,0.5,,,,,,,,,,
7,2023-05-23,718057,Single,single,False,669221,676272,Sean Murphy,Bobby Miller,0,0,0,38df6605-554e-4b13-af0b-83942ca18aaf,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,130.0,102.0,105.0,153.0,110.0,121.0,0.289,0.174,0.16,1.2,-1.0,0.6,99.0,89.7,0.258,0.25,0.133,115.0,100.0,110.0,107.0,99.0,100.0,0.192,0.185,1.75,1.25,98.8,80.6,0.258,0.184,0.5,,,,,,,,,,
8,2023-05-23,718057,Double,double,False,663586,676272,Austin Riley,Bobby Miller,1,0,1,4526bc26-9e91-4392-9090-36caa349e4bd,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,130.0,102.0,105.0,153.0,110.0,121.0,0.289,0.174,0.16,1.2,-1.0,0.6,99.0,89.7,0.258,0.25,0.133,115.0,100.0,110.0,107.0,99.0,100.0,0.192,0.185,1.75,1.25,98.8,80.6,0.258,0.184,0.5,,,,,,,,,,
9,2023-05-23,718057,Groundout,field_out,True,592696,676272,Eddie Rosario,Bobby Miller,1,0,0,c4e69b4e-6b03-4017-aa4a-74610c1ddc38,676272.0,bobbymiller,"Miller, Bo",Right,Bobby Miller,3.76,3.4,124.1,102.0,123.0,110.0,0.764,8.61,2.32,7.6,0.87,1.46,0.256,0.428,0.147,0.299,0.426,88.2,105.0,100.0,117.0,130.0,102.0,105.0,153.0,110.0,121.0,0.289,0.174,0.16,1.2,-1.0,0.6,99.0,89.7,0.258,0.25,0.133,115.0,100.0,110.0,107.0,99.0,100.0,0.192,0.185,1.75,1.25,98.8,80.6,0.258,0.184,0.5,,,,,,,,,,
