,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,CH_ba,CU_ba,FF_ba,SI_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-04-29,718375,Walk,walk,False,516416,668873,Jean Segura,Caleb Kilian,1,0,1,20854dfd-87b7-4e54-af72-6eb1e27fb85f,668873.0,calebkilian,Kilian,Right,Caleb Kilian,16.88,8.53,5.1,89.0,95.0,90.0,0.841,8.44,3.38,21.94,0.0,3.67,0.22699999999999998,0.636,0.0,0.5,0.45399999999999996,85.5,102.0,101.0,128.0,,,,77.0,76.0,76.0,108.0,93.0,97.0,127.0,109.0,113.0,0.20800000000000002,0.354,0.062,,0.008,-7.67,0.76,-2.02,,-51.51,93.6,94.4,82.2,,,0.0,0.583,0.333,,103.0,86.0,98.0,97.0,104.0,93.0,0.2,0.16899999999999998,0.56,-1.9,88.4,79.3,0.5,,,,,,,,
11,2023-04-29,718375,Single,single,False,607732,668873,Jacob Stallings,Caleb Kilian,0,0,1,9f696edd-676b-421a-b871-6324177c9017,668873.0,calebkilian,Kilian,Right,Caleb Kilian,16.88,8.53,5.1,89.0,95.0,90.0,0.841,8.44,3.38,21.94,0.0,3.67,0.22699999999999998,0.636,0.0,0.5,0.45399999999999996,85.5,102.0,101.0,128.0,,,,77.0,76.0,76.0,108.0,93.0,97.0,127.0,109.0,113.0,0.20800000000000002,0.354,0.062,,0.008,-7.67,0.76,-2.02,,-51.51,93.6,94.4,82.2,,,0.0,0.583,0.333,,103.0,86.0,98.0,97.0,104.0,93.0,0.2,0.16899999999999998,0.56,-1.9,88.4,79.3,0.5,,,,,,,,
12,2023-04-29,718375,Walk,walk,False,641658,668873,Garrett Hampson,Caleb Kilian,1,0,1,dbf39311-ef8d-4cc4-8d8f-6ef3ae462a90,668873.0,calebkilian,Kilian,Right,Caleb Kilian,16.88,8.53,5.1,89.0,95.0,90.0,0.841,8.44,3.38,21.94,0.0,3.67,0.22699999999999998,0.636,0.0,0.5,0.45399999999999996,85.5,102.0,101.0,128.0,,,,77.0,76.0,76.0,108.0,93.0,97.0,127.0,109.0,113.0,0.20800000000000002,0.354,0.062,,0.008,-7.67,0.76,-2.02,,-51.51,93.6,94.4,82.2,,,0.0,0.583,0.333,,103.0,86.0,98.0,97.0,104.0,93.0,0.2,0.16899999999999998,0.56,-1.9,88.4,79.3,0.5,,,,,,,,
13,2023-04-29,718375,Hit By Pitch,hit_by_pitch,False,665862,668873,Jazz Chisholm Jr.,Caleb Kilian,0,0,1,5f8bf4aa-48ed-4033-8ef1-b5536381b738,668873.0,calebkilian,Kilian,Right,Caleb Kilian,16.88,8.53,5.1,89.0,95.0,90.0,0.841,8.44,3.38,21.94,0.0,3.67,0.22699999999999998,0.636,0.0,0.5,0.45399999999999996,85.5,102.0,101.0,128.0,,,,77.0,76.0,76.0,108.0,93.0,97.0,127.0,109.0,113.0,0.20800000000000002,0.354,0.062,,0.008,-7.67,0.76,-2.02,,-51.51,93.6,94.4,82.2,,,0.0,0.583,0.333,,103.0,86.0,98.0,97.0,104.0,93.0,0.2,0.16899999999999998,0.56,-1.9,88.4,79.3,0.5,,,,,,,,
14,2023-04-29,718375,Groundout,field_out,True,624585,668873,Jorge Soler,Caleb Kilian,1,0,0,fe8e312e-30cd-4442-8554-55e8e4fd2ec9,668873.0,calebkilian,Kilian,Right,Caleb Kilian,16.88,8.53,5.1,89.0,95.0,90.0,0.841,8.44,3.38,21.94,0.0,3.67,0.22699999999999998,0.636,0.0,0.5,0.45399999999999996,85.5,102.0,101.0,128.0,,,,77.0,76.0,76.0,108.0,93.0,97.0,127.0,109.0,113.0,0.20800000000000002,0.354,0.062,,0.008,-7.67,0.76,-2.02,,-51.51,93.6,94.4,82.2,,,0.0,0.583,0.333,,103.0,86.0,98.0,97.0,104.0,93.0,0.2,0.16899999999999998,0.56,-1.9,88.4,79.3,0.5,,,,,,,,
15,2023-04-29,718375,Strikeout,strikeout,True,641355,665795,Cody Bellinger,Edward Cabrera,0,0,0,2d289d01-9526-4b2b-a199-46faa2439c8f,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,,,,,,,
16,2023-04-29,718375,Single,single,False,641820,665795,Trey Mancini,Edward Cabrera,0,0,0,e315815e-c89a-4b9f-aa00-4c39c3dfb641,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,,,,,,,
17,2023-04-29,718375,Strikeout,strikeout,True,543333,665795,Eric Hosmer,Edward Cabrera,0,0,0,5417d54a-c7ec-41ac-80c1-85f9cc3cc0a8,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,,,,,,,
18,2023-04-29,718375,Home Run,home_run,False,621550,665795,Patrick Wisdom,Edward Cabrera,0,0,1,47c45266-1933-49e2-b84b-4205a4ba5af8,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,,,,,,,
19,2023-04-29,718375,Strikeout,strikeout,True,571466,665795,Tucker Barnhart,Edward Cabrera,0,0,0,20905f88-50eb-474f-9f22-ccafb244f21e,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,,,,,,,
20,2023-04-29,718375,Single,single,False,650333,668873,Luis Arraez,Caleb Kilian,0,0,0,b4d34e37-8048-44a4-be41-f1650423e00f,668873.0,calebkilian,Kilian,Right,Caleb Kilian,16.88,8.53,5.1,89.0,95.0,90.0,0.841,8.44,3.38,21.94,0.0,3.67,0.22699999999999998,0.636,0.0,0.5,0.45399999999999996,85.5,102.0,101.0,128.0,,,,77.0,76.0,76.0,108.0,93.0,97.0,127.0,109.0,113.0,0.20800000000000002,0.354,0.062,,0.008,-7.67,0.76,-2.02,,-51.51,93.6,94.4,82.2,,,0.0,0.583,0.333,,103.0,86.0,98.0,97.0,104.0,93.0,0.2,0.16899999999999998,0.56,-1.9,88.4,79.3,0.5,,,,,,,,
21,2023-04-29,718375,Single,single,False,493329,668873,Yuli Gurriel,Caleb Kilian,0,0,1,f972bd28-4a44-43f7-b2fe-6add47f78931,668873.0,calebkilian,Kilian,Right,Caleb Kilian,16.88,8.53,5.1,89.0,95.0,90.0,0.841,8.44,3.38,21.94,0.0,3.67,0.22699999999999998,0.636,0.0,0.5,0.45399999999999996,85.5,102.0,101.0,128.0,,,,77.0,76.0,76.0,108.0,93.0,97.0,127.0,109.0,113.0,0.20800000000000002,0.354,0.062,,0.008,-7.67,0.76,-2.02,,-51.51,93.6,94.4,82.2,,,0.0,0.583,0.333,,103.0,86.0,98.0,97.0,104.0,93.0,0.2,0.16899999999999998,0.56,-1.9,88.4,79.3,0.5,,,,,,,,
22,2023-04-29,718375,Grounded Into DP,grounded_into_double_play,True,650559,668873,Bryan De La Cruz,Caleb Kilian,0,0,1,c8502de1-467c-4143-8e19-014f5f271bc9,668873.0,calebkilian,Kilian,Right,Caleb Kilian,16.88,8.53,5.1,89.0,95.0,90.0,0.841,8.44,3.38,21.94,0.0,3.67,0.22699999999999998,0.636,0.0,0.5,0.45399999999999996,85.5,102.0,101.0,128.0,,,,77.0,76.0,76.0,108.0,93.0,97.0,127.0,109.0,113.0,0.20800000000000002,0.354,0.062,,0.008,-7.67,0.76,-2.02,,-51.51,93.6,94.4,82.2,,,0.0,0.583,0.333,,103.0,86.0,98.0,97.0,104.0,93.0,0.2,0.16899999999999998,0.56,-1.9,88.4,79.3,0.5,,,,,,,,
23,2023-04-29,718375,Strikeout,strikeout,True,660821,668873,Jesús Sánchez,Caleb Kilian,0,0,0,239549c2-3487-4355-97d8-c053de763822,668873.0,calebkilian,Kilian,Right,Caleb Kilian,16.88,8.53,5.1,89.0,95.0,90.0,0.841,8.44,3.38,21.94,0.0,3.67,0.22699999999999998,0.636,0.0,0.5,0.45399999999999996,85.5,102.0,101.0,128.0,,,,77.0,76.0,76.0,108.0,93.0,97.0,127.0,109.0,113.0,0.20800000000000002,0.354,0.062,,0.008,-7.67,0.76,-2.02,,-51.51,93.6,94.4,82.2,,,0.0,0.583,0.333,,103.0,86.0,98.0,97.0,104.0,93.0,0.2,0.16899999999999998,0.56,-1.9,88.4,79.3,0.5,,,,,,,,
24,2023-04-29,718375,Walk,walk,False,663538,665795,Nico Hoerner,Edward Cabrera,1,0,0,0a3df260-351e-4b06-a612-5403bd6a0a1c,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,,,,,,,
25,2023-04-29,718375,Walk,walk,False,621020,665795,Dansby Swanson,Edward Cabrera,0,0,1,faf59c8f-5391-454e-8493-1fbefed8bb9b,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,,,,,,,
26,2023-04-29,718375,Walk,walk,False,664023,665795,Ian Happ,Edward Cabrera,1,0,1,e6fd5455-2dc0-4eea-b887-1be0255b6c11,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,,,,,,,
27,2023-04-29,718375,Strikeout,strikeout,True,673548,665795,Seiya Suzuki,Edward Cabrera,0,0,0,6339aa12-4b2e-40c3-af8e-2ff3d6454dc3,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,,,,,,,
28,2023-04-29,718375,Strikeout,strikeout,True,641355,665795,Cody Bellinger,Edward Cabrera,0,0,0,06794828-3d6a-431b-82c1-10d050e2e75e,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,,,,,,,
29,2023-04-29,718375,Forceout,force_out,True,641820,665795,Trey Mancini,Edward Cabrera,0,0,1,7632c262-7eaf-4bbf-98ec-20df001f5f4f,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,4.24,3.77,99.2,97.0,103.0,97.0,0.718,10.66,5.96,7.04,0.99,1.68,0.159,0.488,0.163,0.293,0.34700000000000003,92.9,91.0,98.0,99.0,109.0,102.0,103.0,106.0,95.0,92.0,109.0,86.0,82.0,115.0,98.0,104.0,0.09300000000000001,0.27899999999999997,0.081,0.23399999999999999,0.314,0.19,-0.3,-0.71,-0.37,1.29,96.2,96.1,88.2,84.6,0.186,0.24,0.211,0.28,0.222,,,,,,,,,,,,,,,,,,,,,
30,2023-04-29,718375,Groundout,field_out,True,516416,668873,Jean Segura,Caleb Kilian,1,1,0,95371f9d-4101-454d-a380-b10040c475cc,668873.0,calebkilian,Kilian,Right,Caleb Kilian,16.88,8.53,5.1,89.0,95.0,90.0,0.841,8.44,3.38,21.94,0.0,3.67,0.22699999999999998,0.636,0.0,0.5,0.45399999999999996,85.5,102.0,101.0,128.0,,,,77.0,76.0,76.0,108.0,93.0,97.0,127.0,109.0,113.0,0.20800000000000002,0.354,0.062,,0.008,-7.67,0.76,-2.02,,-51.51,93.6,94.4,82.2,,,0.0,0.583,0.333,,103.0,86.0,98.0,97.0,104.0,93.0,0.2,0.16899999999999998,0.56,-1.9,88.4,79.3,0.5,,,,,,,,
31,2023-04-29,718375,Strikeout,strikeout,True,607732,668873,Jacob Stallings,Caleb Kilian,0,0,0,d123b3b9-c4dd-4506-83c1-5b9f042b433a,668873.0,calebkilian,Kilian,Right,Caleb Kilian,16.88,8.53,5.1,89.0,95.0,90.0,0.841,8.44,3.38,21.94,0.0,3.67,0.22699999999999998,0.636,0.0,0.5,0.45399999999999996,85.5,102.0,101.0,128.0,,,,77.0,76.0,76.0,108.0,93.0,97.0,127.0,109.0,113.0,0.20800000000000002,0.354,0.062,,0.008,-7.67,0.76,-2.02,,-51.51,93.6,94.4,82.2,,,0.0,0.583,0.333,,103.0,86.0,98.0,97.0,104.0,93.0,0.2,0.16899999999999998,0.56,-1.9,88.4,79.3,0.5,,,,,,,,
32,2023-04-29,718375,Double,double,False,641658,668873,Garrett Hampson,Caleb Kilian,1,0,0,99024c92-f8a2-44cb-8736-ec916cb9aa8a,668873.0,calebkilian,Kilian,Right,Caleb Kilian,16.88,8.53,5.1,89.0,95.0,90.0,0.841,8.44,3.38,21.94,0.0,3.67,0.22699999999999998,0.636,0.0,0.5,0.45399999999999996,85.5,102.0,101.0,128.0,,,,77.0,76.0,76.0,108.0,93.0,97.0,127.0,109.0,113.0,0.20800000000000002,0.354,0.062,,0.008,-7.67,0.76,-2.02,,-51.51,93.6,94.4,82.2,,,0.0,0.583,0.333,,103.0,86.0,98.0,97.0,104.0,93.0,0.2,0.16899999999999998,0.56,-1.9,88.4,79.3,0.5,,,,,,,,
33,2023-04-29,718375,Single,single,False,665862,668873,Jazz Chisholm Jr.,Caleb Kilian,0,0,1,7a47f0a4-6457-457d-b2be-03a8e0d63c49,668873.0,calebkilian,Kilian,Right,Caleb Kilian,16.88,8.53,5.1,89.0,95.0,90.0,0.841,8.44,3.38,21.94,0.0,3.67,0.22699999999999998,0.636,0.0,0.5,0.45399999999999996,85.5,102.0,101.0,128.0,,,,77.0,76.0,76.0,108.0,93.0,97.0,127.0,109.0,113.0,0.20800000000000002,0.354,0.062,,0.008,-7.67,0.76,-2.02,,-51.51,93.6,94.4,82.2,,,0.0,0.583,0.333,,103.0,86.0,98.0,97.0,104.0,93.0,0.2,0.16899999999999998,0.56,-1.9,88.4,79.3,0.5,,,,,,,,
