,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,ST_ba,FF_ba,SI_ba,CU_ba,FC_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-05-12,718209,Single,single,False,571657,592767,Kyle Farmer,Drew Smyly,1,0,0,31e668bc-892e-43e4-8153-2eae5f5468f1,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
11,2023-05-12,718209,Flyout,field_out,True,593871,592767,Jorge Polanco,Drew Smyly,0,0,0,df57fd2a-88c2-4f18-bbe8-8539fb7d20fe,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
12,2023-05-12,718209,Double,double,False,650489,592767,Willi Castro,Drew Smyly,0,0,1,27b5ac81-881c-4d28-8e57-4e8b33341f82,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
13,2023-05-12,718209,Fielders Choice,fielders_choice,False,572191,592767,Michael A. Taylor,Drew Smyly,0,0,1,d4f918a7-9fe0-43d2-a6e7-a22d43a18aa8,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
14,2023-05-12,718209,Sac Fly,sac_fly,True,543877,592767,Christian Vázquez,Drew Smyly,0,0,1,36cf1b5e-d0bc-43c4-a1c0-0309d7c37e6a,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
15,2023-05-12,718209,Pop Out,field_out,True,624503,592767,Nick Gordon,Drew Smyly,0,0,1,dc9c60f7-8d00-4561-b164-7636e7175a3c,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
16,2023-05-12,718209,Strikeout,strikeout,True,641820,543243,Trey Mancini,Sonny Gray,0,0,0,c14d4ff2-cdc6-4e5e-8731-d8fdadacd660,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
17,2023-05-12,718209,Strikeout,strikeout,True,543228,543243,Yan Gomes,Sonny Gray,0,0,0,9562662c-7052-4f1b-86d1-033f06d2e550,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
18,2023-05-12,718209,Groundout,field_out,True,666624,543243,Christopher Morel,Sonny Gray,0,0,0,97e91c52-6482-42b2-b3c5-9f3325548311,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
19,2023-05-12,718209,Pop Out,field_out,True,621439,592767,Byron Buxton,Drew Smyly,1,0,0,cfb36f95-52fa-42ae-90ad-36a0dba185eb,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
20,2023-05-12,718209,Lineout,field_out,True,456781,592767,Donovan Solano,Drew Smyly,0,0,0,cac9c68c-c2cc-4ca4-b965-2aba49823d21,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
21,2023-05-12,718209,Double,double,False,621043,592767,Carlos Correa,Drew Smyly,0,0,0,3bb7425a-51be-4371-9936-fadd73462127,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
22,2023-05-12,718209,Strikeout,strikeout,True,571657,592767,Kyle Farmer,Drew Smyly,0,0,0,bf40f878-fa60-4c13-aec9-4760ae54d1ff,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
23,2023-05-12,718209,Walk,walk,False,621020,543243,Dansby Swanson,Sonny Gray,1,0,0,4d756e70-b5d7-446d-9d8a-7f8fdda4cc01,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
24,2023-05-12,718209,Double,double,False,664023,543243,Ian Happ,Sonny Gray,1,0,1,c48cb5a5-9a7b-4bb9-88f7-b42b28e209ef,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
25,2023-05-12,718209,Groundout,field_out,True,641355,543243,Cody Bellinger,Sonny Gray,0,0,0,3008ff53-5e26-4091-b729-27abb84a7708,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
26,2023-05-12,718209,Sac Fly,sac_fly,True,673548,543243,Seiya Suzuki,Sonny Gray,0,0,1,18d6d54c-fee9-4133-af41-f5b72292974f,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
27,2023-05-12,718209,Single,single,False,621550,543243,Patrick Wisdom,Sonny Gray,0,0,1,f524b27d-22d7-43c7-ac0b-a063e30e6663,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
28,2023-05-12,718209,Groundout,field_out,True,670223,543243,Matt Mervis,Sonny Gray,0,0,0,8066b1cf-b6e8-40b5-b8fb-d148c5a336e2,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
29,2023-05-12,718209,Groundout,field_out,True,593871,592767,Jorge Polanco,Drew Smyly,0,0,0,969444a2-ba52-4737-aa30-abe99929069f,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
30,2023-05-12,718209,Strikeout,strikeout,True,650489,592767,Willi Castro,Drew Smyly,0,0,0,1e102630-bf68-44c9-96c7-e6573d25f3e8,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
31,2023-05-12,718209,Single,single,False,572191,592767,Michael A. Taylor,Drew Smyly,0,0,0,1541c4d2-85eb-4ac7-ae87-18b6f9f9bbeb,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
32,2023-05-12,718209,Lineout,field_out,True,543877,592767,Christian Vázquez,Drew Smyly,1,0,0,ff688263-0d0f-4445-8dec-4f4276241416,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,77.0,94.0,88.0,,,,86.0,94.0,82.0,0.389,,0.11699999999999999,,,0.494,,,-0.51,-1.32,,,-0.09,,,88.6,91.9,,,78.6,,,0.314,0.229,0.293,,105.0,102.0,103.0,,,,,,,,
33,2023-05-12,718209,Strikeout,strikeout,True,641820,543243,Trey Mancini,Sonny Gray,0,0,0,9e92297e-814e-4ef4-a594-e2e0a0048d8b,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
34,2023-05-12,718209,Groundout,field_out,True,543228,543243,Yan Gomes,Sonny Gray,0,0,0,a5996b92-7eee-4e29-acf9-eed388abb3ee,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
35,2023-05-12,718209,Single,single,False,666624,543243,Christopher Morel,Sonny Gray,0,0,0,e6e89891-1822-4fd1-b42a-b7a6bd1dfe5c,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
36,2023-05-12,718209,Caught Stealing 2B,caught_stealing_2b,True,621020,543243,Dansby Swanson,Sonny Gray,1,1,0,6f435374-ade1-49f8-9b8a-bf447804df47,543243.0,sonnygray,"Gray, So",Right,Sonny Gray,2.79,3.66,184.0,101.0,103.0,104.0,0.759,8.95,2.69,7.63,0.39,1.55,0.255,0.424,0.14300000000000002,0.3,0.42200000000000004,87.9,84.0,95.0,89.0,91.0,98.0,101.0,105.0,99.0,100.0,82.0,99.0,94.0,122.0,108.0,121.0,118.0,102.0,102.0,0.157,0.271,0.131,0.205,0.168,0.001,0.067,0.61,1.3,-0.46,3.25,0.87,-0.41,-0.63,92.9,87.6,92.8,84.3,79.6,72.9,0.096,0.301,0.275,0.257,0.265,0.27,,,,,,,,,,,
