,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,SI_ba,FF_ba,CH_ba,CU_ba,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FO%,wFC/C,wFO/C,vFC,vFO,ST_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS
10,2023-08-15,716988,Groundout,field_out,True,641943,656849,Joshua Palacios,David Peterson,1,0,0,9e196391-7b71-49d9-9ce3-ffd70a4feea9,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
11,2023-08-15,716988,Walk,walk,False,669707,656849,Jared Triolo,David Peterson,1,0,0,63da0f62-f8e9-40cc-8caf-1307c09fc026,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
12,2023-08-15,716988,Strikeout,strikeout,True,641511,656849,Jason Delay,David Peterson,0,0,0,bc74ee59-9bb2-4b08-b122-034ad2b1b6d7,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
13,2023-08-15,716988,Walk,walk,False,663647,656849,Ke'Bryan Hayes,David Peterson,0,0,1,b0611d83-6b2e-4be9-8376-4ad5d6215f21,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
14,2023-08-15,716988,Strikeout,strikeout,True,668804,656849,Bryan Reynolds,David Peterson,0,0,0,715f5044-1a6e-4f5c-bcaa-4e636834ecd7,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
15,2023-08-15,716988,Bunt Pop Out,field_out,True,643446,663559,Jeff McNeil,Bailey Falter,0,0,0,40e6baf6-0c75-4671-9697-f3b85817247f,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.63,-1.91,-0.85,-0.8,90.7,90.7,84.5,76.5,0.288,0.333,0.305,0.273,0.267,0.024,3.65,85.0,0.0,,,,,,,,,,,,,,
16,2023-08-15,716988,Flyout,field_out,True,668901,663559,Mark Vientos,Bailey Falter,1,0,0,c1116104-ab3f-4251-a766-6a4cedc71a0b,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.63,-1.91,-0.85,-0.8,90.7,90.7,84.5,76.5,0.288,0.333,0.305,0.273,0.267,0.024,3.65,85.0,0.0,,,,,,,,,,,,,,
17,2023-08-15,716988,Strikeout,strikeout,True,660620,663559,Jonathan Araúz,Bailey Falter,0,0,0,2d94bc68-622e-4adb-9afa-551c9d945fc8,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.63,-1.91,-0.85,-0.8,90.7,90.7,84.5,76.5,0.288,0.333,0.305,0.273,0.267,0.024,3.65,85.0,0.0,,,,,,,,,,,,,,
18,2023-08-15,716988,Walk,walk,False,457705,656849,Andrew McCutchen,David Peterson,1,0,0,9119ba52-7257-426e-a1af-c612e3c1b912,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
19,2023-08-15,716988,Walk,walk,False,656582,656849,Connor Joe,David Peterson,1,0,1,7ca0663b-dca8-4ccf-9ce1-001faeab79d8,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
20,2023-08-15,716988,Pop Out,field_out,True,680779,656849,Henry Davis,David Peterson,0,0,0,1cf6774c-637f-49af-9594-b1192186603e,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
21,2023-08-15,716988,Single,single,False,678894,656849,Liover Peguero,David Peterson,0,0,1,d93e7d52-48dd-44bf-b2a1-767ed0558b0a,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
22,2023-08-15,716988,Strikeout,strikeout,True,641943,656849,Joshua Palacios,David Peterson,0,0,0,38a45cf0-1178-49d8-bc85-a063a42b5769,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
23,2023-08-15,716988,Strikeout,strikeout,True,669707,656849,Jared Triolo,David Peterson,0,0,0,de19e7af-d393-422f-a099-a9a9ebdf7928,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
24,2023-08-15,716988,Groundout,field_out,True,664901,663559,Danny Mendick,Bailey Falter,1,1,0,92081b49-516e-43d1-a441-6942cc21caa4,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.63,-1.91,-0.85,-0.8,90.7,90.7,84.5,76.5,0.288,0.333,0.305,0.273,0.267,0.024,3.65,85.0,0.0,,,,,,,,,,,,,,
25,2023-08-15,716988,Walk,walk,False,641796,663559,Tim Locastro,Bailey Falter,1,0,0,04a46e17-a86f-450d-9ec8-1533875fd206,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.63,-1.91,-0.85,-0.8,90.7,90.7,84.5,76.5,0.288,0.333,0.305,0.273,0.267,0.024,3.65,85.0,0.0,,,,,,,,,,,,,,
26,2023-08-15,716988,Single,single,False,607043,663559,Brandon Nimmo,Bailey Falter,0,0,1,2e4ab94f-c445-4cf5-a15d-60a3ac0a8def,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.63,-1.91,-0.85,-0.8,90.7,90.7,84.5,76.5,0.288,0.333,0.305,0.273,0.267,0.024,3.65,85.0,0.0,,,,,,,,,,,,,,
27,2023-08-15,716988,Strikeout,strikeout,True,596019,663559,Francisco Lindor,Bailey Falter,0,0,0,bc6791ab-67da-4653-811a-fdc51ff336fc,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.63,-1.91,-0.85,-0.8,90.7,90.7,84.5,76.5,0.288,0.333,0.305,0.273,0.267,0.024,3.65,85.0,0.0,,,,,,,,,,,,,,
28,2023-08-15,716988,Strikeout,strikeout,True,624413,663559,Pete Alonso,Bailey Falter,0,0,0,f7f93964-d8cf-4c9d-bc46-3726a66da0f0,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.63,-1.91,-0.85,-0.8,90.7,90.7,84.5,76.5,0.288,0.333,0.305,0.273,0.267,0.024,3.65,85.0,0.0,,,,,,,,,,,,,,
29,2023-08-15,716988,Walk,walk,False,641511,656849,Jason Delay,David Peterson,1,0,0,02ffa730-f3f4-4786-aa7a-8ae275357743,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
30,2023-08-15,716988,Strikeout,strikeout,True,663647,656849,Ke'Bryan Hayes,David Peterson,0,0,0,c60f73eb-a8c6-4751-8f76-405e08d3493a,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
31,2023-08-15,716988,Forceout,force_out,True,668804,656849,Bryan Reynolds,David Peterson,1,1,1,d25badae-f040-40ee-a098-6151a3feec0c,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,5.03,4.96,111.0,97.0,90.0,94.0,0.727,10.38,4.05,10.05,1.3,2.18,0.256,0.42200000000000004,0.13,0.33799999999999997,0.37799999999999995,85.3,84.0,97.0,93.0,89.0,97.0,99.0,76.0,95.0,87.0,97.0,97.0,95.0,105.0,99.0,102.0,0.253,0.273,0.19699999999999998,0.08800000000000001,0.18899999999999997,-0.83,0.66,-2.58,2.63,-1.35,92.7,91.5,85.3,78.6,0.268,0.314,0.287,0.325,0.2,,,,,,,,,,,,,,,,,,
32,2023-08-15,716988,Strikeout,strikeout,True,457705,676130,Andrew McCutchen,José Buttó,0,0,0,651c236c-028f-4612-926e-d939c8fb83b7,676130.0,josebutto,Buttó,Right,José Buttó,3.64,3.9,42.0,96.0,97.0,94.0,0.745,8.14,4.93,7.07,0.64,1.07,0.161,0.45799999999999996,0.161,0.314,0.364,85.5,83.0,96.0,92.0,76.0,88.0,94.0,101.0,96.0,94.0,86.0,86.0,79.0,109.0,104.0,106.0,0.055999999999999994,0.509,0.151,0.055,0.22899999999999998,1.65,4.53,1.11,1.56,-2.44,93.8,92.9,86.2,80.0,0.154,0.231,0.174,0.316,0.2,,,,,,,,,,,,,,,,,,
33,2023-08-15,716988,Single,single,False,682626,663559,Francisco Alvarez,Bailey Falter,0,0,0,706676d3-20f3-423a-8d08-414dd193e31d,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.63,-1.91,-0.85,-0.8,90.7,90.7,84.5,76.5,0.288,0.333,0.305,0.273,0.267,0.024,3.65,85.0,0.0,,,,,,,,,,,,,,
34,2023-08-15,716988,Strikeout,strikeout,True,643446,663559,Jeff McNeil,Bailey Falter,0,0,0,3f31f8ae-54d0-420e-bec7-3cb779d7d52e,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,77.0,105.0,100.0,0.07200000000000001,0.444,0.18899999999999997,0.225,0.046,-0.08,-1.63,-1.91,-0.85,-0.8,90.7,90.7,84.5,76.5,0.288,0.333,0.305,0.273,0.267,0.024,3.65,85.0,0.0,,,,,,,,,,,,,,
