,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,CU_ba,CH_ba,FF_ba,SI_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,SL%,wFC/C,wFS/C,wSL/C,vFC,vFS,vSL,SL_ba,FC_ba,FS_ba,ST_ba
0,2023-06-10,717825,Flyout,field_out,True,657077,593334,Alex Verdugo,Domingo Germán,0,0,0,59e18c48-113b-4a72-bd77-669e270fc6e4,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-10,717825,Strikeout,strikeout,True,807799,593334,Masataka Yoshida,Domingo Germán,0,0,0,d123b26e-f39f-446b-ae12-4c544c9ce759,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-10,717825,Single,single,False,457759,593334,Justin Turner,Domingo Germán,0,0,0,a55acda7-1b0c-4210-a2bc-c77a0346b6db,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-10,717825,Strikeout,strikeout,True,646240,593334,Rafael Devers,Domingo Germán,0,0,0,fd183feb-968d-43de-a278-46245659ce42,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-10,717825,Groundout,field_out,True,650402,656557,Gleyber Torres,Tanner Houck,0,0,0,e06c20fe-2b44-41f9-bd6a-e87501bdeb20,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,111.0,102.0,101.0,0.295,0.099,,,-2.8,-0.38,,,93.9,93.4,,,,0.325,0.306,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.10800000000000001,0.114,0.38299999999999995,0.73,-1.52,0.98,91.3,87.6,83.9,0.178,0.229,0.31,
5,2023-06-10,717825,Strikeout,strikeout,True,518626,656557,Josh Donaldson,Tanner Houck,0,0,0,8006424e-6829-4b67-a0b9-245cb0f058c7,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,111.0,102.0,101.0,0.295,0.099,,,-2.8,-0.38,,,93.9,93.4,,,,0.325,0.306,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.10800000000000001,0.114,0.38299999999999995,0.73,-1.52,0.98,91.3,87.6,83.9,0.178,0.229,0.31,
6,2023-06-10,717825,Strikeout,strikeout,True,641432,656557,Willie Calhoun,Tanner Houck,0,0,0,35bdb83b-8657-4254-abf7-9a9df91feaf0,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,111.0,102.0,101.0,0.295,0.099,,,-2.8,-0.38,,,93.9,93.4,,,,0.325,0.306,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.10800000000000001,0.114,0.38299999999999995,0.73,-1.52,0.98,91.3,87.6,83.9,0.178,0.229,0.31,
7,2023-06-10,717825,Pop Out,field_out,True,594807,593334,Adam Duvall,Domingo Germán,0,0,0,0f57f7ff-f0bb-481c-a7cc-cb1a539e9ca5,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,
8,2023-06-10,717825,Walk,walk,False,671213,593334,Triston Casas,Domingo Germán,0,0,0,6d0a8a38-7a1e-4c2a-b07a-c227c6f81e6d,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,
9,2023-06-10,717825,Lineout,field_out,True,624414,593334,Christian Arroyo,Domingo Germán,0,0,0,1bd62e3a-e8ba-423a-a082-321dcd7b667b,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,
10,2023-06-10,717825,Double,double,False,624512,593334,Reese McGuire,Domingo Germán,0,0,1,cb7ac494-b999-46d5-9818-0fdf49112bd3,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-10,717825,Lineout,field_out,True,571771,593334,Enrique Hernández,Domingo Germán,0,0,0,001ed3b6-3d91-4c96-b84a-b427e538416d,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-10,717825,Flyout,field_out,True,519317,656557,Giancarlo Stanton,Tanner Houck,1,1,0,f29fb8a2-7d78-4fa9-b18e-b36a0736df2f,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,111.0,102.0,101.0,0.295,0.099,,,-2.8,-0.38,,,93.9,93.4,,,,0.325,0.306,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.10800000000000001,0.114,0.38299999999999995,0.73,-1.52,0.98,91.3,87.6,83.9,0.178,0.229,0.31,
13,2023-06-10,717825,Strikeout,strikeout,True,641343,656557,Jake Bauers,Tanner Houck,0,0,0,453c9e8b-04ae-4a74-a54d-8f9bdf40cfb0,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,111.0,102.0,101.0,0.295,0.099,,,-2.8,-0.38,,,93.9,93.4,,,,0.325,0.306,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.10800000000000001,0.114,0.38299999999999995,0.73,-1.52,0.98,91.3,87.6,83.9,0.178,0.229,0.31,
14,2023-06-10,717825,Groundout,field_out,True,518934,656557,DJ LeMahieu,Tanner Houck,0,0,0,3eaaef6a-324f-485f-ac6b-090cba8fa9f8,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,111.0,102.0,101.0,0.295,0.099,,,-2.8,-0.38,,,93.9,93.4,,,,0.325,0.306,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.10800000000000001,0.114,0.38299999999999995,0.73,-1.52,0.98,91.3,87.6,83.9,0.178,0.229,0.31,
15,2023-06-10,717825,Groundout,field_out,True,657077,593334,Alex Verdugo,Domingo Germán,1,0,0,a3c173ca-93e4-4bbc-be52-ab433717b5ba,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-10,717825,Flyout,field_out,True,807799,593334,Masataka Yoshida,Domingo Germán,1,0,0,724e7c6d-3bfc-4334-ace5-fcf663e371bb,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-10,717825,Single,single,False,457759,593334,Justin Turner,Domingo Germán,1,0,0,2e989354-b0a4-42f8-933d-12a1170b23d9,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,
18,2023-06-10,717825,Flyout,field_out,True,646240,593334,Rafael Devers,Domingo Germán,1,0,1,90a365ea-92fd-4328-ab9f-4a3fef9d62d0,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,94.0,102.0,104.0,89.0,100.0,97.0,82.0,95.0,87.0,0.105,0.27699999999999997,0.409,0.209,-1.75,0.95,1.5,1.01,92.3,92.4,82.9,0.174,0.2,0.321,0.15,,,,,,,,,,,,,,,,,,,,,,
19,2023-06-10,717825,Strikeout,strikeout,True,641856,656557,Billy McKinney,Tanner Houck,0,0,0,b043a2e4-936b-4813-b6ed-3d8177edb725,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,111.0,102.0,101.0,0.295,0.099,,,-2.8,-0.38,,,93.9,93.4,,,,0.325,0.306,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.10800000000000001,0.114,0.38299999999999995,0.73,-1.52,0.98,91.3,87.6,83.9,0.178,0.229,0.31,
20,2023-06-10,717825,Strikeout,strikeout,True,543309,656557,Kyle Higashioka,Tanner Houck,0,0,0,c62a736a-e28b-4e33-a5f1-8452c40cd1ad,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,111.0,102.0,101.0,0.295,0.099,,,-2.8,-0.38,,,93.9,93.4,,,,0.325,0.306,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.10800000000000001,0.114,0.38299999999999995,0.73,-1.52,0.98,91.3,87.6,83.9,0.178,0.229,0.31,
21,2023-06-10,717825,Strikeout,strikeout,True,683011,656557,Anthony Volpe,Tanner Houck,0,0,0,77c9e245-cab3-4f73-8dcd-a03989c4e90f,656557.0,tannerhouck,Houck,Right,Tanner Houck,5.01,4.21,106.0,100.0,101.0,100.0,0.727,8.41,3.48,8.83,1.19,1.92,0.151,0.489,0.12300000000000001,0.353,0.418,,,,,,,,95.0,96.0,88.0,111.0,102.0,101.0,0.295,0.099,,,-2.8,-0.38,,,93.9,93.4,,,,0.325,0.306,113.0,99.0,107.0,80.0,100.0,92.0,67.0,105.0,92.0,0.10800000000000001,0.114,0.38299999999999995,0.73,-1.52,0.98,91.3,87.6,83.9,0.178,0.229,0.31,
