,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,CH_ba,SI_ba,FF_ba,ST_ba,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba
10,2023-04-02,718747,Groundout,field_out,True,573262,666745,Mike Yastrzemski,Jhony Brito,1,0,0,75e426e6-1d90-498d-b1ed-f390b8969724,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,,,
11,2023-04-02,718747,Strikeout,strikeout,True,681584,666745,David Villar,Jhony Brito,0,0,0,e7fd1a21-daf3-4604-83f5-35ccd20f9e1e,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,,,
12,2023-04-02,718747,Strikeout,strikeout,True,543063,666745,Brandon Crawford,Jhony Brito,0,0,0,174f7969-78dd-4586-bb87-0f1ae5a5edd0,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,,,
13,2023-04-02,718747,Lineout,field_out,True,643396,548389,Isiah Kiner-Falefa,Ross Stripling,1,0,0,e9af296c-94cc-4626-b9a7-5a6d8be912c8,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
14,2023-04-02,718747,Flyout,field_out,True,543309,548389,Kyle Higashioka,Ross Stripling,0,0,0,185f0b77-8b33-4ef2-a46e-ac9e678c1428,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
15,2023-04-02,718747,Groundout,field_out,True,683011,548389,Anthony Volpe,Ross Stripling,0,0,0,163e53a2-5c70-4c19-a6c8-8f07ce90a1a5,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
16,2023-04-02,718747,Strikeout,strikeout,True,666165,666745,Blake Sabol,Jhony Brito,0,0,0,79e8a51a-3fb9-4f91-96f5-16842b2c09d5,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,,,
17,2023-04-02,718747,Strikeout,strikeout,True,642731,666745,Thairo Estrada,Jhony Brito,0,0,0,7eb51c13-7f5c-48ce-89cd-a5634fa15dcb,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,,,
18,2023-04-02,718747,Strikeout,strikeout,True,664774,666745,LaMonte Wade Jr.,Jhony Brito,0,0,0,daa9ec4a-1400-46ff-bf50-b1ddd75c4172,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,,,
19,2023-04-02,718747,Flyout,field_out,True,650402,548389,Gleyber Torres,Ross Stripling,0,0,0,fae80984-4936-468d-9d48-3626adfbf614,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
20,2023-04-02,718747,Home Run,home_run,False,592450,548389,Aaron Judge,Ross Stripling,0,0,0,85f6b92e-bf27-41a7-b5c2-9e11c1942876,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
21,2023-04-02,718747,Single,single,False,519203,548389,Anthony Rizzo,Ross Stripling,0,0,0,9fee8e34-d172-40c5-b294-be52cac5282d,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
22,2023-04-02,718747,Home Run,home_run,False,519317,548389,Giancarlo Stanton,Ross Stripling,0,0,1,b686049e-eb60-4fc5-8d8a-21b814dd809f,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
23,2023-04-02,718747,Groundout,field_out,True,518626,548389,Josh Donaldson,Ross Stripling,0,0,0,a0f05e49-87f1-4674-b0e5-0bd4f7549b1b,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
24,2023-04-02,718747,Single,single,False,665828,548389,Oswaldo Cabrera,Ross Stripling,1,1,0,55c97e26-fdd1-4420-81d8-73eb50bfa900,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
25,2023-04-02,718747,Groundout,field_out,True,643396,548389,Isiah Kiner-Falefa,Ross Stripling,0,0,0,72e90ba0-9f0d-47b8-b7d7-041cc2d06cb8,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
26,2023-04-02,718747,Walk,walk,False,624424,666745,Michael Conforto,Jhony Brito,0,0,0,dcb09c79-e7b1-4f58-97f7-1383a6c26461,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,,,
27,2023-04-02,718747,Grounded Into DP,grounded_into_double_play,True,605204,666745,J.D. Davis,Jhony Brito,1,1,1,43e7e984-0582-469c-a9a6-a6d12f0bfc60,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,,,
28,2023-04-02,718747,Flyout,field_out,True,592626,666745,Joc Pederson,Jhony Brito,0,0,0,8a126fa7-0b80-418d-b2df-2e1c3c1e5717,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,,,
29,2023-04-02,718747,Home Run,home_run,False,543309,548389,Kyle Higashioka,Ross Stripling,0,0,0,9ca554a9-c802-4460-b4a8-1c6753cab704,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
30,2023-04-02,718747,Flyout,field_out,True,683011,548389,Anthony Volpe,Ross Stripling,0,0,0,1af63974-aa34-4193-be1a-6ae025450570,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
31,2023-04-02,718747,Groundout,field_out,True,650402,548389,Gleyber Torres,Ross Stripling,1,0,0,62a700a6-e7a0-4151-b87a-68b69d575586,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
32,2023-04-02,718747,Groundout,field_out,True,592450,548389,Aaron Judge,Ross Stripling,0,0,0,8864d445-f67f-49f8-8906-9f9adaefabb8,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,94.0,112.0,113.0,59.0,106.0,96.0,47.0,109.0,88.0,97.0,109.0,106.0,0.092,0.26,0.292,0.099,0.248,-0.38,-0.64,0.07,1.22,-2.35,92.5,90.3,87.2,75.9,0.305,0.325,0.275,,0.2,119.0,95.0,102.0,83.0,107.0,102.0,0.009000000000000001,-0.82,85.6,0.274,,,,,,,,,,,,,
33,2023-04-02,718747,Single,single,False,573262,666745,Mike Yastrzemski,Jhony Brito,0,0,0,de2ca99e-aac0-4d02-8546-2f476399efeb,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,,,
34,2023-04-02,718747,Flyout,field_out,True,681584,666745,David Villar,Jhony Brito,1,0,0,a80ec3c3-0cda-42b0-96f5-4f23fe4cad3a,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,,,
35,2023-04-02,718747,Flyout,field_out,True,543063,666745,Brandon Crawford,Jhony Brito,1,0,0,a3ebb293-4703-4aed-ba1c-82d99ce2c177,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,,,
