,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vSL,FF_ba,ST_ba,CH_ba,FC_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,CU_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba
0,2023-07-24,717277,Groundout,field_out,True,672580,671106,Maikel Garcia,Logan Allen,1,0,0,176f7f2b-995d-441f-a919-5684e19cb2e2,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-24,717277,Double,double,False,677951,671106,Bobby Witt Jr.,Logan Allen,0,0,0,a9c0150d-d3b8-4510-be50-f3bfd7c4ef50,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-24,717277,Flyout,field_out,True,669004,671106,MJ Melendez,Logan Allen,0,0,1,d10600b1-e9ef-405d-afa8-7881cc8e6139,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-24,717277,Strikeout,strikeout,True,521692,671106,Salvador Perez,Logan Allen,0,0,0,f643cdaa-8d3c-470a-93dd-29ba0d5371f2,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-24,717277,Field Error,field_error,False,680757,642232,Steven Kwan,Ryan Yarbrough,1,0,0,cd3fcd32-4d3e-4dc6-b9b3-70a31593d940,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,,,,77.0,106.0,93.0,0.308,0.248,,0.182,0.59,1.48,,-2.4,87.0,84.2,,0.283,,0.329,0.289,,102.0,98.0,108.0,76.0,108.0,89.0,0.002,0.26,1.21,-0.24,88.2,71.9,0.208,,,,,,,,,,,,,,
5,2023-07-24,717277,Single,single,False,642708,642232,Amed Rosario,Ryan Yarbrough,0,0,1,253aeafb-857a-4075-8d9b-2f4386c6fd68,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,,,,77.0,106.0,93.0,0.308,0.248,,0.182,0.59,1.48,,-2.4,87.0,84.2,,0.283,,0.329,0.289,,102.0,98.0,108.0,76.0,108.0,89.0,0.002,0.26,1.21,-0.24,88.2,71.9,0.208,,,,,,,,,,,,,,
6,2023-07-24,717277,Flyout,field_out,True,608070,642232,José Ramírez,Ryan Yarbrough,1,1,0,46151574-14ed-40b7-a1fd-715d44c4e296,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,,,,77.0,106.0,93.0,0.308,0.248,,0.182,0.59,1.48,,-2.4,87.0,84.2,,0.283,,0.329,0.289,,102.0,98.0,108.0,76.0,108.0,89.0,0.002,0.26,1.21,-0.24,88.2,71.9,0.208,,,,,,,,,,,,,,
7,2023-07-24,717277,Flyout,field_out,True,647304,642232,Josh Naylor,Ryan Yarbrough,0,0,0,b2a455b4-192c-44c6-97d6-ac010b926062,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,,,,77.0,106.0,93.0,0.308,0.248,,0.182,0.59,1.48,,-2.4,87.0,84.2,,0.283,,0.329,0.289,,102.0,98.0,108.0,76.0,108.0,89.0,0.002,0.26,1.21,-0.24,88.2,71.9,0.208,,,,,,,,,,,,,,
8,2023-07-24,717277,Flyout,field_out,True,605137,642232,Josh Bell,Ryan Yarbrough,0,0,0,2503c39e-5dc7-4840-b3b1-04f33547036a,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,4.52,4.39,89.2,105.0,79.0,97.0,0.794,6.72,1.41,9.64,1.3,0.95,0.267,0.358,0.21899999999999997,0.285,0.444,78.5,61.0,105.0,94.0,,,,,,,77.0,106.0,93.0,0.308,0.248,,0.182,0.59,1.48,,-2.4,87.0,84.2,,0.283,,0.329,0.289,,102.0,98.0,108.0,76.0,108.0,89.0,0.002,0.26,1.21,-0.24,88.2,71.9,0.208,,,,,,,,,,,,,,
9,2023-07-24,717277,Field Error,field_error,False,622110,671106,Matt Duffy,Logan Allen,1,1,0,205feddd-d3a6-4ae7-9857-0aed6c54a148,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,3.81,4.42,125.1,102.0,86.0,100.0,0.773,8.55,3.45,9.12,1.15,1.17,0.247,0.43200000000000005,0.155,0.337,0.414,82.7,60.0,104.0,105.0,82.0,101.0,95.0,108.0,98.0,101.0,110.0,97.0,98.0,0.451,0.08900000000000001,0.247,0.213,-0.12,-2.1,-0.74,1.49,91.4,86.3,79.3,0.257,0.263,0.191,0.462,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
