,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,SV_ba,CH_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,SL%,KC%,wSI/C,wSL/C,wKC/C,vSI,vSL,vKC,SL_ba,CU_ba,SI_ba,ST_ba
0,2023-04-04,718703,Groundout,field_out,True,595777,628711,Jurickson Profar,Julio Urías,1,0,0,46bac4ca-d2e1-4140-99eb-40e4534fcfa3,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-04,718703,Double,double,False,602074,628711,Yonathan Daza,Julio Urías,0,0,0,dab1692b-a66b-446d-b43e-2552782a75d2,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-04,718703,Strikeout,strikeout,True,592178,628711,Kris Bryant,Julio Urías,0,0,0,b58c2f9f-a126-403d-b2ab-6d7f60178f4b,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-04,718703,Pop Out,field_out,True,543068,628711,C.J. Cron,Julio Urías,0,0,0,66bbcd44-0d65-417a-bc1e-8efc67aec29a,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-04,718703,Single,single,False,605141,608566,Mookie Betts,Germán Márquez,1,0,0,ff938bf4-8a8b-4c62-aeee-776856f6cc2f,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,,,,79.0,106.0,97.0,,,,0.342,,,0.013000000000000001,-1.46,,,0.49,95.7,,,0.348,,,,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.249,0.17600000000000002,-1.84,2.84,-0.42,94.8,88.5,86.4,0.158,0.167,0.357,
5,2023-04-04,718703,Flyout,field_out,True,518692,608566,Freddie Freeman,Germán Márquez,0,0,0,c5fda1ce-8b14-4df4-9095-2522cca31724,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,,,,79.0,106.0,97.0,,,,0.342,,,0.013000000000000001,-1.46,,,0.49,95.7,,,0.348,,,,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.249,0.17600000000000002,-1.84,2.84,-0.42,94.8,88.5,86.4,0.158,0.167,0.357,
6,2023-04-04,718703,Home Run,home_run,False,669257,608566,Will Smith,Germán Márquez,0,0,1,4718ce77-4368-4ef5-bbf3-fae958fd1bb3,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,,,,79.0,106.0,97.0,,,,0.342,,,0.013000000000000001,-1.46,,,0.49,95.7,,,0.348,,,,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.249,0.17600000000000002,-1.84,2.84,-0.42,94.8,88.5,86.4,0.158,0.167,0.357,
7,2023-04-04,718703,Single,single,False,571970,608566,Max Muncy,Germán Márquez,1,0,0,33565c07-ca0e-4783-9d5f-8d110b0506b1,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,,,,79.0,106.0,97.0,,,,0.342,,,0.013000000000000001,-1.46,,,0.49,95.7,,,0.348,,,,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.249,0.17600000000000002,-1.84,2.84,-0.42,94.8,88.5,86.4,0.158,0.167,0.357,
8,2023-04-04,718703,Grounded Into DP,grounded_into_double_play,True,502110,608566,J.D. Martinez,Germán Márquez,1,0,1,b8d49135-64ba-4876-b04d-1f0cedf3f4e7,608566.0,germanmarquez,Márquez,Right,Germán Márquez,4.95,4.83,20.0,101.0,95.0,100.0,0.777,7.65,1.35,8.55,1.8,1.56,0.276,0.466,0.052000000000000005,0.414,0.45,85.8,97.0,88.0,103.0,,,,79.0,106.0,97.0,,,,0.342,,,0.013000000000000001,-1.46,,,0.49,95.7,,,0.348,,,,72.0,103.0,99.0,106.0,91.0,97.0,139.0,104.0,110.0,0.21899999999999997,0.249,0.17600000000000002,-1.84,2.84,-0.42,94.8,88.5,86.4,0.158,0.167,0.357,
9,2023-04-04,718703,Flyout,field_out,True,660707,628711,Elehuris Montero,Julio Urías,0,0,0,92ea0126-c357-41ff-8f00-5b7ea56fc908,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,,,,,,,
