,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,CH_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba,ST_ba,vSC (sc),SC%,wSC/C,SC_ba
0,2023-05-06,718279,Flyout,field_out,True,605141,605483,Mookie Betts,Blake Snell,0,0,0,096718d3-9295-4dfd-83b0-d1719c434407,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,
1,2023-05-06,718279,Flyout,field_out,True,518692,605483,Freddie Freeman,Blake Snell,0,0,0,996258b9-14e5-4c1b-a806-900485289107,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,
2,2023-05-06,718279,Lineout,field_out,True,669257,605483,Will Smith,Blake Snell,1,1,0,f31185a1-391e-4fd4-b1cf-bb1acb7793f2,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,
3,2023-05-06,718279,Flyout,field_out,True,665487,669160,Fernando Tatis Jr.,Dustin May,1,1,0,f4c54ffe-0ddf-4479-900f-7c346e90c9af,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,,,,0.26899999999999996,,0.203,0.045,0.48,,0.6,2.6,97.3,,86.3,0.22,0.167,0.1,,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.14800000000000002,3.03,3.59,93.0,96.6,0.161,0.161,,,,,
4,2023-05-06,718279,Flyout,field_out,True,592518,669160,Manny Machado,Dustin May,0,0,0,149b89b7-f88a-47c7-980b-eb836edc6040,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,,,,0.26899999999999996,,0.203,0.045,0.48,,0.6,2.6,97.3,,86.3,0.22,0.167,0.1,,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.14800000000000002,3.03,3.59,93.0,96.6,0.161,0.161,,,,,
5,2023-05-06,718279,Strikeout,strikeout,True,665742,669160,Juan Soto,Dustin May,0,0,0,75a8d71e-014f-42f3-bb4d-1e6db8fb2c7e,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,,,,0.26899999999999996,,0.203,0.045,0.48,,0.6,2.6,97.3,,86.3,0.22,0.167,0.1,,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.14800000000000002,3.03,3.59,93.0,96.6,0.161,0.161,,,,,
6,2023-05-06,718279,Flyout,field_out,True,621035,605483,Chris Taylor,Blake Snell,0,0,0,f6c9f287-8e8e-48dc-8150-1542b0828f86,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,
7,2023-05-06,718279,Strikeout,strikeout,True,571970,605483,Max Muncy,Blake Snell,0,0,0,c2a3aef3-e026-46f4-a057-6454ac0d6c20,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,
8,2023-05-06,718279,Strikeout,strikeout,True,678246,605483,Miguel Vargas,Blake Snell,0,0,0,4f2d54aa-955d-4af1-80c1-32dff6f6f0f0,605483.0,blakesnell,Snell,Left,Blake Snell,2.25,3.77,180.0,95.0,107.0,100.0,0.642,11.7,4.95,5.75,0.75,1.3,0.262,0.38799999999999996,0.168,0.309,0.326,86.7,72.0,103.0,106.0,106.0,102.0,110.0,120.0,91.0,96.0,107.0,91.0,94.0,0.486,0.131,0.198,0.184,0.07,0.68,2.55,2.65,95.5,88.4,81.0,0.255,0.079,0.185,0.123,,,,,,,,,,,,,,,,,,,
9,2023-05-06,718279,Single,single,False,593428,669160,Xander Bogaerts,Dustin May,1,0,0,b4eed496-23e0-46fd-9314-d8db246d7955,669160.0,dustinmay,May,Right,Dustin May,2.63,3.4,48.0,103.0,120.0,109.0,0.872,6.38,3.0,5.44,0.19,1.3,0.252,0.43,0.156,0.244,0.45899999999999996,90.9,66.0,93.0,97.0,149.0,102.0,118.0,117.0,103.0,106.0,,,,0.26899999999999996,,0.203,0.045,0.48,,0.6,2.6,97.3,,86.3,0.22,0.167,0.1,,117.0,102.0,108.0,113.0,111.0,107.0,0.335,0.14800000000000002,3.03,3.59,93.0,96.6,0.161,0.161,,,,,
