,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vSI,vSL,FC_ba,SL_ba,SI_ba,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,KC%,wFA/C,wFS/C,wKC/C,vFA,vFS,vKC,CH_ba,FF_ba,CU_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2023-07-19,717342,Groundout,field_out,True,592626,668933,Joc Pederson,Graham Ashcraft,0,0,0,e76344a8-0f84-491d-ae30-04bb44bd1851,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-19,717342,Groundout,field_out,True,573262,668933,Mike Yastrzemski,Graham Ashcraft,1,0,0,1ed0e7a5-9d77-4848-a2a5-f9922e00092d,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-19,717342,Single,single,False,527038,668933,Wilmer Flores,Graham Ashcraft,0,0,0,6fbb2f11-5b61-4d97-b769-6cdc429c5099,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-19,717342,Strikeout,strikeout,True,624424,668933,Michael Conforto,Graham Ashcraft,0,0,0,635d4cce-35a6-4512-823a-ea8681087e61,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-19,717342,Groundout,field_out,True,682829,548389,Elly De La Cruz,Ross Stripling,0,0,0,0aa55420-ab3f-41ad-90fb-9600eb10b8b9,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,47.0,109.0,88.0,97.0,109.0,106.0,,,,0.092,,0.292,0.248,,-0.64,0.07,-2.35,,90.3,87.2,,0.274,0.325,94.0,112.0,113.0,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.305,0.275,0.2,,,,,,,
5,2023-07-19,717342,Groundout,field_out,True,670770,548389,TJ Friedl,Ross Stripling,0,0,0,8067adc8-3fa3-4eb0-ae16-5876bc553ef8,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,47.0,109.0,88.0,97.0,109.0,106.0,,,,0.092,,0.292,0.248,,-0.64,0.07,-2.35,,90.3,87.2,,0.274,0.325,94.0,112.0,113.0,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.305,0.275,0.2,,,,,,,
6,2023-07-19,717342,Groundout,field_out,True,680574,548389,Matt McLain,Ross Stripling,0,0,0,078bde3d-97b2-41aa-895f-eed08b59c253,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,47.0,109.0,88.0,97.0,109.0,106.0,,,,0.092,,0.292,0.248,,-0.64,0.07,-2.35,,90.3,87.2,,0.274,0.325,94.0,112.0,113.0,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.305,0.275,0.2,,,,,,,
7,2023-07-19,717342,Double,double,False,682641,668933,Luis Matos,Graham Ashcraft,1,0,0,2b5e5579-472c-44d6-8f0d-8523ec354428,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-07-19,717342,Single,single,False,666165,668933,Blake Sabol,Graham Ashcraft,0,0,1,6f7440a4-df3f-4803-8200-8e137e5e3a62,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-19,717342,Strikeout,strikeout,True,681584,668933,David Villar,Graham Ashcraft,0,0,0,ee9758c8-aaa0-41bc-82dd-452da90d5b43,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-07-19,717342,Strikeout Double Play,strikeout_double_play,True,689172,668933,Brett Wisely,Graham Ashcraft,0,0,1,ec104e14-ff22-4e3b-bbec-c005d6d8b079,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,57.0,90.0,82.0,166.0,102.0,114.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.373,0.0,0.15,-1.17,-0.37,-25.75,95.8,96.5,88.3,0.292,0.221,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-19,717342,Groundout,field_out,True,641584,548389,Jake Fraley,Ross Stripling,1,0,0,90dfb88c-014c-4559-b4b8-63efb046fb46,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,47.0,109.0,88.0,97.0,109.0,106.0,,,,0.092,,0.292,0.248,,-0.64,0.07,-2.35,,90.3,87.2,,0.274,0.325,94.0,112.0,113.0,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.305,0.275,0.2,,,,,,,
12,2023-07-19,717342,Groundout,field_out,True,668715,548389,Spencer Steer,Ross Stripling,0,0,0,0380e6e3-5d62-4887-8aa3-a07cfa286c26,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,47.0,109.0,88.0,97.0,109.0,106.0,,,,0.092,,0.292,0.248,,-0.64,0.07,-2.35,,90.3,87.2,,0.274,0.325,94.0,112.0,113.0,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.305,0.275,0.2,,,,,,,
13,2023-07-19,717342,Groundout,field_out,True,458015,548389,Joey Votto,Ross Stripling,1,0,0,ff71b222-867b-4ee5-8bb6-b41fce9823c5,548389.0,rossstripling,Stripling,Right,Ross Stripling,5.36,5.59,89.0,108.0,84.0,103.0,0.785,7.08,1.62,10.52,2.02,1.42,0.195,0.39899999999999997,0.15,0.32799999999999996,0.433,83.7,47.0,109.0,88.0,97.0,109.0,106.0,,,,0.092,,0.292,0.248,,-0.64,0.07,-2.35,,90.3,87.2,,0.274,0.325,94.0,112.0,113.0,59.0,106.0,96.0,119.0,95.0,102.0,83.0,107.0,102.0,0.26,0.009000000000000001,0.099,-0.38,-0.82,1.22,92.5,85.6,75.9,0.305,0.275,0.2,,,,,,,
