,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,CH_ba,SL_ba,SI_ba,CU_ba,ST_ba
0,2023-08-29,716795,Flyout,field_out,True,518934,669373,DJ LeMahieu,Tarik Skubal,0,0,0,54bf8520-414a-404d-befa-944a87423176,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,
1,2023-08-29,716795,Strikeout,strikeout,True,592450,669373,Aaron Judge,Tarik Skubal,0,0,0,5f88ddb4-363e-4bfa-b74d-b8340defedc2,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,
2,2023-08-29,716795,Home Run,home_run,False,650402,669373,Gleyber Torres,Tarik Skubal,1,1,0,ea635b34-c42f-4018-90ed-26cd75af0f24,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,
3,2023-08-29,716795,Strikeout,strikeout,True,519317,669373,Giancarlo Stanton,Tarik Skubal,0,0,0,5629f071-ee36-4b4a-989f-23d8c70ad148,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,
4,2023-08-29,716795,Strikeout,strikeout,True,668731,650633,Akil Baddoo,Michael King,0,0,0,55326bd0-89a8-4e0e-9290-37d98466ff50,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,,,,0.335,0.22699999999999998,0.293,,0.145,1.4,1.26,-0.8,,3.43,94.7,94.0,81.8,,0.2,0.104,,0.273,,0.264
5,2023-08-29,716795,Groundout,field_out,True,682985,650633,Riley Greene,Michael King,0,0,0,3e9890d4-16c7-47ab-bb60-02bda8d9d8b1,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,,,,0.335,0.22699999999999998,0.293,,0.145,1.4,1.26,-0.8,,3.43,94.7,94.0,81.8,,0.2,0.104,,0.273,,0.264
6,2023-08-29,716795,Strikeout,strikeout,True,679529,650633,Spencer Torkelson,Michael King,0,0,0,7fc29fbc-1383-48a6-9f07-787fa4ea0a2d,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,,,,0.335,0.22699999999999998,0.293,,0.145,1.4,1.26,-0.8,,3.43,94.7,94.0,81.8,,0.2,0.104,,0.273,,0.264
7,2023-08-29,716795,Strikeout,strikeout,True,683011,669373,Anthony Volpe,Tarik Skubal,0,0,0,22fb6ea3-1b4f-448b-9bc7-3af219ce0ffe,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,
8,2023-08-29,716795,Flyout,field_out,True,664056,669373,Harrison Bader,Tarik Skubal,1,0,0,0b718d69-ef70-49bb-aea3-fac9e4c0d001,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,
9,2023-08-29,716795,Walk,walk,False,677592,669373,Everson Pereira,Tarik Skubal,0,0,0,cdf2e719-9188-494b-b2ad-6c57b0f1e064,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,
