,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba
10,2023-06-25,717622,Double,double,False,677649,543037,Ezequiel Duran,Gerrit Cole,1,0,0,3d7aaad1-e1e0-4f2b-bfb2-19e46f9d89f5,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
11,2023-06-25,717622,Double,double,False,665750,543037,Leody Taveras,Gerrit Cole,1,0,1,1fe04b80-cde1-42e2-8c50-c6f5b3412f5a,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
12,2023-06-25,717622,Strikeout,strikeout,True,543760,543037,Marcus Semien,Gerrit Cole,0,0,1,7e0901ea-d1a5-41bf-b589-8a017ae4c855,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
13,2023-06-25,717622,Flyout,field_out,True,608369,543037,Corey Seager,Gerrit Cole,0,0,0,19e675f4-f82e-45fc-8b6b-eb2452ef5227,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
14,2023-06-25,717622,Walk,walk,False,519317,543135,Giancarlo Stanton,Nathan Eovaldi,0,0,0,cb512197-518c-4852-9ebc-c32177023fc7,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,86.0,98.0,92.0,0.37200000000000005,0.17600000000000002,0.04,,,0.41,1.33,-3.23,,,95.1,90.6,83.9,,0.234,0.303,0.2,0.238,,99.0,104.0,102.0,125.0,101.0,106.0,0.276,0.135,1.26,0.86,87.9,76.0,0.196,,,,,,,,
15,2023-06-25,717622,Double,double,False,641343,543135,Jake Bauers,Nathan Eovaldi,1,0,1,57a2020b-09ac-4694-a913-632456db1b48,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,86.0,98.0,92.0,0.37200000000000005,0.17600000000000002,0.04,,,0.41,1.33,-3.23,,,95.1,90.6,83.9,,0.234,0.303,0.2,0.238,,99.0,104.0,102.0,125.0,101.0,106.0,0.276,0.135,1.26,0.86,87.9,76.0,0.196,,,,,,,,
16,2023-06-25,717622,Double,double,False,518934,543135,DJ LeMahieu,Nathan Eovaldi,0,0,1,fedb354b-9231-4866-82d1-dd50bcd491e4,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,86.0,98.0,92.0,0.37200000000000005,0.17600000000000002,0.04,,,0.41,1.33,-3.23,,,95.1,90.6,83.9,,0.234,0.303,0.2,0.238,,99.0,104.0,102.0,125.0,101.0,106.0,0.276,0.135,1.26,0.86,87.9,76.0,0.196,,,,,,,,
17,2023-06-25,717622,Groundout,field_out,True,641856,543135,Billy McKinney,Nathan Eovaldi,0,0,1,4a27014c-f6e8-45bb-8a0d-2f92a310330e,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,86.0,98.0,92.0,0.37200000000000005,0.17600000000000002,0.04,,,0.41,1.33,-3.23,,,95.1,90.6,83.9,,0.234,0.303,0.2,0.238,,99.0,104.0,102.0,125.0,101.0,106.0,0.276,0.135,1.26,0.86,87.9,76.0,0.196,,,,,,,,
18,2023-06-25,717622,Strikeout,strikeout,True,683011,543135,Anthony Volpe,Nathan Eovaldi,0,0,0,0e3812af-e04e-4c4d-b1b0-462b9d0a3136,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,86.0,98.0,92.0,0.37200000000000005,0.17600000000000002,0.04,,,0.41,1.33,-3.23,,,95.1,90.6,83.9,,0.234,0.303,0.2,0.238,,99.0,104.0,102.0,125.0,101.0,106.0,0.276,0.135,1.26,0.86,87.9,76.0,0.196,,,,,,,,
19,2023-06-25,717622,Groundout,field_out,True,624431,543135,Jose Trevino,Nathan Eovaldi,0,0,0,f4c61fdd-f05a-4454-8ebe-9a27e58814ae,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,86.0,98.0,92.0,0.37200000000000005,0.17600000000000002,0.04,,,0.41,1.33,-3.23,,,95.1,90.6,83.9,,0.234,0.303,0.2,0.238,,99.0,104.0,102.0,125.0,101.0,106.0,0.276,0.135,1.26,0.86,87.9,76.0,0.196,,,,,,,,
20,2023-06-25,717622,Groundout,field_out,True,663993,543037,Nathaniel Lowe,Gerrit Cole,0,0,0,4a9c470c-1a22-449c-b260-b3dc368f136f,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
21,2023-06-25,717622,Strikeout,strikeout,True,666969,543037,Adolis García,Gerrit Cole,0,0,0,700bad52-acf9-4e32-817e-cd63601fa44a,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
22,2023-06-25,717622,Walk,walk,False,673962,543037,Josh Jung,Gerrit Cole,1,0,0,137baeee-9fa6-4955-975d-1bd4e7a81f39,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
23,2023-06-25,717622,Single,single,False,641680,543037,Jonah Heim,Gerrit Cole,1,0,1,db58f91e-098a-41ce-81ef-f51d096a91c9,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
24,2023-06-25,717622,Flyout,field_out,True,543257,543037,Robbie Grossman,Gerrit Cole,1,0,0,a424a077-d182-4568-8568-a2ac9cf8eb45,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
25,2023-06-25,717622,Strikeout,strikeout,True,650402,543135,Gleyber Torres,Nathan Eovaldi,0,0,0,827d9a8a-abc3-4969-9643-ea8a1e5b5222,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,86.0,98.0,92.0,0.37200000000000005,0.17600000000000002,0.04,,,0.41,1.33,-3.23,,,95.1,90.6,83.9,,0.234,0.303,0.2,0.238,,99.0,104.0,102.0,125.0,101.0,106.0,0.276,0.135,1.26,0.86,87.9,76.0,0.196,,,,,,,,
26,2023-06-25,717622,Groundout,field_out,True,664056,543135,Harrison Bader,Nathan Eovaldi,0,0,0,adb5cdab-fc90-40a2-8f3f-36b17b10c5df,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,86.0,98.0,92.0,0.37200000000000005,0.17600000000000002,0.04,,,0.41,1.33,-3.23,,,95.1,90.6,83.9,,0.234,0.303,0.2,0.238,,99.0,104.0,102.0,125.0,101.0,106.0,0.276,0.135,1.26,0.86,87.9,76.0,0.196,,,,,,,,
27,2023-06-25,717622,Groundout,field_out,True,519203,543135,Anthony Rizzo,Nathan Eovaldi,0,0,0,407b0e96-39f4-442a-ba2c-3cccdd04e28e,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,86.0,98.0,92.0,0.37200000000000005,0.17600000000000002,0.04,,,0.41,1.33,-3.23,,,95.1,90.6,83.9,,0.234,0.303,0.2,0.238,,99.0,104.0,102.0,125.0,101.0,106.0,0.276,0.135,1.26,0.86,87.9,76.0,0.196,,,,,,,,
28,2023-06-25,717622,Groundout,field_out,True,677649,543037,Ezequiel Duran,Gerrit Cole,1,0,0,c55c4918-ecce-4dc1-afea-b1a76a4be07b,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
29,2023-06-25,717622,Single,single,False,665750,543037,Leody Taveras,Gerrit Cole,0,0,0,cc736367-1c03-4b40-8da9-4106ba6aa9b6,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
30,2023-06-25,717622,Flyout,field_out,True,543760,543037,Marcus Semien,Gerrit Cole,1,1,1,12adba90-b7e0-4a3e-826e-ff6ae04cc12d,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
31,2023-06-25,717622,Strikeout,strikeout,True,519317,543135,Giancarlo Stanton,Nathan Eovaldi,0,0,0,d1aef77f-30fa-4ae4-8bb2-4d5185223c40,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,86.0,98.0,92.0,0.37200000000000005,0.17600000000000002,0.04,,,0.41,1.33,-3.23,,,95.1,90.6,83.9,,0.234,0.303,0.2,0.238,,99.0,104.0,102.0,125.0,101.0,106.0,0.276,0.135,1.26,0.86,87.9,76.0,0.196,,,,,,,,
32,2023-06-25,717622,Walk,walk,False,641343,543135,Jake Bauers,Nathan Eovaldi,0,0,0,bf9700f0-e3aa-477a-abc9-a16350a1669f,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,86.0,98.0,92.0,0.37200000000000005,0.17600000000000002,0.04,,,0.41,1.33,-3.23,,,95.1,90.6,83.9,,0.234,0.303,0.2,0.238,,99.0,104.0,102.0,125.0,101.0,106.0,0.276,0.135,1.26,0.86,87.9,76.0,0.196,,,,,,,,
33,2023-06-25,717622,Grounded Into DP,grounded_into_double_play,True,518934,543135,DJ LeMahieu,Nathan Eovaldi,0,0,1,e671b668-a379-4d6a-90f8-d96bf8ed8dcb,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,3.63,3.98,144.0,100.0,101.0,98.0,0.758,8.25,2.94,7.31,0.94,1.59,0.196,0.469,0.14,0.36700000000000005,0.397,,,,,92.0,97.0,93.0,101.0,113.0,109.0,,,,86.0,98.0,92.0,0.37200000000000005,0.17600000000000002,0.04,,,0.41,1.33,-3.23,,,95.1,90.6,83.9,,0.234,0.303,0.2,0.238,,99.0,104.0,102.0,125.0,101.0,106.0,0.276,0.135,1.26,0.86,87.9,76.0,0.196,,,,,,,,
34,2023-06-25,717622,Strikeout,strikeout,True,608369,543037,Corey Seager,Gerrit Cole,0,0,0,c6cf034d-adec-4ab0-af27-39a2919e822c,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
35,2023-06-25,717622,Double,double,False,663993,543037,Nathaniel Lowe,Gerrit Cole,1,0,0,0a7c24de-0f20-4761-abd6-183b2788c0cc,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
36,2023-06-25,717622,Flyout,field_out,True,666969,543037,Adolis García,Gerrit Cole,0,0,0,258fc1de-eacc-4cc3-9cd3-3b3e72902a23,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,
