,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-09-20,716506,Strikeout,strikeout,True,666397,668881,Edouard Julien,Hunter Greene,0,0,0,8f49f461-e619-4163-bb82-6f89ad501ad5,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-20,716506,Strikeout,strikeout,True,593871,668881,Jorge Polanco,Hunter Greene,0,0,0,e2dc86a1-8386-4f88-ad6d-9410d61feecb,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-20,716506,Groundout,field_out,True,456781,668881,Donovan Solano,Hunter Greene,0,0,0,1a0edd03-de65-4d22-ab88-5f4c46cf4200,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-20,716506,Walk,walk,False,663697,641927,Jonathan India,Bailey Ober,1,0,0,cdde953f-734b-48eb-abe0-a228960a3cf2,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.28,0.75,-0.7,1.08,91.3,81.0,0.232,0.255,0.226,100.0,108.0,106.0,0.067,1.44,77.5,0.194,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-20,716506,Pop Out,field_out,True,670770,641927,TJ Friedl,Bailey Ober,0,0,0,64833987-b948-4b71-a324-e7264a9f0c42,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.28,0.75,-0.7,1.08,91.3,81.0,0.232,0.255,0.226,100.0,108.0,106.0,0.067,1.44,77.5,0.194,,,,,,,,,,,,,,,,,,,,,,
5,2023-09-20,716506,Pop Out,field_out,True,668715,641927,Spencer Steer,Bailey Ober,0,0,0,c9002238-dccf-448f-a509-cb29ad211c39,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.28,0.75,-0.7,1.08,91.3,81.0,0.232,0.255,0.226,100.0,108.0,106.0,0.067,1.44,77.5,0.194,,,,,,,,,,,,,,,,,,,,,,
6,2023-09-20,716506,Groundout,field_out,True,641584,641927,Jake Fraley,Bailey Ober,0,0,0,139abaf1-534d-4971-8145-c10335a15e74,641927.0,baileyober,Ober,Right,Bailey Ober,3.43,3.63,144.1,105.0,83.0,101.0,0.7390000000000001,9.1,1.81,7.79,1.37,0.69,0.22,0.435,0.152,0.324,0.41100000000000003,83.7,94.0,106.0,105.0,73.0,107.0,99.0,83.0,99.0,96.0,0.457,0.196,0.28,0.75,-0.7,1.08,91.3,81.0,0.232,0.255,0.226,100.0,108.0,106.0,0.067,1.44,77.5,0.194,,,,,,,,,,,,,,,,,,,,,,
7,2023-09-20,716506,Strikeout,strikeout,True,596146,668881,Max Kepler,Hunter Greene,0,0,0,40e53afa-3dae-4d7c-b7c3-37f1427367f0,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-09-20,716506,Strikeout,strikeout,True,650489,668881,Willi Castro,Hunter Greene,0,0,0,cc6f7907-0caa-4e9d-b967-ba47a9ea017e,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-20,716506,Groundout,field_out,True,571657,668881,Kyle Farmer,Hunter Greene,1,0,0,17ffe6f1-0203-45c7-8a7d-a20870b6475b,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,127.0,103.0,105.0,126.0,104.0,112.0,0.544,0.40399999999999997,0.053,-0.95,0.16,-2.39,98.3,87.3,0.265,0.229,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
