,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,CH_ba,SI_ba,ST_ba,FF_ba,SL_ba,KC%,wKC/C,vKC
17,2023-08-25,716852,Single,single,False,685133,675911,Wade Meckler,Spencer Strider,0,0,0,ebcae875-c2d0-4ccf-9917-930e31dcf676,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
18,2023-08-25,716852,Single,single,False,682641,675911,Luis Matos,Spencer Strider,0,0,1,aff3146a-fb45-4f2f-9ff2-537dd7641d92,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
19,2023-08-25,716852,Strikeout,strikeout,True,664774,675911,LaMonte Wade Jr.,Spencer Strider,0,0,0,3f8b0e92-42cd-4e78-8cea-8c2cfa4b8cd7,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
20,2023-08-25,716852,Lineout,field_out,True,642731,675911,Thairo Estrada,Spencer Strider,0,0,0,29b2f410-b6b5-42d8-8b86-abc0d69f8c8b,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
21,2023-08-25,716852,Single,single,False,671739,657277,Michael Harris II,Logan Webb,0,0,0,5ce335c3-d590-489d-861d-bebb84c3839f,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,
22,2023-08-25,716852,Groundout,field_out,True,663586,657277,Austin Riley,Logan Webb,1,0,1,01740621-5c79-4cae-a8e9-351e75d94caa,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,
23,2023-08-25,716852,Double,double,False,621566,657277,Matt Olson,Logan Webb,1,0,1,35a78d14-5bf5-4a3d-9d61-c73daeb15914,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,
24,2023-08-25,716852,Single,single,False,542303,657277,Marcell Ozuna,Logan Webb,0,0,1,0fdc2b02-a51b-4b39-ae9e-8dc3f5398abc,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,
25,2023-08-25,716852,Grounded Into DP,grounded_into_double_play,True,592696,657277,Eddie Rosario,Logan Webb,1,0,1,9ff9da17-5157-4a6a-89bd-6aadf828bc78,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,
26,2023-08-25,716852,Flyout,field_out,True,527038,675911,Wilmer Flores,Spencer Strider,0,0,0,2011671c-2cdb-4da8-95f0-ad683d3a6391,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
27,2023-08-25,716852,Flyout,field_out,True,592626,675911,Joc Pederson,Spencer Strider,1,0,0,f19f65e7-0527-48ea-9f2c-a50c380b308f,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
28,2023-08-25,716852,Strikeout,strikeout,True,666165,675911,Blake Sabol,Spencer Strider,0,0,0,6aa44ab3-185f-406b-aaf5-7256d5e77f02,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
29,2023-08-25,716852,Groundout,field_out,True,518595,657277,Travis d'Arnaud,Logan Webb,1,1,0,842ce7fc-e0bc-4be4-b375-f26244a67166,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,
30,2023-08-25,716852,Strikeout,strikeout,True,606115,657277,Orlando Arcia,Logan Webb,0,0,0,4f6761b9-3fa3-465c-a361-2679b401a8e8,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,
31,2023-08-25,716852,Groundout,field_out,True,670032,657277,Nicky Lopez,Logan Webb,0,0,0,b8da9a7c-3fe1-4407-896f-85f9db290c3e,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,
32,2023-08-25,716852,Flyout,field_out,True,605204,675911,J.D. Davis,Spencer Strider,1,0,0,099ce53c-3d48-4929-a450-120ebf872950,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
33,2023-08-25,716852,Strikeout,strikeout,True,657557,675911,Paul DeJong,Spencer Strider,0,0,0,80801a9f-c980-4021-85c0-d6d36eceb339,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
34,2023-08-25,716852,Walk,walk,False,685133,675911,Wade Meckler,Spencer Strider,0,0,0,c06eae77-b092-45a0-86b1-9c6e45b01517,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
35,2023-08-25,716852,Strikeout,strikeout,True,682641,675911,Luis Matos,Spencer Strider,0,0,0,cffa4db3-23af-4226-9fef-1f56515be05a,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
36,2023-08-25,716852,Triple,triple,False,660670,657277,Ronald Acuña Jr.,Logan Webb,0,0,0,0ec881ed-9585-42fe-8ab5-548becced5a4,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,
37,2023-08-25,716852,Single,single,False,671739,657277,Michael Harris II,Logan Webb,0,0,1,386eb8e2-f096-4cab-8919-ec995f88e93a,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,
38,2023-08-25,716852,Groundout,field_out,True,663586,657277,Austin Riley,Logan Webb,0,0,1,a4094dfe-26c7-4f46-8361-d58560987bc3,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,
39,2023-08-25,716852,Sac Fly,sac_fly,True,621566,622072,Matt Olson,Alex Wood,0,0,1,784a0a81-d81c-44ae-9398-f85d63fbf347,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,0.292,,0.12,-0.8,-0.33,,91.5,82.4,0.273,0.234,,,0.288,0.001,-5.8,83.6
40,2023-08-25,716852,Flyout,field_out,True,542303,622072,Marcell Ozuna,Alex Wood,0,0,0,76cfd830-be63-43c6-b3fa-473d66922cdd,622072.0,alexwood,Wood,Left,Alex Wood,4.33,4.67,97.2,97.0,87.0,93.0,0.802,6.82,3.87,9.03,0.83,1.23,0.249,0.39299999999999996,0.138,0.285,0.413,85.2,78.0,103.0,99.0,,,,80.0,95.0,88.0,110.0,93.0,95.0,0.446,,0.261,0.292,,0.12,-0.8,-0.33,,91.5,82.4,0.273,0.234,,,0.288,0.001,-5.8,83.6
41,2023-08-25,716852,Pop Out,field_out,True,664774,675911,LaMonte Wade Jr.,Spencer Strider,0,0,0,d03347f8-26b4-4d05-96f8-4150657cab3d,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
42,2023-08-25,716852,Strikeout,strikeout,True,642731,675911,Thairo Estrada,Spencer Strider,0,0,0,9dfb57d3-5723-426f-ac1f-b96477147244,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
43,2023-08-25,716852,Flyout,field_out,True,527038,675911,Wilmer Flores,Spencer Strider,1,1,0,613d9d57-fdf9-4e10-b3b8-20b028b86fa3,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,,,,104.0,103.0,107.0,,0.589,0.33799999999999997,0.073,0.4,,1.67,0.97,97.2,,85.6,0.122,,,0.256,0.154,,,
