,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba,ST_ba,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,KC%,wKC/C,vKC
10,2023-09-08,716673,Walk,walk,False,624415,676092,Cavan Biggio,Collin Snider,0,0,0,c36f08e0-8da4-4253-89d8-71bb8f739059,676092.0,collinsnider,Snider,Right,Collin Snider,4.87,5.41,20.1,95.0,103.0,95.0,0.83,4.87,5.75,10.62,1.33,2.06,0.183,0.563,0.16899999999999998,0.29600000000000004,0.395,90.2,50.0,49.0,53.0,,,,106.0,89.0,88.0,129.0,98.0,110.0,0.106,0.36200000000000004,,0.003,5.8,-0.49,,-3.64,94.8,84.1,,0.111,0.071,,,68.0,96.0,85.0,108.0,99.0,93.0,0.379,0.15,0.09,-4.06,91.6,95.8,0.485,0.214,0.273,,,,,,,,,,,,,
11,2023-09-08,716673,Grounded Into DP,grounded_into_double_play,True,593160,676092,Whit Merrifield,Collin Snider,0,0,1,11a570fe-850b-4202-918f-3ae1485f7f4b,676092.0,collinsnider,Snider,Right,Collin Snider,4.87,5.41,20.1,95.0,103.0,95.0,0.83,4.87,5.75,10.62,1.33,2.06,0.183,0.563,0.16899999999999998,0.29600000000000004,0.395,90.2,50.0,49.0,53.0,,,,106.0,89.0,88.0,129.0,98.0,110.0,0.106,0.36200000000000004,,0.003,5.8,-0.49,,-3.64,94.8,84.1,,0.111,0.071,,,68.0,96.0,85.0,108.0,99.0,93.0,0.379,0.15,0.09,-4.06,91.6,95.8,0.485,0.214,0.273,,,,,,,,,,,,,
12,2023-09-08,716673,Strikeout,strikeout,True,662139,676092,Daulton Varsho,Collin Snider,0,0,0,7617c921-dd8d-47da-9748-1266f26381f1,676092.0,collinsnider,Snider,Right,Collin Snider,4.87,5.41,20.1,95.0,103.0,95.0,0.83,4.87,5.75,10.62,1.33,2.06,0.183,0.563,0.16899999999999998,0.29600000000000004,0.395,90.2,50.0,49.0,53.0,,,,106.0,89.0,88.0,129.0,98.0,110.0,0.106,0.36200000000000004,,0.003,5.8,-0.49,,-3.64,94.8,84.1,,0.111,0.071,,,68.0,96.0,85.0,108.0,99.0,93.0,0.379,0.15,0.09,-4.06,91.6,95.8,0.485,0.214,0.273,,,,,,,,,,,,,
13,2023-09-08,716673,Groundout,field_out,True,679845,579328,Nick Loftin,Yusei Kikuchi,0,0,0,ea35be2b-2e78-4303-8b53-f36e9aaffaeb,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-09-08,716673,Strikeout,strikeout,True,664728,579328,Kyle Isbel,Yusei Kikuchi,0,0,0,03ad887e-8545-4996-9dc0-6ff6193974a1,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-09-08,716673,Home Run,home_run,False,680118,579328,Dairon Blanco,Yusei Kikuchi,1,0,0,1ba254cc-5379-4de4-9c8f-256258db5acb,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-09-08,716673,Groundout,field_out,True,672580,579328,Maikel Garcia,Yusei Kikuchi,1,0,0,037eb12d-68db-44e4-abd3-dadd0b45517b,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-08,716673,Groundout,field_out,True,672386,679525,Alejandro Kirk,Alec Marsh,0,0,0,5c30ff90-87a1-4e5e-874f-3dfbbcc10dc3,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,100.0,97.0,101.0,96.0,91.0,88.0,106.0,91.0,99.0,0.373,0.258,0.149,0.149,-0.89,-1.26,-0.87,-3.65,94.2,86.1,81.1,0.256,0.233,0.263,0.346,98.0,98.0,96.0,,,,0.07200000000000001,,,1.98,,94.1,0.29,,0.208,,,,,,,,,,,,,
18,2023-09-08,716673,Groundout,field_out,True,595281,679525,Kevin Kiermaier,Alec Marsh,0,0,0,79a8a583-6426-4898-a334-9848e52b89a2,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,100.0,97.0,101.0,96.0,91.0,88.0,106.0,91.0,99.0,0.373,0.258,0.149,0.149,-0.89,-1.26,-0.87,-3.65,94.2,86.1,81.1,0.256,0.233,0.263,0.346,98.0,98.0,96.0,,,,0.07200000000000001,,,1.98,,94.1,0.29,,0.208,,,,,,,,,,,,,
19,2023-09-08,716673,Strikeout,strikeout,True,543807,679525,George Springer,Alec Marsh,0,0,0,f3dc3e25-7bc5-47c2-a708-28fcbeb8da89,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,100.0,97.0,101.0,96.0,91.0,88.0,106.0,91.0,99.0,0.373,0.258,0.149,0.149,-0.89,-1.26,-0.87,-3.65,94.2,86.1,81.1,0.256,0.233,0.263,0.346,98.0,98.0,96.0,,,,0.07200000000000001,,,1.98,,94.1,0.29,,0.208,,,,,,,,,,,,,
20,2023-09-08,716673,Strikeout,strikeout,True,677951,579328,Bobby Witt Jr.,Yusei Kikuchi,0,0,0,41677a86-9946-4783-a0d7-9f4c5d24d2be,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-09-08,716673,Single,single,False,521692,579328,Salvador Perez,Yusei Kikuchi,1,0,0,9a7196a2-6e34-48d5-9668-08efcd40b876,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-09-08,716673,Flyout,field_out,True,669004,579328,MJ Melendez,Yusei Kikuchi,1,0,0,05aa5c7a-a3e9-44ca-8639-aa93d3fc4594,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-09-08,716673,Forceout,force_out,True,676369,579328,Nelson Velázquez,Yusei Kikuchi,1,0,1,c949f226-ff1a-4312-9ed7-c134d01ce801,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-09-08,716673,Flyout,field_out,True,666182,679525,Bo Bichette,Alec Marsh,0,0,0,ca47f741-7df2-4877-8bbd-a874070ba7d0,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,100.0,97.0,101.0,96.0,91.0,88.0,106.0,91.0,99.0,0.373,0.258,0.149,0.149,-0.89,-1.26,-0.87,-3.65,94.2,86.1,81.1,0.256,0.233,0.263,0.346,98.0,98.0,96.0,,,,0.07200000000000001,,,1.98,,94.1,0.29,,0.208,,,,,,,,,,,,,
25,2023-09-08,716673,Strikeout,strikeout,True,665489,679525,Vladimir Guerrero Jr.,Alec Marsh,0,0,0,6beb9451-2743-47d4-901d-f8e66aab7474,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,100.0,97.0,101.0,96.0,91.0,88.0,106.0,91.0,99.0,0.373,0.258,0.149,0.149,-0.89,-1.26,-0.87,-3.65,94.2,86.1,81.1,0.256,0.233,0.263,0.346,98.0,98.0,96.0,,,,0.07200000000000001,,,1.98,,94.1,0.29,,0.208,,,,,,,,,,,,,
26,2023-09-08,716673,Double,double,False,676914,679525,Davis Schneider,Alec Marsh,1,0,0,5a0ab6ef-4d57-42fc-add6-34656971dc6e,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,100.0,97.0,101.0,96.0,91.0,88.0,106.0,91.0,99.0,0.373,0.258,0.149,0.149,-0.89,-1.26,-0.87,-3.65,94.2,86.1,81.1,0.256,0.233,0.263,0.346,98.0,98.0,96.0,,,,0.07200000000000001,,,1.98,,94.1,0.29,,0.208,,,,,,,,,,,,,
27,2023-09-08,716673,Strikeout,strikeout,True,624415,679525,Cavan Biggio,Alec Marsh,0,0,0,42b35b07-f6dd-4995-b9ce-c832f061c169,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,100.0,97.0,101.0,96.0,91.0,88.0,106.0,91.0,99.0,0.373,0.258,0.149,0.149,-0.89,-1.26,-0.87,-3.65,94.2,86.1,81.1,0.256,0.233,0.263,0.346,98.0,98.0,96.0,,,,0.07200000000000001,,,1.98,,94.1,0.29,,0.208,,,,,,,,,,,,,
28,2023-09-08,716673,Single,single,False,666023,579328,Freddy Fermin,Yusei Kikuchi,0,0,0,c7d1be8a-22c2-4e54-b557-f12421e54d77,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-09-08,716673,Strikeout,strikeout,True,679845,579328,Nick Loftin,Yusei Kikuchi,0,0,0,f0d7e124-53a3-4f50-8d06-f7698794ef1a,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-09-08,716673,Strikeout,strikeout,True,664728,579328,Kyle Isbel,Yusei Kikuchi,0,0,0,9fff78a5-08d8-426e-806f-9020588719ba,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-09-08,716673,Strikeout,strikeout,True,680118,579328,Dairon Blanco,Yusei Kikuchi,0,0,0,d6de1991-561a-4db4-a043-8e5ba3a6bf41,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,3.86,4.3,167.2,101.0,105.0,102.0,0.748,9.72,2.58,8.86,1.45,1.04,0.289,0.4,0.152,0.36,0.431,88.7,82.0,93.0,83.0,98.0,103.0,105.0,117.0,99.0,102.0,101.0,105.0,108.0,0.451,0.259,0.193,0.09699999999999999,0.05,1.11,0.24,-1.83,95.1,88.7,83.1,0.27,0.225,0.284,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-09-08,716673,Pop Out,field_out,True,593160,679525,Whit Merrifield,Alec Marsh,1,0,0,a7a4109e-3770-4e58-9808-7973c7b1496b,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,100.0,97.0,101.0,96.0,91.0,88.0,106.0,91.0,99.0,0.373,0.258,0.149,0.149,-0.89,-1.26,-0.87,-3.65,94.2,86.1,81.1,0.256,0.233,0.263,0.346,98.0,98.0,96.0,,,,0.07200000000000001,,,1.98,,94.1,0.29,,0.208,,,,,,,,,,,,,
33,2023-09-08,716673,Strikeout,strikeout,True,662139,679525,Daulton Varsho,Alec Marsh,0,0,0,f553f98f-b5f9-4546-869c-dcbca05efb74,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,100.0,97.0,101.0,96.0,91.0,88.0,106.0,91.0,99.0,0.373,0.258,0.149,0.149,-0.89,-1.26,-0.87,-3.65,94.2,86.1,81.1,0.256,0.233,0.263,0.346,98.0,98.0,96.0,,,,0.07200000000000001,,,1.98,,94.1,0.29,,0.208,,,,,,,,,,,,,
34,2023-09-08,716673,Strikeout,strikeout,True,672386,679525,Alejandro Kirk,Alec Marsh,0,0,0,6b31653f-b834-448c-b167-a964786f6fdc,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,100.0,97.0,101.0,96.0,91.0,88.0,106.0,91.0,99.0,0.373,0.258,0.149,0.149,-0.89,-1.26,-0.87,-3.65,94.2,86.1,81.1,0.256,0.233,0.263,0.346,98.0,98.0,96.0,,,,0.07200000000000001,,,1.98,,94.1,0.29,,0.208,,,,,,,,,,,,,
35,2023-09-08,716673,Strikeout,strikeout,True,672580,663855,Maikel Garcia,Jordan Hicks,0,0,0,55de8dcd-1e2d-416b-8ec2-8ecf7d46e720,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,150.0,84.0,110.0,0.10800000000000001,0.233,,,0.15,-0.51,,,100.3,86.8,,0.216,0.4,,,116.0,99.0,99.0,,,,0.643,,,1.06,,100.1,0.259,,0.136,0.016,2.32,91.4,0.0,,,,,,,,,
36,2023-09-08,716673,Walk,walk,False,677951,663855,Bobby Witt Jr.,Jordan Hicks,0,0,0,26b1a311-ae5a-4dab-a958-1272e9e79aa6,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,3.29,3.33,65.2,96.0,128.0,103.0,0.741,11.1,4.39,7.81,0.55,2.65,0.226,0.369,0.22,0.256,0.42100000000000004,,,,,,,,136.0,103.0,107.0,150.0,84.0,110.0,0.10800000000000001,0.233,,,0.15,-0.51,,,100.3,86.8,,0.216,0.4,,,116.0,99.0,99.0,,,,0.643,,,1.06,,100.1,0.259,,0.136,0.016,2.32,91.4,0.0,,,,,,,,,
