,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,SI_ba,CU_ba,CH_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-05-26,718027,Pop Out,field_out,True,664023,668881,Ian Happ,Hunter Greene,1,1,0,45734372-daac-4c61-a86a-3d304dc8852d,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.265,0.229,,,0.304,,,,,,,,,,,,,,,
11,2023-05-26,718027,Flyout,field_out,True,676480,657006,Jose Barrero,Justin Steele,0,0,0,001b809f-ca1d-4f9b-955c-d746a5a928f2,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
12,2023-05-26,718027,Groundout,field_out,True,592200,657006,Curt Casali,Justin Steele,0,0,0,715823e7-06d0-4a80-9954-7c086db97eb6,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
13,2023-05-26,718027,Groundout,field_out,True,663697,657006,Jonathan India,Justin Steele,1,0,0,8fcfa95e-21a5-44e3-802d-bcc4073f44df,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
14,2023-05-26,718027,Strikeout,strikeout,True,641820,668881,Trey Mancini,Hunter Greene,0,0,0,de5ecb0e-2228-4402-ab72-f37be426af2f,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.265,0.229,,,0.304,,,,,,,,,,,,,,,
15,2023-05-26,718027,Groundout,field_out,True,666624,668881,Christopher Morel,Hunter Greene,1,0,0,98883c26-3088-4ef6-a4b6-4f69c9c7627b,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.265,0.229,,,0.304,,,,,,,,,,,,,,,
16,2023-05-26,718027,Strikeout,strikeout,True,670223,668881,Matt Mervis,Hunter Greene,0,0,0,d593b3d4-a168-493a-bc56-2fa90c549adc,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.265,0.229,,,0.304,,,,,,,,,,,,,,,
17,2023-05-26,718027,Groundout,field_out,True,680574,657006,Matt McLain,Justin Steele,0,0,0,02ef2939-508b-4366-922b-1d5f46d770b0,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
18,2023-05-26,718027,Strikeout,strikeout,True,668715,657006,Spencer Steer,Justin Steele,0,0,0,48232469-83ae-4f04-8e6c-ba67e39d7d4e,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
19,2023-05-26,718027,Double,double,False,663886,657006,Tyler Stephenson,Justin Steele,0,0,0,06327b1c-c965-45a1-b963-9b789b92ac30,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
20,2023-05-26,718027,Single,single,False,669222,657006,Nick Senzel,Justin Steele,0,0,1,65feb619-b587-49c2-91ab-0cb98848c1b1,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
21,2023-05-26,718027,Strikeout,strikeout,True,656413,657006,Stuart Fairchild,Justin Steele,0,0,0,03c0afb5-8efa-40db-a77d-9e02279f3ef9,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
22,2023-05-26,718027,Strikeout,strikeout,True,670156,668881,Miles Mastrobuoni,Hunter Greene,0,0,0,353c0d89-3eef-44b4-a865-fc6d8616535a,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.265,0.229,,,0.304,,,,,,,,,,,,,,,
23,2023-05-26,718027,Strikeout,strikeout,True,571466,668881,Tucker Barnhart,Hunter Greene,0,0,0,ea718e1d-f30c-47fb-8177-65afad0287ed,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.265,0.229,,,0.304,,,,,,,,,,,,,,,
24,2023-05-26,718027,Groundout,field_out,True,663538,668881,Nico Hoerner,Hunter Greene,1,0,0,02f83130-bfce-444b-b8f5-005b8f30373c,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.265,0.229,,,0.304,,,,,,,,,,,,,,,
25,2023-05-26,718027,Double,double,False,621028,657006,Kevin Newman,Justin Steele,0,0,0,2efff346-974d-4723-99d9-db9c4d74ea5c,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
26,2023-05-26,718027,Single,single,False,676480,657006,Jose Barrero,Justin Steele,0,0,1,b0135de9-a95b-4705-805e-f17f8af0007e,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
27,2023-05-26,718027,Sac Bunt,sac_bunt,False,592200,657006,Curt Casali,Justin Steele,0,0,1,3e755464-6ba8-43c5-9ea4-34aae9c2e00f,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
28,2023-05-26,718027,Sac Fly,sac_fly,True,663697,657006,Jonathan India,Justin Steele,0,0,1,8cebde40-8faa-4dee-a5af-c24cd9234223,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
29,2023-05-26,718027,Flyout,field_out,True,680574,657006,Matt McLain,Justin Steele,0,0,0,19f95b74-aa6b-48e2-b3f8-37ded5b4844b,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
30,2023-05-26,718027,Single,single,False,668715,657006,Spencer Steer,Justin Steele,1,0,1,20e01e6a-3643-4192-9f9d-a50b8dc6df68,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
31,2023-05-26,718027,Single,single,False,663886,657006,Tyler Stephenson,Justin Steele,0,0,1,30866fd9-0977-4218-a7f8-4f13cd3ccf71,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,87.0,98.0,109.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,0.33899999999999997,0.006,0.01,0.67,0.89,0.54,2.44,-1.94,91.8,92.2,83.3,80.7,0.275,0.217,0.25,0.0,0.4,,,,,,,,,,,,,,,
32,2023-05-26,718027,Strikeout,strikeout,True,669222,657240,Nick Senzel,Julian Merryweather,0,0,0,360e3481-7e1e-4862-8225-9a87817ae5e5,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,3.38,3.71,72.0,100.0,125.0,109.0,0.674,12.25,4.5,7.25,1.0,1.01,0.256,0.31,0.16699999999999998,0.321,0.41,81.5,116.0,104.0,108.0,,,,128.0,97.0,98.0,,,,121.0,110.0,125.0,,0.409,0.516,,0.075,0.03,,1.02,,0.97,98.1,,86.9,,0.248,0.205,,,0.15,0.2,,,,,,,,,,,,,,
33,2023-05-26,718027,Strikeout,strikeout,True,621020,668881,Dansby Swanson,Hunter Greene,0,0,0,1651719b-9dd3-4c5b-b486-540be77dd7f0,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.265,0.229,,,0.304,,,,,,,,,,,,,,,
34,2023-05-26,718027,Strikeout,strikeout,True,643565,668881,Mike Tauchman,Hunter Greene,0,0,0,42a5dc6d-ebd0-4307-8e90-f1f0252b06e5,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.265,0.229,,,0.304,,,,,,,,,,,,,,,
35,2023-05-26,718027,Walk,walk,False,664023,668881,Ian Happ,Hunter Greene,0,0,0,02d675e4-dfbd-4789-8eac-039052689a1d,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.265,0.229,,,0.304,,,,,,,,,,,,,,,
36,2023-05-26,718027,Strikeout,strikeout,True,641820,668881,Trey Mancini,Hunter Greene,0,0,0,4dbdd978-2b83-419f-ab9a-48a8ae5894c9,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,4.82,3.82,112.0,103.0,124.0,107.0,0.725,12.21,3.86,8.92,1.53,0.74,0.24100000000000002,0.40700000000000003,0.128,0.345,0.42,91.1,69.0,88.0,90.0,,,,127.0,103.0,105.0,,,,126.0,104.0,112.0,,0.544,0.40399999999999997,,0.053,-0.95,,0.16,,-2.39,98.3,,87.3,,0.265,0.229,,,0.304,,,,,,,,,,,,,,,
37,2023-05-26,718027,Double,double,False,656413,657240,Stuart Fairchild,Julian Merryweather,1,0,0,5f4a69e8-69ab-47eb-bb29-18fdb687d4db,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,3.38,3.71,72.0,100.0,125.0,109.0,0.674,12.25,4.5,7.25,1.0,1.01,0.256,0.31,0.16699999999999998,0.321,0.41,81.5,116.0,104.0,108.0,,,,128.0,97.0,98.0,,,,121.0,110.0,125.0,,0.409,0.516,,0.075,0.03,,1.02,,0.97,98.1,,86.9,,0.248,0.205,,,0.15,0.2,,,,,,,,,,,,,,
38,2023-05-26,718027,Double,double,False,621028,657240,Kevin Newman,Julian Merryweather,1,0,1,3957bb1b-4629-4225-a22b-cad2814a61e8,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,3.38,3.71,72.0,100.0,125.0,109.0,0.674,12.25,4.5,7.25,1.0,1.01,0.256,0.31,0.16699999999999998,0.321,0.41,81.5,116.0,104.0,108.0,,,,128.0,97.0,98.0,,,,121.0,110.0,125.0,,0.409,0.516,,0.075,0.03,,1.02,,0.97,98.1,,86.9,,0.248,0.205,,,0.15,0.2,,,,,,,,,,,,,,
39,2023-05-26,718027,Strikeout,strikeout,True,676480,657240,Jose Barrero,Julian Merryweather,0,0,0,6272a476-d16f-48e3-86a9-cc4c94a306b8,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,3.38,3.71,72.0,100.0,125.0,109.0,0.674,12.25,4.5,7.25,1.0,1.01,0.256,0.31,0.16699999999999998,0.321,0.41,81.5,116.0,104.0,108.0,,,,128.0,97.0,98.0,,,,121.0,110.0,125.0,,0.409,0.516,,0.075,0.03,,1.02,,0.97,98.1,,86.9,,0.248,0.205,,,0.15,0.2,,,,,,,,,,,,,,
