,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,SL%,CU%,KC%,CH%,wFA/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vSL,vCU,vKC,FF_ba,CU_ba,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,ST_ba
0,2023-08-18,716952,Home Run,home_run,False,607043,668868,Brandon Nimmo,Zack Thompson,0,0,0,84c298d2-ef69-41ad-ace7-614837302000,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,
1,2023-08-18,716952,Strikeout,strikeout,True,641796,668868,Tim Locastro,Zack Thompson,0,0,0,5358ddfc-fc83-4d11-8588-90fa5fc86d9d,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,
2,2023-08-18,716952,Strikeout,strikeout,True,624413,668868,Pete Alonso,Zack Thompson,0,0,0,5e463d4d-2cac-479e-92d6-5935479e3257,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,
3,2023-08-18,716952,Single,single,False,596019,668868,Francisco Lindor,Zack Thompson,0,0,0,c4e62b8c-1d69-46e9-b616-d8eed7d52c77,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,
4,2023-08-18,716952,Groundout,field_out,True,682626,668868,Francisco Alvarez,Zack Thompson,1,0,0,653f36f1-a59a-4c97-82c0-55201e66e1a6,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,
5,2023-08-18,716952,Groundout,field_out,True,669242,664192,Tommy Edman,Joey Lucchesi,0,0,0,5450f505-986a-4979-b50a-c6b6c15761b4,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,,,0.247,,0.006999999999999999,,,-2.14,,0.25,,,77.9,,,0.289,,,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,2.74,0.95,90.4,90.0,0.293,0.133,,,,
6,2023-08-18,716952,Walk,walk,False,502671,664192,Paul Goldschmidt,Joey Lucchesi,1,0,0,847a49a7-2d4f-4ea5-8381-8ce7f68e9c28,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,,,0.247,,0.006999999999999999,,,-2.14,,0.25,,,77.9,,,0.289,,,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,2.74,0.95,90.4,90.0,0.293,0.133,,,,
7,2023-08-18,716952,Flyout,field_out,True,571448,664192,Nolan Arenado,Joey Lucchesi,0,0,0,68d60438-d332-4683-a45b-9087271975a0,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,,,0.247,,0.006999999999999999,,,-2.14,,0.25,,,77.9,,,0.289,,,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,2.74,0.95,90.4,90.0,0.293,0.133,,,,
8,2023-08-18,716952,Single,single,False,575929,664192,Willson Contreras,Joey Lucchesi,1,0,1,36544828-614a-498e-a3e2-cab0934ff606,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,,,0.247,,0.006999999999999999,,,-2.14,,0.25,,,77.9,,,0.289,,,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,2.74,0.95,90.4,90.0,0.293,0.133,,,,
9,2023-08-18,716952,Walk,walk,False,641933,664192,Tyler O'Neill,Joey Lucchesi,1,0,1,a122b6aa-9b20-46d7-9bad-245eac1c0f62,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,,,,,,0.247,,0.006999999999999999,,,-2.14,,0.25,,,77.9,,,0.289,,,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,2.74,0.95,90.4,90.0,0.293,0.133,,,,
