,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFS,vSI,vSL,vCU,SL_ba,FF_ba,CU_ba,CH_ba,FS_ba,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-06-14,717760,Strikeout,strikeout,True,641313,477132,Tim Anderson,Clayton Kershaw,0,0,0,28820973-4714-4515-8800-d0f79ff8166e,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,,
1,2023-06-14,717760,Single,single,False,683734,477132,Andrew Vaughn,Clayton Kershaw,0,0,0,ea02e019-cb6c-403c-b715-58af5c23008f,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,,
2,2023-06-14,717760,Grounded Into DP,grounded_into_double_play,True,673357,477132,Luis Robert Jr.,Clayton Kershaw,1,0,1,e2af8376-e659-4276-ad66-177f797ceab0,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,,
3,2023-06-14,717760,Groundout,field_out,True,605141,605182,Mookie Betts,Mike Clevinger,0,0,0,2dc41669-84b8-40ce-aab0-eddfa82fde9f,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,,0.271,0.016,0.128,-0.21,,1.47,0.5,0.55,1.69,94.3,,93.1,79.4,76.0,0.203,0.283,0.167,0.175,,0.2,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,
4,2023-06-14,717760,Hit By Pitch,hit_by_pitch,False,518692,605182,Freddie Freeman,Mike Clevinger,0,0,0,7d72b6d5-2557-4c5d-bf45-31cac4e89150,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,,0.271,0.016,0.128,-0.21,,1.47,0.5,0.55,1.69,94.3,,93.1,79.4,76.0,0.203,0.283,0.167,0.175,,0.2,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,
5,2023-06-14,717760,Strikeout,strikeout,True,502110,605182,J.D. Martinez,Mike Clevinger,0,0,1,3dd70566-2111-4fd2-8845-73554f5c1f1f,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,,0.271,0.016,0.128,-0.21,,1.47,0.5,0.55,1.69,94.3,,93.1,79.4,76.0,0.203,0.283,0.167,0.175,,0.2,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,
6,2023-06-14,717760,Walk,walk,False,444482,605182,David Peralta,Mike Clevinger,0,0,0,1c4de4ac-09ad-43a6-8ab7-a3e697681ea1,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,,0.271,0.016,0.128,-0.21,,1.47,0.5,0.55,1.69,94.3,,93.1,79.4,76.0,0.203,0.283,0.167,0.175,,0.2,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,
7,2023-06-14,717760,Strikeout,strikeout,True,621035,605182,Chris Taylor,Mike Clevinger,0,0,0,b90d5cee-2e26-43d1-a349-7f4b9e07a8e6,605182.0,mikeclevinger,Clevinger,Right,Mike Clevinger,3.77,4.1,131.1,100.0,100.0,100.0,0.8,7.54,2.74,8.29,1.1,0.62,0.259,0.433,0.179,0.26899999999999996,0.43700000000000006,86.1,80.0,96.0,95.0,80.0,96.0,97.0,101.0,103.0,100.0,91.0,100.0,90.0,113.0,97.0,104.0,,,,0.024,0.479,,0.271,0.016,0.128,-0.21,,1.47,0.5,0.55,1.69,94.3,,93.1,79.4,76.0,0.203,0.283,0.167,0.175,,0.2,90.0,100.0,100.0,0.08199999999999999,-0.07,84.9,0.256,,,,,,,
8,2023-06-14,717760,Groundout,field_out,True,650391,477132,Eloy Jiménez,Clayton Kershaw,1,0,0,10006c79-4ab2-4f20-8455-693ef4bf6c6b,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,,
9,2023-06-14,717760,Home Run,home_run,False,669394,477132,Jake Burger,Clayton Kershaw,0,0,0,eb82877a-73cc-4923-a109-9d5cdac4e866,477132.0,claytonkershaw,Kershaw,Left,Clayton Kershaw,2.46,3.77,131.2,100.0,101.0,101.0,0.733,9.36,2.73,6.84,1.3,1.43,0.23,0.493,0.155,0.332,0.425,84.6,34.0,98.0,91.0,94.0,100.0,106.0,96.0,97.0,96.0,90.0,115.0,107.0,112.0,102.0,104.0,116.0,127.0,165.0,0.002,0.369,0.002,0.434,0.175,0.017,0.23,13.51,14.84,2.06,0.13,-0.46,90.7,84.4,90.9,86.5,73.4,0.167,0.281,0.212,0.2,0.0,0.0,,,,,,,,,,,,,,
