,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,CU_ba,SI_ba,FC_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba
0,2023-04-10,718628,Strikeout,strikeout,True,677594,592767,Julio Rodríguez,Drew Smyly,0,0,0,1670c242-9c1c-4a1a-a925-5f258c2f8651,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-10,718628,Strikeout,strikeout,True,664034,592767,Ty France,Drew Smyly,0,0,0,77a5d57d-1242-44c4-953a-59e8da9b8491,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-10,718628,Flyout,field_out,True,553993,592767,Eugenio Suárez,Drew Smyly,0,0,0,2fc05e61-88bf-416e-9b6e-ac776ffab6dd,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-10,718628,Groundout,field_out,True,663538,622491,Nico Hoerner,Luis Castillo,1,0,0,59b60430-2b56-4ec3-be70-43b1dec063c7,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,82.0,103.0,95.0,,,,,,,0.179,,,,0.6,,,95.9,,,0.239,,88.3,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,0.444,0.221,0.156,1.31,-0.12,-1.6,96.3,85.7,0.165,0.234,0.28,,,,,,,,,,,,,,
4,2023-04-10,718628,Strikeout,strikeout,True,621020,622491,Dansby Swanson,Luis Castillo,0,0,0,15ad83fe-755f-4871-b914-4c7e1b9389e9,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,82.0,103.0,95.0,,,,,,,0.179,,,,0.6,,,95.9,,,0.239,,88.3,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,0.444,0.221,0.156,1.31,-0.12,-1.6,96.3,85.7,0.165,0.234,0.28,,,,,,,,,,,,,,
5,2023-04-10,718628,Pop Out,field_out,True,664023,622491,Ian Happ,Luis Castillo,0,0,0,5a27e35d-20eb-402c-9874-5445f3b13bf5,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,82.0,103.0,95.0,,,,,,,0.179,,,,0.6,,,95.9,,,0.239,,88.3,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,0.444,0.221,0.156,1.31,-0.12,-1.6,96.3,85.7,0.165,0.234,0.28,,,,,,,,,,,,,,
6,2023-04-10,718628,Strikeout,strikeout,True,606192,592767,Teoscar Hernández,Drew Smyly,0,0,0,a6b7d2ab-edf4-443e-9cdc-53e071d1d95e,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-04-10,718628,Flyout,field_out,True,572041,592767,AJ Pollock,Drew Smyly,1,0,0,6ffa77fa-5f87-4563-83ba-b02ed3188475,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-10,718628,Pop Out,field_out,True,664059,592767,Sam Haggerty,Drew Smyly,1,0,0,9d0388ca-33f0-42a8-b74c-e7de4a33cb67,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-10,718628,Strikeout,strikeout,True,641355,622491,Cody Bellinger,Luis Castillo,0,0,0,27931c97-d290-4a62-8124-dce6e99aef62,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,82.0,103.0,95.0,,,,,,,0.179,,,,0.6,,,95.9,,,0.239,,88.3,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,0.444,0.221,0.156,1.31,-0.12,-1.6,96.3,85.7,0.165,0.234,0.28,,,,,,,,,,,,,,
10,2023-04-10,718628,Groundout,field_out,True,641820,622491,Trey Mancini,Luis Castillo,0,0,0,a64fdbd2-a975-401b-9a02-4ade00db92a5,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,82.0,103.0,95.0,,,,,,,0.179,,,,0.6,,,95.9,,,0.239,,88.3,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,0.444,0.221,0.156,1.31,-0.12,-1.6,96.3,85.7,0.165,0.234,0.28,,,,,,,,,,,,,,
11,2023-04-10,718628,Single,single,False,543333,622491,Eric Hosmer,Luis Castillo,1,0,0,26a53b71-8e15-4437-b6b6-1b69010c8fda,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,82.0,103.0,95.0,,,,,,,0.179,,,,0.6,,,95.9,,,0.239,,88.3,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,0.444,0.221,0.156,1.31,-0.12,-1.6,96.3,85.7,0.165,0.234,0.28,,,,,,,,,,,,,,
12,2023-04-10,718628,Flyout,field_out,True,621550,622491,Patrick Wisdom,Luis Castillo,0,0,0,5e5f1011-659e-4258-8b44-0f47fc71a3fc,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,82.0,103.0,95.0,,,,,,,0.179,,,,0.6,,,95.9,,,0.239,,88.3,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,0.444,0.221,0.156,1.31,-0.12,-1.6,96.3,85.7,0.165,0.234,0.28,,,,,,,,,,,,,,
13,2023-04-10,718628,Lineout,field_out,True,608596,592767,Tom Murphy,Drew Smyly,0,0,0,7e475d3b-e004-4813-beb6-b77db6929d2d,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-04-10,718628,Groundout,field_out,True,669450,592767,Cooper Hummel,Drew Smyly,0,0,0,65b56205-c659-4f37-b4b2-55f26a62eac8,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-04-10,718628,Groundout,field_out,True,641487,592767,J.P. Crawford,Drew Smyly,0,0,0,90fac332-1927-443b-8fbb-f7169c5b937a,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-04-10,718628,Strikeout,strikeout,True,543228,622491,Yan Gomes,Luis Castillo,0,0,0,c0cd2f25-441a-40e7-bd39-b7071048c56b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,82.0,103.0,95.0,,,,,,,0.179,,,,0.6,,,95.9,,,0.239,,88.3,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,0.444,0.221,0.156,1.31,-0.12,-1.6,96.3,85.7,0.165,0.234,0.28,,,,,,,,,,,,,,
17,2023-04-10,718628,Groundout,field_out,True,670156,622491,Miles Mastrobuoni,Luis Castillo,1,0,0,c6e33350-9a96-45a1-a318-daac3efa27d2,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,82.0,103.0,95.0,,,,,,,0.179,,,,0.6,,,95.9,,,0.239,,88.3,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,0.444,0.221,0.156,1.31,-0.12,-1.6,96.3,85.7,0.165,0.234,0.28,,,,,,,,,,,,,,
18,2023-04-10,718628,Single,single,False,663538,622491,Nico Hoerner,Luis Castillo,0,0,0,a8b1a806-1a24-4aeb-8822-71caab525c07,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,82.0,103.0,95.0,,,,,,,0.179,,,,0.6,,,95.9,,,0.239,,88.3,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,0.444,0.221,0.156,1.31,-0.12,-1.6,96.3,85.7,0.165,0.234,0.28,,,,,,,,,,,,,,
19,2023-04-10,718628,Flyout,field_out,True,621020,622491,Dansby Swanson,Luis Castillo,0,0,0,da2c9292-d746-497e-95bb-575e3007d6fc,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,82.0,103.0,95.0,,,,,,,0.179,,,,0.6,,,95.9,,,0.239,,88.3,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,0.444,0.221,0.156,1.31,-0.12,-1.6,96.3,85.7,0.165,0.234,0.28,,,,,,,,,,,,,,
20,2023-04-10,718628,Strikeout,strikeout,True,677594,592767,Julio Rodríguez,Drew Smyly,0,0,0,a45cc487-6cd3-46f9-a136-b9166816f706,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-04-10,718628,Double,double,False,664034,592767,Ty France,Drew Smyly,1,0,0,3b0fb7f0-0fc8-4c77-8ed3-e1d3eb3332a9,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-04-10,718628,Walk,walk,False,553993,592767,Eugenio Suárez,Drew Smyly,1,0,0,f8cdca05-c5d5-4aaa-abaa-6ed429410f97,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-04-10,718628,Single,single,False,606192,592767,Teoscar Hernández,Drew Smyly,0,0,1,a7d23c43-e000-4650-af0d-efb8de7e6a7a,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-04-10,718628,Sac Fly,sac_fly,True,572041,592767,AJ Pollock,Drew Smyly,1,0,1,9e153531-ddb9-4586-ae64-403b8523a48f,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-04-10,718628,Flyout,field_out,True,664059,592767,Sam Haggerty,Drew Smyly,0,0,0,47519cfb-1edf-4770-afa0-ed6c5c08ba02,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-04-10,718628,Walk,walk,False,664023,622491,Ian Happ,Luis Castillo,1,0,0,f5b9c6f8-85a6-4f02-9fe1-40070bc8567b,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,82.0,103.0,95.0,,,,,,,0.179,,,,0.6,,,95.9,,,0.239,,88.3,83.0,108.0,105.0,95.0,104.0,100.0,117.0,100.0,108.0,0.444,0.221,0.156,1.31,-0.12,-1.6,96.3,85.7,0.165,0.234,0.28,,,,,,,,,,,,,,
