,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,FO%,SL%,CU%,wFA/C,wFC/C,wFO/C,wSL/C,wCU/C,vFA,vFC,vFO,vSL,vCU,FF_ba,FC_ba,FS_ba,SL_ba,ST_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,SI_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2023-07-27,717241,Lineout,field_out,True,682928,673540,CJ Abrams,Kodai Senga,0,0,0,04f76520-f5e4-4bfe-ac28-943298e01f46,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
1,2023-07-27,717241,Pop Out,field_out,True,657041,673540,Lane Thomas,Kodai Senga,0,0,0,5ff120b9-58d7-4ffe-932a-094f6624caa7,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
2,2023-07-27,717241,Flyout,field_out,True,600869,673540,Jeimer Candelario,Kodai Senga,1,0,0,1ab95561-746f-4537-b11a-9a0ccaea8405,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
3,2023-07-27,717241,Strikeout,strikeout,True,607043,680686,Brandon Nimmo,Josiah Gray,0,0,0,d004ef05-c9e1-4f62-9f69-af364ba0d760,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,96.0,95.0,97.0,82.0,91.0,83.0,84.0,92.0,96.0,95.0,95.0,83.0,0.166,0.18100000000000002,,0.299,0.161,-1.21,-0.09,,-0.07,0.24,93.5,88.8,,85.1,82.2,0.291,0.243,,0.239,0.163,0.221,88.6,44.0,96.0,90.0,93.0,101.0,90.0,0.17600000000000002,0.016,0.15,0.6,93.1,0.313,0.286,,,,,,
4,2023-07-27,717241,Pop Out,field_out,True,596019,680686,Francisco Lindor,Josiah Gray,1,0,0,66b61a8d-6978-4978-91e1-09db58b4f079,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,96.0,95.0,97.0,82.0,91.0,83.0,84.0,92.0,96.0,95.0,95.0,83.0,0.166,0.18100000000000002,,0.299,0.161,-1.21,-0.09,,-0.07,0.24,93.5,88.8,,85.1,82.2,0.291,0.243,,0.239,0.163,0.221,88.6,44.0,96.0,90.0,93.0,101.0,90.0,0.17600000000000002,0.016,0.15,0.6,93.1,0.313,0.286,,,,,,
5,2023-07-27,717241,Hit By Pitch,hit_by_pitch,False,643446,680686,Jeff McNeil,Josiah Gray,1,0,0,c1889339-27cf-4b8b-a67f-18850e65ba12,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,96.0,95.0,97.0,82.0,91.0,83.0,84.0,92.0,96.0,95.0,95.0,83.0,0.166,0.18100000000000002,,0.299,0.161,-1.21,-0.09,,-0.07,0.24,93.5,88.8,,85.1,82.2,0.291,0.243,,0.239,0.163,0.221,88.6,44.0,96.0,90.0,93.0,101.0,90.0,0.17600000000000002,0.016,0.15,0.6,93.1,0.313,0.286,,,,,,
6,2023-07-27,717241,Pop Out,field_out,True,624413,680686,Pete Alonso,Josiah Gray,0,0,0,1eb4d12a-7178-4144-bcd4-0f9cc555ae97,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,3.91,5.03,159.0,95.0,88.0,91.0,0.762,8.09,4.53,8.6,1.25,0.92,0.253,0.45299999999999996,0.21,0.313,0.389,96.0,95.0,97.0,82.0,91.0,83.0,84.0,92.0,96.0,95.0,95.0,83.0,0.166,0.18100000000000002,,0.299,0.161,-1.21,-0.09,,-0.07,0.24,93.5,88.8,,85.1,82.2,0.291,0.243,,0.239,0.163,0.221,88.6,44.0,96.0,90.0,93.0,101.0,90.0,0.17600000000000002,0.016,0.15,0.6,93.1,0.313,0.286,,,,,,
7,2023-07-27,717241,Groundout,field_out,True,608841,673540,Joey Meneses,Kodai Senga,1,1,0,bbd094cd-984d-44e8-a7cc-2b25c61d8105,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
8,2023-07-27,717241,Groundout,field_out,True,660688,673540,Keibert Ruiz,Kodai Senga,1,1,0,07b80c36-af15-4869-a407-46edc38f164b,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
9,2023-07-27,717241,Groundout,field_out,True,642086,673540,Dominic Smith,Kodai Senga,1,0,0,60302725-0aba-4393-ac8c-4ac0f25cd18e,673540.0,kodaisenga,Senga,Right,Kodai Senga,2.98,3.87,166.1,95.0,97.0,97.0,0.721,10.93,4.17,6.82,0.92,1.23,0.252,0.41600000000000004,0.161,0.33299999999999996,0.382,91.0,90.0,87.0,109.0,97.0,97.0,100.0,93.0,102.0,93.0,95.0,93.0,0.37,0.25,0.237,0.11599999999999999,0.027000000000000003,0.17,2.52,0.95,-0.96,-0.23,95.7,90.8,83.2,82.7,72.8,0.244,0.244,0.11,0.219,0.333,0.125,,,,,,,,,,,,,,,,,,,,
