,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,FF_ba,CU_ba,CH_ba,SI_ba,Stf+ SL,Loc+ SL,Pit+ SL,FS%,SL%,wFS/C,wSL/C,vFS,vSL,SL_ba,FS_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-04-13,718597,Strikeout,strikeout,True,681082,666157,Bryson Stott,Nick Lodolo,0,0,0,273b7d33-3592-4b97-b38b-51c60d024376,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,
1,2023-04-13,718597,Single,single,False,607208,666157,Trea Turner,Nick Lodolo,0,0,0,f1e08e48-b974-4dd9-993a-27f5720478f8,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,
2,2023-04-13,718597,Walk,walk,False,656941,666157,Kyle Schwarber,Nick Lodolo,1,0,1,c93dbc52-177d-49f6-92fe-7460628e362e,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,
3,2023-04-13,718597,Single,single,False,592206,666157,Nick Castellanos,Nick Lodolo,0,0,1,dc1c86bd-d23d-4ff1-9cac-ea5ed0a0a730,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,
4,2023-04-13,718597,Forceout,force_out,True,592663,666157,J.T. Realmuto,Nick Lodolo,0,0,1,9ee4248b-f431-41ee-915e-af6f2968dac9,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,
5,2023-04-13,718597,Flyout,field_out,True,664761,666157,Alec Bohm,Nick Lodolo,1,0,0,cc08013c-b17b-4a42-ba85-2ce23ba4c598,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,6.29,4.83,34.1,101.0,97.0,98.0,0.722,12.32,2.62,13.11,2.62,1.24,0.304,0.382,0.13699999999999998,0.314,0.41200000000000003,87.3,78.0,99.0,88.0,97.0,94.0,97.0,103.0,106.0,100.0,92.0,102.0,101.0,0.053,0.46399999999999997,0.358,0.125,-0.45,-7.52,-2.74,-4.06,93.2,93.4,79.6,0.297,0.286,0.471,0.7,,,,,,,,,,,,,,,,,,,
6,2023-04-13,718597,Double,double,False,663697,663559,Jonathan India,Bailey Falter,0,0,0,91c673bc-8c6e-4f3f-985e-6c9ca631086e,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,0.07200000000000001,0.444,0.225,0.046,-0.08,-1.63,-0.85,-0.8,90.7,90.7,76.5,0.305,0.267,0.273,0.333,77.0,105.0,100.0,0.024,0.18899999999999997,3.65,-1.91,85.0,84.5,0.288,0.0,,,,,,,,
7,2023-04-13,718597,Walk,walk,False,668715,663559,Spencer Steer,Bailey Falter,0,0,1,c8443b37-60ec-4ada-be92-2d16a48ec128,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,0.07200000000000001,0.444,0.225,0.046,-0.08,-1.63,-0.85,-0.8,90.7,90.7,76.5,0.305,0.267,0.273,0.333,77.0,105.0,100.0,0.024,0.18899999999999997,3.65,-1.91,85.0,84.5,0.288,0.0,,,,,,,,
8,2023-04-13,718597,Forceout,force_out,True,656413,663559,Stuart Fairchild,Bailey Falter,0,0,1,d1953c25-8a2e-4650-bac7-64cf60d2a9d0,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,0.07200000000000001,0.444,0.225,0.046,-0.08,-1.63,-0.85,-0.8,90.7,90.7,76.5,0.305,0.267,0.273,0.333,77.0,105.0,100.0,0.024,0.18899999999999997,3.65,-1.91,85.0,84.5,0.288,0.0,,,,,,,,
9,2023-04-13,718597,Strikeout,strikeout,True,663886,663559,Tyler Stephenson,Bailey Falter,0,0,0,a8084c05-107e-4574-b4f6-7b8ff61d068d,663559.0,baileyfalter,Falter,Left,Bailey Falter,5.36,4.93,80.2,104.0,76.0,97.0,0.8440000000000001,6.69,2.23,10.49,1.9,1.06,0.247,0.408,0.157,0.307,0.474,84.6,59.0,92.0,77.0,87.0,108.0,105.0,72.0,105.0,96.0,77.0,103.0,92.0,0.07200000000000001,0.444,0.225,0.046,-0.08,-1.63,-0.85,-0.8,90.7,90.7,76.5,0.305,0.267,0.273,0.333,77.0,105.0,100.0,0.024,0.18899999999999997,3.65,-1.91,85.0,84.5,0.288,0.0,,,,,,,,
