,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,FF_ba,CH_ba,SL_ba,CU_ba,SI_ba,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,SV_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,KC%,wFS/C,wSI/C,wKC/C,vFS,vSI,vKC,FS_ba,ST_ba
10,2023-07-01,717537,Hit By Pitch,hit_by_pitch,False,622110,628711,Matt Duffy,Julio Urías,0,0,1,fb684de0-3577-42e5-98f7-aea0351997e9,628711.0,juliourias,"Urías, J",Left,Julio Urías,0.267,0.296,,,,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.233,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-07-01,717537,Sac Fly,sac_fly,True,669392,628711,Samad Taylor,Julio Urías,0,0,1,3c54886b-7359-4aae-8260-75aafbbf9ecc,628711.0,juliourias,"Urías, J",Left,Julio Urías,0.267,0.296,,,,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.233,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-07-01,717537,Single,single,False,671221,628711,Drew Waters,Julio Urías,0,0,1,3dfa687a-6a0d-4f80-86b3-b8deee2bfd6d,628711.0,juliourias,"Urías, J",Left,Julio Urías,0.267,0.296,,,,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.233,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-07-01,717537,Strikeout,strikeout,True,680118,628711,Dairon Blanco,Julio Urías,0,0,0,c441038b-c9bc-424a-854e-053006822482,628711.0,juliourias,"Urías, J",Left,Julio Urías,0.267,0.296,,,,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.233,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-07-01,717537,Groundout,field_out,True,500743,663738,Miguel Rojas,Daniel Lynch IV,1,1,0,62500275-d656-4457-9622-69fe7e846049,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-07-01,717537,Walk,walk,False,676356,663738,Jonny DeLuca,Daniel Lynch IV,0,0,0,604233bd-617e-45e2-aa87-20a66322e559,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-07-01,717537,Single,single,False,681546,663738,James Outman,Daniel Lynch IV,1,1,1,a258020d-7e02-401a-a473-526ce66fdc1f,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-07-01,717537,Double,double,False,660634,663738,Yonny Hernández,Daniel Lynch IV,1,1,1,a3ea0319-9a1d-4c19-8c73-b0d609179920,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-07-01,717537,Sac Fly,sac_fly,True,605141,663738,Mookie Betts,Daniel Lynch IV,0,0,1,575fde89-ab29-4cc9-b9cb-6e4dbd6fd16a,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-07-01,717537,Single,single,False,518692,663738,Freddie Freeman,Daniel Lynch IV,0,0,1,7d2494c8-3318-47f0-b769-74630e6bc1c3,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-07-01,717537,Groundout,field_out,True,669257,663738,Will Smith,Daniel Lynch IV,1,0,0,4ba32e29-99c9-4cac-85dc-f1e49b7cd4f2,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-07-01,717537,Single,single,False,672580,628711,Maikel Garcia,Julio Urías,0,0,0,840455eb-e4f2-47ad-823d-198235eab688,628711.0,juliourias,"Urías, J",Left,Julio Urías,0.267,0.296,,,,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.233,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-07-01,717537,Single,single,False,677951,628711,Bobby Witt Jr.,Julio Urías,1,0,1,45bf5689-c4dd-4e3c-b44e-17e91dc0368e,628711.0,juliourias,"Urías, J",Left,Julio Urías,0.267,0.296,,,,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.233,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-07-01,717537,Flyout,field_out,True,521692,628711,Salvador Perez,Julio Urías,1,0,1,4efb9637-e20b-4d9e-978c-9693570ca690,628711.0,juliourias,"Urías, J",Left,Julio Urías,0.267,0.296,,,,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.233,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-07-01,717537,Strikeout,strikeout,True,668472,628711,Nick Pratto,Julio Urías,0,0,0,c4dc4cbe-dd75-4ca9-bb21-bf2f2bc31a45,628711.0,juliourias,"Urías, J",Left,Julio Urías,0.267,0.296,,,,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.233,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-07-01,717537,Flyout,field_out,True,502110,663738,J.D. Martinez,Daniel Lynch IV,0,0,0,0c945b10-4f42-48ae-8a42-eefaafcb1e89,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-07-01,717537,Walk,walk,False,678246,663738,Miguel Vargas,Daniel Lynch IV,0,0,0,45f78ac5-5f4b-4576-a47e-4be57f59803b,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-07-01,717537,Lineout,field_out,True,500743,663738,Miguel Rojas,Daniel Lynch IV,0,0,0,68550e26-014c-4e40-b3c2-4b797ad0e1ce,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-07-01,717537,Single,single,False,676356,663738,Jonny DeLuca,Daniel Lynch IV,1,1,1,3227163a-4dc6-4e42-833a-2d1bee728b14,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-07-01,717537,Strikeout,strikeout,True,681546,663738,James Outman,Daniel Lynch IV,0,0,0,45b2d857-8a79-4f00-b79c-0d66cd5fa9be,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-07-01,717537,Walk,walk,False,658668,628711,Edward Olivares,Julio Urías,0,0,0,b1d5eedc-06cd-44ab-a1e1-3fd8a1eddf57,628711.0,juliourias,"Urías, J",Left,Julio Urías,0.267,0.296,,,,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.233,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-07-01,717537,Groundout,field_out,True,622110,628711,Matt Duffy,Julio Urías,0,0,1,4c50c608-9f42-4e61-9b38-d283067d7069,628711.0,juliourias,"Urías, J",Left,Julio Urías,0.267,0.296,,,,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.233,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-07-01,717537,Groundout,field_out,True,669392,628711,Samad Taylor,Julio Urías,1,0,0,04b5c552-767d-4337-bb62-8e7e0514b107,628711.0,juliourias,"Urías, J",Left,Julio Urías,0.267,0.296,,,,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.233,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-07-01,717537,Groundout,field_out,True,671221,628711,Drew Waters,Julio Urías,1,1,0,b4d34b3d-8d0e-4aa1-b22a-6bc0b5d3a35a,628711.0,juliourias,"Urías, J",Left,Julio Urías,0.267,0.296,,,,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.233,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-07-01,717537,Strikeout,strikeout,True,660634,663738,Yonny Hernández,Daniel Lynch IV,0,0,0,54a456b2-b0ea-4c95-a17a-56fd755fb0e2,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-07-01,717537,Groundout,field_out,True,605141,663738,Mookie Betts,Daniel Lynch IV,0,0,0,184d6a6d-c9d2-4395-b340-e704e07e8d5e,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-07-01,717537,Groundout,field_out,True,518692,663738,Freddie Freeman,Daniel Lynch IV,1,1,0,8bd99926-301e-43f0-9491-0fc8ecb77e0c,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-07-01,717537,Flyout,field_out,True,680118,641360,Dairon Blanco,Phil Bickford,1,1,0,3c212101-5442-4389-8ed9-0e1bc10b99f5,641360.0,philbickford,Bickford,Right,Phil Bickford,0.183,0.2,0.325,,,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,0.71,,,0.02,1.26,,,0.89,93.7,,,,,99.0,101.0,101.0,0.26899999999999996,-3.45,83.9,,,,,,,,,,,,,,,,,,,,
38,2023-07-01,717537,Groundout,field_out,True,672580,641360,Maikel Garcia,Phil Bickford,1,0,0,310126ca-8e49-4e2e-895c-8c7c00ac4675,641360.0,philbickford,Bickford,Right,Phil Bickford,0.183,0.2,0.325,,,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,0.71,,,0.02,1.26,,,0.89,93.7,,,,,99.0,101.0,101.0,0.26899999999999996,-3.45,83.9,,,,,,,,,,,,,,,,,,,,
39,2023-07-01,717537,Strikeout,strikeout,True,677951,641360,Bobby Witt Jr.,Phil Bickford,0,0,0,c371db40-c961-4981-9bd7-72c797cc5ee3,641360.0,philbickford,Bickford,Right,Phil Bickford,0.183,0.2,0.325,,,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,0.71,,,0.02,1.26,,,0.89,93.7,,,,,99.0,101.0,101.0,0.26899999999999996,-3.45,83.9,,,,,,,,,,,,,,,,,,,,
40,2023-07-01,717537,Flyout,field_out,True,669257,663738,Will Smith,Daniel Lynch IV,0,0,0,6b770776-6041-44f1-a43c-075ec65e8ae9,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2023-07-01,717537,Strikeout,strikeout,True,502110,663738,J.D. Martinez,Daniel Lynch IV,0,0,0,b07266bc-5f31-4ee1-b062-378b768996cd,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2023-07-01,717537,Field Error,field_error,False,678246,663738,Miguel Vargas,Daniel Lynch IV,0,0,1,586d00a2-9649-45d7-b8d5-ab4d634eed83,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2023-07-01,717537,Groundout,field_out,True,500743,663738,Miguel Rojas,Daniel Lynch IV,1,1,0,2ac3ec15-988d-4430-9495-15f213f21376,663738.0,daniellynchiv,Lynch IV,Left,Daniel Lynch IV,0.293,0.125,0.238,0.417,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2023-07-01,717537,Flyout,field_out,True,521692,641360,Salvador Perez,Phil Bickford,0,0,0,a8d5dc80-3c30-45fb-bd95-de22cd8fe142,641360.0,philbickford,Bickford,Right,Phil Bickford,0.183,0.2,0.325,,,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,0.71,,,0.02,1.26,,,0.89,93.7,,,,,99.0,101.0,101.0,0.26899999999999996,-3.45,83.9,,,,,,,,,,,,,,,,,,,,
45,2023-07-01,717537,Pop Out,field_out,True,668472,641360,Nick Pratto,Phil Bickford,1,1,0,aedf7ef9-4986-433f-b310-3ee3e81877c4,641360.0,philbickford,Bickford,Right,Phil Bickford,0.183,0.2,0.325,,,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,0.71,,,0.02,1.26,,,0.89,93.7,,,,,99.0,101.0,101.0,0.26899999999999996,-3.45,83.9,,,,,,,,,,,,,,,,,,,,
46,2023-07-01,717537,Groundout,field_out,True,658668,641360,Edward Olivares,Phil Bickford,1,0,0,55b5dda3-9262-4d63-a59c-ae5409d16c47,641360.0,philbickford,Bickford,Right,Phil Bickford,0.183,0.2,0.325,,,4.95,4.8,67.1,100.0,112.0,101.0,0.727,10.16,5.21,7.89,1.07,0.57,0.292,0.384,0.168,0.319,0.38799999999999996,87.5,117.0,97.0,88.0,,,,116.0,100.0,101.0,,,,0.71,,,0.02,1.26,,,0.89,93.7,,,,,99.0,101.0,101.0,0.26899999999999996,-3.45,83.9,,,,,,,,,,,,,,,,,,,,
47,2023-07-01,717537,Flyout,field_out,True,444482,672578,David Peralta,Carlos Hernández,1,0,0,65268ec3-40a2-461c-a8c9-74b2898eb748,672578.0,carloshernandez,"Hernández, C",Right,Carlos Hernández,0.272,,0.173,0.208,,5.27,4.7,70.0,100.0,124.0,106.0,0.726,9.9,3.99,7.97,1.29,0.75,0.24100000000000002,0.45,0.105,0.40299999999999997,0.43,77.7,,,,,,,134.0,99.0,105.0,,,,0.552,0.001,0.001,0.001,0.09,-10.95,-3.64,-5.8,99.1,83.8,70.1,,,118.0,103.0,112.0,0.235,0.71,88.6,145.0,87.0,126.0,117.0,95.0,103.0,93.0,100.0,104.0,0.006999999999999999,0.111,0.09300000000000001,0.44,-3.63,-0.29,89.0,98.1,84.0,0.2,
