,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vSI,vCU,SI_ba,FC_ba,CU_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,FF_ba,CH_ba,SL_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-04-27,718398,Groundout,field_out,True,645302,664192,Victor Robles,Joey Lucchesi,1,0,0,c4ebf9b0-97af-4f1c-918e-2a4c3c7822ab,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-04-27,718398,Groundout,field_out,True,682928,664192,CJ Abrams,Joey Lucchesi,1,0,0,f83ed624-2e4e-4546-ac76-00b2b85fa436,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-04-27,718398,Flyout,field_out,True,624413,592866,Pete Alonso,Trevor Williams,0,0,0,9110eb8f-8b8b-4e61-b005-acfc9d8bd256,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
13,2023-04-27,718398,Single,single,False,643446,592866,Jeff McNeil,Trevor Williams,0,0,0,cca16b38-6a3b-41d4-99b9-6370078e8b5c,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
14,2023-04-27,718398,Single,single,False,596129,592866,Daniel Vogelbach,Trevor Williams,1,0,1,ccd0a0f5-a640-466c-ad36-2e392605542f,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
15,2023-04-27,718398,Sac Fly,sac_fly,True,592192,592866,Mark Canha,Trevor Williams,0,0,1,8ad9e99b-be32-4213-bdff-f39adc91ecc8,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
16,2023-04-27,718398,Single,single,False,683146,592866,Brett Baty,Trevor Williams,1,1,1,28940c1a-52c9-4bda-9355-281e27d3a696,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
17,2023-04-27,718398,Walk,walk,False,682626,592866,Francisco Alvarez,Trevor Williams,0,0,1,6e9fbf9c-08b2-4ed3-8f1f-79b022f6387a,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
18,2023-04-27,718398,Forceout,force_out,True,607043,592866,Brandon Nimmo,Trevor Williams,1,0,1,591bcefe-fadc-4f43-a3e8-2ada8ef6bb45,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
19,2023-04-27,718398,Home Run,home_run,False,669743,664192,Alex Call,Joey Lucchesi,0,0,0,fdb64df2-f683-4e05-ba41-4c8bdf6e8a98,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-04-27,718398,Pop Out,field_out,True,600869,664192,Jeimer Candelario,Joey Lucchesi,0,0,0,4846c805-a06e-4aa0-8fd7-0a9f0f1cb7c5,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-04-27,718398,Groundout,field_out,True,608841,664192,Joey Meneses,Joey Lucchesi,0,0,0,28b4452c-cb1c-4aa5-93be-469ed1a082a3,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-04-27,718398,Flyout,field_out,True,660688,664192,Keibert Ruiz,Joey Lucchesi,1,0,0,c2b0b0ca-733b-459f-9cd6-e50f01c1adae,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-04-27,718398,Groundout,field_out,True,516782,592866,Starling Marte,Trevor Williams,1,0,0,3b105900-a49d-4d9f-89ee-6c1f495cd038,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
24,2023-04-27,718398,Flyout,field_out,True,596019,592866,Francisco Lindor,Trevor Williams,0,0,0,3e918847-2b48-42a7-833f-e25fea052a0a,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
25,2023-04-27,718398,Field Error,field_error,False,624413,592866,Pete Alonso,Trevor Williams,1,0,0,b7270c91-3023-4710-9462-ec4098f8b98c,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
26,2023-04-27,718398,Groundout,field_out,True,643446,592866,Jeff McNeil,Trevor Williams,0,0,0,0e7e9ab8-69fe-41a1-ae11-aaadda601614,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
27,2023-04-27,718398,Strikeout,strikeout,True,657041,664192,Lane Thomas,Joey Lucchesi,0,0,0,3d1a8184-e3e4-431a-b1bf-2c6667646ec9,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-04-27,718398,Strikeout,strikeout,True,656448,664192,Stone Garrett,Joey Lucchesi,0,0,0,0db2a59d-6131-4137-9bfd-30bbd27cb144,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-04-27,718398,Flyout,field_out,True,656308,664192,Michael Chavis,Joey Lucchesi,1,0,0,f3db0bf8-ccac-4bae-ab02-3a797f2d0e91,664192.0,joeylucchesi,Lucchesi,Left,Joey Lucchesi,2.89,5.44,46.2,97.0,76.0,90.0,0.831,6.17,3.28,8.49,0.77,1.17,0.278,0.285,0.153,0.313,0.39899999999999997,81.8,53.0,67.0,57.0,74.0,96.0,93.0,79.0,99.0,90.0,74.0,97.0,88.0,0.517,0.228,0.247,0.006999999999999999,2.74,0.95,-2.14,0.25,90.4,90.0,77.9,0.293,0.133,0.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-04-27,718398,Strikeout,strikeout,True,596129,592866,Daniel Vogelbach,Trevor Williams,0,0,0,fe0ab1a8-86de-4ae1-a72c-736ab614130d,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
31,2023-04-27,718398,Strikeout,strikeout,True,592192,592866,Mark Canha,Trevor Williams,0,0,0,35bd8613-49c0-4e5f-b360-8b62a02eb100,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
32,2023-04-27,718398,Home Run,home_run,False,683146,592866,Brett Baty,Trevor Williams,0,0,0,161c50d9-d7e7-4ddc-a0eb-767d69690baa,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
33,2023-04-27,718398,Single,single,False,682626,592866,Francisco Alvarez,Trevor Williams,0,0,0,77d1c63c-a7c8-4455-bdbc-8f661fbcd37c,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
34,2023-04-27,718398,Single,single,False,607043,592866,Brandon Nimmo,Trevor Williams,0,0,1,fa216386-d61e-4625-b6e5-bf71d52be903,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
35,2023-04-27,718398,Walk,walk,False,516782,592866,Starling Marte,Trevor Williams,0,0,1,eedef3b4-0fb1-4916-ba0f-83870304056c,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
36,2023-04-27,718398,Double,double,False,596019,592866,Francisco Lindor,Trevor Williams,1,0,1,facdf0f5-a707-47e1-8448-e71d68513bf6,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
37,2023-04-27,718398,Flyout,field_out,True,624413,592866,Pete Alonso,Trevor Williams,0,0,0,b3cbb091-b46d-4cbd-8a84-f37066267391,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,91.0,100.0,95.0,,,,0.146,,0.069,0.171,,-0.45,-1.93,-2.25,,88.2,76.7,0.325,,0.314,80.0,107.0,96.0,94.0,114.0,103.0,0.433,0.182,-0.77,-1.7,89.7,80.9,0.283,0.315,0.314,0.313,,,,,,,,,,,,,
