,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,SL_ba,CH_ba,SI_ba,ST_ba,FC_ba,CU_ba,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
11,2023-06-14,717784,Home Run,home_run,False,645277,547179,Ozzie Albies,Michael Lorenzen,0,0,0,35a7a049-87da-4b26-8f89-6cb868d0671e,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,
12,2023-06-14,717784,Single,single,False,606115,547179,Orlando Arcia,Michael Lorenzen,1,1,0,673b49f2-2f53-4546-a422-8c87339148c8,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,
13,2023-06-14,717784,Flyout,field_out,True,671739,547179,Michael Harris II,Michael Lorenzen,0,0,0,074201b9-707c-4940-8cee-7a179440b173,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,
14,2023-06-14,717784,Walk,walk,False,570731,689266,Jonathan Schoop,Dylan Dodd,1,0,0,a052e2fb-6757-444e-afdf-c3685d5406a4,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,,,,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,,0.17800000000000002,-1.53,-3.19,,-4.07,,-3.11,92.1,85.3,,81.8,,0.342,0.375,0.355,,,0.333,,,,,,,,,,,
15,2023-06-14,717784,Strikeout,strikeout,True,408234,689266,Miguel Cabrera,Dylan Dodd,0,0,0,601d1201-2540-4b9c-aba4-244c52c507a2,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,,,,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,,0.17800000000000002,-1.53,-3.19,,-4.07,,-3.11,92.1,85.3,,81.8,,0.342,0.375,0.355,,,0.333,,,,,,,,,,,
16,2023-06-14,717784,Lineout,field_out,True,668670,689266,Jake Rogers,Dylan Dodd,1,0,0,f153b16c-e970-4931-8801-c33730535264,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,,,,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,,0.17800000000000002,-1.53,-3.19,,-4.07,,-3.11,92.1,85.3,,81.8,,0.342,0.375,0.355,,,0.333,,,,,,,,,,,
17,2023-06-14,717784,Flyout,field_out,True,545350,689266,Jake Marisnick,Dylan Dodd,0,0,0,0312321c-1563-482d-909c-32934bcfe35a,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,,,,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,,0.17800000000000002,-1.53,-3.19,,-4.07,,-3.11,92.1,85.3,,81.8,,0.342,0.375,0.355,,,0.333,,,,,,,,,,,
18,2023-06-14,717784,Home Run,home_run,False,660670,547179,Ronald Acuña Jr.,Michael Lorenzen,0,0,0,d1443194-a5d1-4c6f-b5a3-e5c4d18f3641,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,
19,2023-06-14,717784,Strikeout,strikeout,True,621566,547179,Matt Olson,Michael Lorenzen,0,0,0,8f84391d-44e2-46c4-8fb2-0424b44a8252,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,
20,2023-06-14,717784,Groundout,field_out,True,663586,547179,Austin Riley,Michael Lorenzen,1,0,0,00dab3e1-0fa7-496d-a7c7-92456ef0a0c2,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,
21,2023-06-14,717784,Strikeout,strikeout,True,669221,547179,Sean Murphy,Michael Lorenzen,0,0,0,c448fc07-866f-46b5-98ab-cd326211ee64,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,
22,2023-06-14,717784,Pop Out,field_out,True,670097,689266,Zack Short,Dylan Dodd,1,0,0,739b9952-e3e2-4efd-9f7e-84860088ef4f,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,,,,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,,0.17800000000000002,-1.53,-3.19,,-4.07,,-3.11,92.1,85.3,,81.8,,0.342,0.375,0.355,,,0.333,,,,,,,,,,,
23,2023-06-14,717784,Groundout,field_out,True,679529,689266,Spencer Torkelson,Dylan Dodd,0,0,0,d6c8fc46-f249-42d2-8e5b-209d175197b9,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,,,,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,,0.17800000000000002,-1.53,-3.19,,-4.07,,-3.11,92.1,85.3,,81.8,,0.342,0.375,0.355,,,0.333,,,,,,,,,,,
24,2023-06-14,717784,Home Run,home_run,False,628451,689266,Andy Ibáñez,Dylan Dodd,0,0,0,48da36b6-7e7d-484e-ad8c-307a1092deae,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,,,,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,,0.17800000000000002,-1.53,-3.19,,-4.07,,-3.11,92.1,85.3,,81.8,,0.342,0.375,0.355,,,0.333,,,,,,,,,,,
25,2023-06-14,717784,Groundout,field_out,True,595879,689266,Javier Báez,Dylan Dodd,1,0,0,733a0135-523d-41c9-9e22-ec1502e01d14,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,,,,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,,0.17800000000000002,-1.53,-3.19,,-4.07,,-3.11,92.1,85.3,,81.8,,0.342,0.375,0.355,,,0.333,,,,,,,,,,,
26,2023-06-14,717784,Flyout,field_out,True,542303,547179,Marcell Ozuna,Michael Lorenzen,0,0,0,b3583bd1-f1ae-47f7-b932-5fc7c2a39b20,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,
27,2023-06-14,717784,Single,single,False,592696,547179,Eddie Rosario,Michael Lorenzen,0,0,0,3613700c-c1e4-420e-9587-6f0ba77b5e49,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,
28,2023-06-14,717784,Double,double,False,645277,547179,Ozzie Albies,Michael Lorenzen,0,0,1,943bad72-5ca3-41b5-ae32-e0b08fd57062,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,
29,2023-06-14,717784,Single,single,False,606115,547179,Orlando Arcia,Michael Lorenzen,0,0,1,6f5e517c-70ab-475f-9a86-76f3488f125b,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,
30,2023-06-14,717784,Lineout,field_out,True,671739,547179,Michael Harris II,Michael Lorenzen,0,0,0,a565c0d3-5aa6-445f-8442-cfeac30e76d4,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,
31,2023-06-14,717784,Lineout,field_out,True,660670,547179,Ronald Acuña Jr.,Michael Lorenzen,0,0,0,a458fcde-78e2-4ef1-88ac-42763d0fad6f,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,103.0,112.0,110.0,98.0,100.0,97.0,82.0,108.0,100.0,116.0,102.0,106.0,89.0,75.0,71.0,0.12,0.34700000000000003,0.009000000000000001,0.297,0.011000000000000001,0.21600000000000003,1.17,-7.35,0.73,0.34,-4.26,0.26,94.3,90.8,93.7,84.7,82.3,0.211,0.242,0.186,0.333,0.293,0.6,0.667,,,,,,,,,,
32,2023-06-14,717784,Home Run,home_run,False,663837,689266,Matt Vierling,Dylan Dodd,1,0,0,a07a5f62-4bda-4a3d-8e94-b5bbb5d79e73,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,,,,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,,0.17800000000000002,-1.53,-3.19,,-4.07,,-3.11,92.1,85.3,,81.8,,0.342,0.375,0.355,,,0.333,,,,,,,,,,,
33,2023-06-14,717784,Single,single,False,570731,689266,Jonathan Schoop,Dylan Dodd,0,0,0,d42e5360-cd35-465c-a0e1-576e4cb535f6,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,,,,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,,0.17800000000000002,-1.53,-3.19,,-4.07,,-3.11,92.1,85.3,,81.8,,0.342,0.375,0.355,,,0.333,,,,,,,,,,,
34,2023-06-14,717784,Walk,walk,False,408234,689266,Miguel Cabrera,Dylan Dodd,1,0,1,4c2d78b2-48a1-4b56-97c0-71a694f8000c,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,,,,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,,0.17800000000000002,-1.53,-3.19,,-4.07,,-3.11,92.1,85.3,,81.8,,0.342,0.375,0.355,,,0.333,,,,,,,,,,,
