,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,CU%,wFS/C,wSI/C,wCU/C,vFS,vSI,vCU,SI_ba,ST_ba,FS_ba,vSC (sc),SC%,wSC/C,SC_ba
0,2023-05-28,717995,Strikeout,strikeout,True,665487,543037,Fernando Tatis Jr.,Gerrit Cole,0,0,0,c9a0a16e-a9f7-4131-a811-d2046da7ba22,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-28,717995,Home Run,home_run,False,630105,543037,Jake Cronenworth,Gerrit Cole,1,0,0,7117a308-3517-4934-bafc-7879e380ad0d,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-28,717995,Flyout,field_out,True,593428,543037,Xander Bogaerts,Gerrit Cole,0,0,0,f2cdf353-a0ce-485c-92e5-4338b82e7e4f,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-28,717995,Strikeout,strikeout,True,572761,543037,Matt Carpenter,Gerrit Cole,0,0,0,8f128bd1-cec0-4152-b2b1-d0d909c56650,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-05-28,717995,Flyout,field_out,True,650402,506433,Gleyber Torres,Yu Darvish,1,0,0,33cd0a98-16cd-4cdb-983b-3d54e0cd0c3b,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,122.0,110.0,114.0,125.0,98.0,108.0,105.0,111.0,112.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.066,0.001,-1.74,2.4,-0.68,3.06,-1.35,94.7,90.9,84.0,79.3,0.253,0.432,0.13,0.2,,97.0,94.0,104.0,101.0,106.0,102.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.051,1.21,0.46,1.37,89.2,94.3,72.3,0.319,0.256,0.167,,,,
5,2023-05-28,717995,Home Run,home_run,False,592450,506433,Aaron Judge,Yu Darvish,0,0,0,4b6bbeed-5a2f-484a-b1fc-818b4ff6c38b,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,122.0,110.0,114.0,125.0,98.0,108.0,105.0,111.0,112.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.066,0.001,-1.74,2.4,-0.68,3.06,-1.35,94.7,90.9,84.0,79.3,0.253,0.432,0.13,0.2,,97.0,94.0,104.0,101.0,106.0,102.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.051,1.21,0.46,1.37,89.2,94.3,72.3,0.319,0.256,0.167,,,,
6,2023-05-28,717995,Strikeout,strikeout,True,519203,506433,Anthony Rizzo,Yu Darvish,0,0,0,a70af631-7047-40ef-980f-be24546d72e1,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,122.0,110.0,114.0,125.0,98.0,108.0,105.0,111.0,112.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.066,0.001,-1.74,2.4,-0.68,3.06,-1.35,94.7,90.9,84.0,79.3,0.253,0.432,0.13,0.2,,97.0,94.0,104.0,101.0,106.0,102.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.051,1.21,0.46,1.37,89.2,94.3,72.3,0.319,0.256,0.167,,,,
7,2023-05-28,717995,Strikeout,strikeout,True,518934,506433,DJ LeMahieu,Yu Darvish,0,0,0,cc4a0a3f-0a6d-425a-8581-c2a0fc625a4d,506433.0,yudarvish,Darvish,Right,Yu Darvish,4.56,3.82,136.1,102.0,112.0,106.0,0.769,9.31,2.84,8.85,1.19,1.19,0.23600000000000002,0.39,0.18100000000000002,0.306,0.45299999999999996,82.3,180.0,50.0,53.0,122.0,110.0,114.0,125.0,98.0,108.0,105.0,111.0,112.0,93.0,95.0,99.0,0.16699999999999998,0.08900000000000001,0.363,0.066,0.001,-1.74,2.4,-0.68,3.06,-1.35,94.7,90.9,84.0,79.3,0.253,0.432,0.13,0.2,,97.0,94.0,104.0,101.0,106.0,102.0,95.0,104.0,100.0,0.18600000000000003,0.077,0.051,1.21,0.46,1.37,89.2,94.3,72.3,0.319,0.256,0.167,,,,
8,2023-05-28,717995,Flyout,field_out,True,596059,543037,Rougned Odor,Gerrit Cole,0,0,0,d283b238-081b-48d4-8605-42d50dce6cd2,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-05-28,717995,Walk,walk,False,673490,543037,Ha-Seong Kim,Gerrit Cole,0,0,0,c54207b5-8e7f-4030-9b56-f86d4ce21c87,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,,,,,,,,,,,,
