,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SI_ba,CH_ba,FF_ba,SL_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba
0,2023-08-29,716807,Single,single,False,650490,645261,Yandy Díaz,Sandy Alcantara,1,0,0,4e6996ed-64b4-4b62-862e-9d9413e48792,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
1,2023-08-29,716807,Flyout,field_out,True,664040,645261,Brandon Lowe,Sandy Alcantara,1,0,0,b98a9a95-f76d-459b-860f-f8a603702b3a,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
2,2023-08-29,716807,Flyout,field_out,True,668227,645261,Randy Arozarena,Sandy Alcantara,1,1,1,bb53e33f-5c4a-4086-b751-dc63abf5b3cd,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
3,2023-08-29,716807,Strikeout,strikeout,True,670623,645261,Isaac Paredes,Sandy Alcantara,0,0,0,f6e244c1-4b7b-4de1-a396-b4c8b54187bc,645261.0,sandyalcantara,"Alcantara, S",Right,Sandy Alcantara,4.14,4.33,184.2,105.0,113.0,108.0,0.7709999999999999,7.36,2.34,8.58,1.07,1.69,0.23,0.4,0.149,0.34299999999999997,0.452,91.1,108.0,104.0,107.0,134.0,99.0,105.0,111.0,111.0,107.0,115.0,106.0,108.0,116.0,103.0,110.0,0.29,0.213,0.201,0.022000000000000002,0.273,-0.27,1.72,0.72,-0.52,-0.43,98.0,97.6,89.9,86.1,0.237,0.282,0.253,0.227,0.308,,,,,,,,,,,,,,,,,,,,,
4,2023-08-29,716807,Single,single,False,650333,650644,Luis Arraez,Aaron Civale,0,0,0,05a2c908-b5f4-4b06-95a4-1f98bf81d26f,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,0.185,0.12300000000000001,0.057999999999999996,0.244,,-0.65,1.59,0.15,0.77,,91.8,92.4,82.5,78.1,0.202,,0.359,0.172,0.188,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,1.13,-6.33,87.7,85.2,0.261,0.5,,,,,,,
5,2023-08-29,716807,Single,single,False,624585,650644,Jorge Soler,Aaron Civale,1,1,1,9ba99557-2e6a-4165-bbf5-743cdc2bcd0e,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,0.185,0.12300000000000001,0.057999999999999996,0.244,,-0.65,1.59,0.15,0.77,,91.8,92.4,82.5,78.1,0.202,,0.359,0.172,0.188,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,1.13,-6.33,87.7,85.2,0.261,0.5,,,,,,,
6,2023-08-29,716807,Forceout,force_out,True,605137,650644,Josh Bell,Aaron Civale,0,0,1,2ba0ba3e-3d68-4938-a7be-74b508734781,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,0.185,0.12300000000000001,0.057999999999999996,0.244,,-0.65,1.59,0.15,0.77,,91.8,92.4,82.5,78.1,0.202,,0.359,0.172,0.188,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,1.13,-6.33,87.7,85.2,0.261,0.5,,,,,,,
7,2023-08-29,716807,Single,single,False,665862,650644,Jazz Chisholm Jr.,Aaron Civale,0,0,1,81bbc770-5d31-4300-a091-2f118fdecb46,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,0.185,0.12300000000000001,0.057999999999999996,0.244,,-0.65,1.59,0.15,0.77,,91.8,92.4,82.5,78.1,0.202,,0.359,0.172,0.188,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,1.13,-6.33,87.7,85.2,0.261,0.5,,,,,,,
8,2023-08-29,716807,Strikeout,strikeout,True,669394,650644,Jake Burger,Aaron Civale,0,0,0,3633556c-6932-43e4-8219-2a2d3e9c4818,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,0.185,0.12300000000000001,0.057999999999999996,0.244,,-0.65,1.59,0.15,0.77,,91.8,92.4,82.5,78.1,0.202,,0.359,0.172,0.188,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,1.13,-6.33,87.7,85.2,0.261,0.5,,,,,,,
9,2023-08-29,716807,Single,single,False,650559,650644,Bryan De La Cruz,Aaron Civale,1,0,1,9e999588-0698-42b1-af82-33274f9921a9,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,0.185,0.12300000000000001,0.057999999999999996,0.244,,-0.65,1.59,0.15,0.77,,91.8,92.4,82.5,78.1,0.202,,0.359,0.172,0.188,96.0,104.0,103.0,58.0,95.0,95.0,0.37200000000000005,0.017,1.13,-6.33,87.7,85.2,0.261,0.5,,,,,,,
