,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vSI,vKC,FF_ba,FC_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CU%,wSL/C,wCU/C,vSL,vCU,SL_ba,SI_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
16,2023-08-10,717051,Single,single,False,672580,572020,Maikel Garcia,James Paxton,0,0,0,50e4381b-52bf-4a56-a2ba-ba82fe6f0a19,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
17,2023-08-10,717051,Forceout,force_out,True,677951,572020,Bobby Witt Jr.,James Paxton,1,0,1,871f7bfd-e314-4d5a-8f46-bf0254a218d9,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-10,717051,Groundout,field_out,True,649966,621368,Luis Urías,Taylor Hearn,1,1,0,962ba964-6b53-41f2-a6fb-3f83ddf4aa7d,621368.0,taylorhearn,Hearn,Left,Taylor Hearn,11.4,6.32,15.0,100.0,115.0,98.0,0.785,9.0,4.8,13.8,2.4,0.8,0.321,0.434,0.20800000000000002,0.358,0.428,90.2,71.0,104.0,85.0,108.0,92.0,92.0,90.0,112.0,99.0,,,,,,,0.073,0.486,,,0.042,-2.78,,-0.09,,-21.59,95.6,,94.0,,0.393,,,0.6,,,,132.0,106.0,106.0,0.39899999999999997,,0.57,,86.9,,0.233,0.4,,,,,,,,
19,2023-08-10,717051,Lineout,field_out,True,624512,621368,Reese McGuire,Taylor Hearn,1,0,0,55db064a-f996-4f5d-9e06-2c674d4e7dbf,621368.0,taylorhearn,Hearn,Left,Taylor Hearn,11.4,6.32,15.0,100.0,115.0,98.0,0.785,9.0,4.8,13.8,2.4,0.8,0.321,0.434,0.20800000000000002,0.358,0.428,90.2,71.0,104.0,85.0,108.0,92.0,92.0,90.0,112.0,99.0,,,,,,,0.073,0.486,,,0.042,-2.78,,-0.09,,-21.59,95.6,,94.0,,0.393,,,0.6,,,,132.0,106.0,106.0,0.39899999999999997,,0.57,,86.9,,0.233,0.4,,,,,,,,
20,2023-08-10,717051,Single,single,False,622569,621368,Pablo Reyes,Taylor Hearn,1,0,0,cdb428a3-7a26-443c-b8a5-b36ec598507f,621368.0,taylorhearn,Hearn,Left,Taylor Hearn,11.4,6.32,15.0,100.0,115.0,98.0,0.785,9.0,4.8,13.8,2.4,0.8,0.321,0.434,0.20800000000000002,0.358,0.428,90.2,71.0,104.0,85.0,108.0,92.0,92.0,90.0,112.0,99.0,,,,,,,0.073,0.486,,,0.042,-2.78,,-0.09,,-21.59,95.6,,94.0,,0.393,,,0.6,,,,132.0,106.0,106.0,0.39899999999999997,,0.57,,86.9,,0.233,0.4,,,,,,,,
21,2023-08-10,717051,Flyout,field_out,True,646240,621368,Rafael Devers,Taylor Hearn,1,0,0,98503247-f52b-462a-baf5-88b70f22eecb,621368.0,taylorhearn,Hearn,Left,Taylor Hearn,11.4,6.32,15.0,100.0,115.0,98.0,0.785,9.0,4.8,13.8,2.4,0.8,0.321,0.434,0.20800000000000002,0.358,0.428,90.2,71.0,104.0,85.0,108.0,92.0,92.0,90.0,112.0,99.0,,,,,,,0.073,0.486,,,0.042,-2.78,,-0.09,,-21.59,95.6,,94.0,,0.393,,,0.6,,,,132.0,106.0,106.0,0.39899999999999997,,0.57,,86.9,,0.233,0.4,,,,,,,,
22,2023-08-10,717051,Single,single,False,686681,572020,Michael Massey,James Paxton,1,1,0,f05d4536-8cf2-42c2-a82a-0175489fd5ee,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
23,2023-08-10,717051,Lineout,field_out,True,521692,572020,Salvador Perez,James Paxton,0,0,0,7d02c198-785a-4c56-ab56-ae121d8d5fa0,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
24,2023-08-10,717051,Groundout,field_out,True,669004,572020,MJ Melendez,James Paxton,1,1,1,67cfd9ce-f0be-4228-81df-0f173ebe3294,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
25,2023-08-10,717051,Strikeout,strikeout,True,666023,572020,Freddy Fermin,James Paxton,0,0,0,12a15a5d-2204-4cb9-811f-90be7729c93e,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-10,717051,Strikeout,strikeout,True,594807,679525,Adam Duvall,Alec Marsh,0,0,0,dd5f1ec2-5720-403b-b0b0-9d83fced5ef4,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,96.0,91.0,88.0,98.0,98.0,96.0,,,,,,,0.07200000000000001,0.373,,,0.149,-0.89,,1.98,,-3.65,94.2,,94.1,,0.256,,0.263,0.346,100.0,97.0,101.0,106.0,91.0,99.0,0.258,0.149,-1.26,-0.87,86.1,81.1,0.233,0.29,0.208,,,,,,,
27,2023-08-10,717051,Single,single,False,671213,679525,Triston Casas,Alec Marsh,0,0,0,22d06b93-d4b3-4914-bba4-9986b35a617c,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,96.0,91.0,88.0,98.0,98.0,96.0,,,,,,,0.07200000000000001,0.373,,,0.149,-0.89,,1.98,,-3.65,94.2,,94.1,,0.256,,0.263,0.346,100.0,97.0,101.0,106.0,91.0,99.0,0.258,0.149,-1.26,-0.87,86.1,81.1,0.233,0.29,0.208,,,,,,,
28,2023-08-10,717051,Double,double,False,596115,679525,Trevor Story,Alec Marsh,1,0,1,bb8475c3-6c9b-4469-b1c6-75b88a3ac100,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,96.0,91.0,88.0,98.0,98.0,96.0,,,,,,,0.07200000000000001,0.373,,,0.149,-0.89,,1.98,,-3.65,94.2,,94.1,,0.256,,0.263,0.346,100.0,97.0,101.0,106.0,91.0,99.0,0.258,0.149,-1.26,-0.87,86.1,81.1,0.233,0.29,0.208,,,,,,,
29,2023-08-10,717051,Sac Fly,sac_fly,True,657077,679525,Alex Verdugo,Alec Marsh,0,0,1,9d326c3f-ae42-4836-b810-0c09b60e60c0,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,96.0,91.0,88.0,98.0,98.0,96.0,,,,,,,0.07200000000000001,0.373,,,0.149,-0.89,,1.98,,-3.65,94.2,,94.1,,0.256,,0.263,0.346,100.0,97.0,101.0,106.0,91.0,99.0,0.258,0.149,-1.26,-0.87,86.1,81.1,0.233,0.29,0.208,,,,,,,
30,2023-08-10,717051,Walk,walk,False,680776,679525,Jarren Duran,Alec Marsh,1,0,0,358201ad-6301-4bcc-8dae-e3c18546a811,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,96.0,91.0,88.0,98.0,98.0,96.0,,,,,,,0.07200000000000001,0.373,,,0.149,-0.89,,1.98,,-3.65,94.2,,94.1,,0.256,,0.263,0.346,100.0,97.0,101.0,106.0,91.0,99.0,0.258,0.149,-1.26,-0.87,86.1,81.1,0.233,0.29,0.208,,,,,,,
31,2023-08-10,717051,Strikeout,strikeout,True,649966,679525,Luis Urías,Alec Marsh,0,0,0,38c38f68-876d-4cd3-9883-81cf9b5bc688,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,96.0,91.0,88.0,98.0,98.0,96.0,,,,,,,0.07200000000000001,0.373,,,0.149,-0.89,,1.98,,-3.65,94.2,,94.1,,0.256,,0.263,0.346,100.0,97.0,101.0,106.0,91.0,99.0,0.258,0.149,-1.26,-0.87,86.1,81.1,0.233,0.29,0.208,,,,,,,
32,2023-08-10,717051,Lineout,field_out,True,658668,572020,Edward Olivares,James Paxton,0,0,0,88053455-c5de-442e-b1fb-aff858db352f,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
33,2023-08-10,717051,Strikeout,strikeout,True,669392,572020,Samad Taylor,James Paxton,0,0,0,6ed153da-bd86-4f5a-9b83-3126c055275c,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
34,2023-08-10,717051,Triple,triple,False,680118,572020,Dairon Blanco,James Paxton,0,0,0,4ce7e05b-43d5-41bc-8824-9b3e0fcf4eec,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
35,2023-08-10,717051,Strikeout,strikeout,True,672580,572020,Maikel Garcia,James Paxton,0,0,0,527c49c3-fe46-4663-9364-b4225c411d61,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
36,2023-08-10,717051,Groundout,field_out,True,624512,679525,Reese McGuire,Alec Marsh,0,0,0,55b74c2c-d1ab-487f-805d-a8752f9a13f4,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,96.0,91.0,88.0,98.0,98.0,96.0,,,,,,,0.07200000000000001,0.373,,,0.149,-0.89,,1.98,,-3.65,94.2,,94.1,,0.256,,0.263,0.346,100.0,97.0,101.0,106.0,91.0,99.0,0.258,0.149,-1.26,-0.87,86.1,81.1,0.233,0.29,0.208,,,,,,,
