,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vSI,vCU,SI_ba,CH_ba,FC_ba,CU_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,FF_ba,SL_ba,ST_ba,SV_ba
0,2023-07-30,717199,Groundout,field_out,True,643393,621389,Tony Kemp,Ty Blach,1,0,0,62a49be7-767f-4efb-8feb-acb4cfc564a0,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,
1,2023-07-30,717199,Strikeout,strikeout,True,680869,621389,Zack Gelof,Ty Blach,0,0,0,50e1a4b8-2afb-4ee0-8650-a7a037a40028,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,
2,2023-07-30,717199,Groundout,field_out,True,667670,621389,Brent Rooker,Ty Blach,0,0,0,7c8ee32a-f178-4dc4-a8d7-c162918e2823,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,
3,2023-07-30,717199,Field Error,field_error,False,678662,665622,Ezequiel Tovar,Luis Medina,1,0,0,ebe21be0-2e7f-43d0-a6a9-1d40e06696a4,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,117.0,96.0,96.0,,,,0.142,,0.11699999999999999,0.087,,-0.8,-0.73,1.25,,95.5,79.6,0.313,0.256,,0.146,112.0,93.0,94.0,106.0,97.0,100.0,0.415,0.23800000000000002,-0.35,-0.8,96.1,85.3,0.272,0.233,,
4,2023-07-30,717199,Grounded Into DP,grounded_into_double_play,True,641857,665622,Ryan McMahon,Luis Medina,1,0,1,ec8ba5e3-040c-4328-8e32-c15a7cf14292,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,117.0,96.0,96.0,,,,0.142,,0.11699999999999999,0.087,,-0.8,-0.73,1.25,,95.5,79.6,0.313,0.256,,0.146,112.0,93.0,94.0,106.0,97.0,100.0,0.415,0.23800000000000002,-0.35,-0.8,96.1,85.3,0.272,0.233,,
5,2023-07-30,717199,Strikeout,strikeout,True,545341,665622,Randal Grichuk,Luis Medina,0,0,0,6e5ceb54-bdda-4444-aecc-790e87a74a2a,665622.0,luismedina,Medina,Right,Luis Medina,5.42,4.8,109.2,94.0,107.0,95.0,0.767,8.7,4.68,8.95,1.15,1.27,0.321,0.349,0.154,0.35200000000000004,0.41600000000000004,87.3,84.0,86.0,90.0,99.0,96.0,98.0,117.0,96.0,96.0,,,,0.142,,0.11699999999999999,0.087,,-0.8,-0.73,1.25,,95.5,79.6,0.313,0.256,,0.146,112.0,93.0,94.0,106.0,97.0,100.0,0.415,0.23800000000000002,-0.35,-0.8,96.1,85.3,0.272,0.233,,
6,2023-07-30,717199,Flyout,field_out,True,672478,621389,Jordan Diaz,Ty Blach,0,0,0,f305b4b2-c25c-48d4-bb28-0e6587dbc5b7,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,
7,2023-07-30,717199,Single,single,False,657656,621389,Ramón Laureano,Ty Blach,1,0,0,130f9738-8d89-49b0-903b-1ab3efaaa1a6,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,
8,2023-07-30,717199,Walk,walk,False,669127,621389,Shea Langeliers,Ty Blach,0,0,1,7b650691-5c91-4d2e-9b34-7502c72e61b8,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,
9,2023-07-30,717199,Forceout,force_out,True,691016,621389,Tyler Soderstrom,Ty Blach,1,0,1,0f8ceebe-537e-438f-b6f9-13b2dbf80c21,621389.0,tyblach,Blach,Left,Ty Blach,5.54,7.26,78.0,102.0,75.0,88.0,0.856,5.77,2.77,12.0,1.73,1.18,0.27899999999999997,0.371,0.121,0.39,0.447,79.9,20.0,103.0,96.0,66.0,98.0,98.0,69.0,104.0,84.0,170.0,99.0,85.0,0.55,0.165,0.064,0.221,-2.26,-1.22,-0.44,-1.35,83.7,89.3,78.9,0.322,0.371,0.348,0.211,,,,,,,,,,,,,,,,
